associatedTaxa,collectedBy,country,firstPoliticalUnit,habitat,identifiedBy,latestScientificName,locality,maximumEventDate,minimumEventDate,municipality,originalMethod,otherCatalogNumbers,recordNumber,secondPoliticalUnit,secondaryCollectors,typeStatus,verbatimCollectors,verbatimCoordinates,verbatimDateIdentified,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLocality
N/A,R. B. Foster,Peru,PASCO,PASS,C. W. STEERE,Hypnella pilifera,PASS,N/A,1981-07-30,N/A,Typed,PASS,PASS,N/A,PASS,no type status,PASS,PASS,N/A,PASS,30 July 1981,HYPNELLA PILIFERA (Hook. & Wils.) Jaeg.,PASS
N/A,PASS,Peru,Cuzco, Extremely mossy elfin cloud forest near shallow ravine,N/A,Hypnella pilifera,PASS,N/A,1981-12-04,N/A,PASS,PASS,s.n.,N/A,PASS,no type status,Coll: J.W. Fitzpatrick & D.E. Willard s.n.,PASS,N/A,PASS,4 Dec 1981,HYPNELLA PILIFERA (Hook. & Wils.) Jaeg.,PASS
N/A,PASS,Colombia,ANTIOQUIA,"On talud, in secondary montane forest",PASS,Hypnella diversifolia,PASS,N/A,1992-07-11,N/A,Mix of Handwritten and Typed,PASS,18335,N/A,N/A,no type status,PASS,PASS,N/A,PASS,11 July 1992,PASS,"COLOMBIA. ANTIOQUIA: Mun. de Valdivia, road to Pueblo Nuevo, Ventanas, 7°5' N, 75°25' W, alt. 1950 m. On talud, in secondary montane forest."
N/A,PASS,Venezuela,Estado Bolívar,PASS,PASS,Hypnella cymbifolia,PASS,N/A,1953-01-07,N/A,Typed,1026299,34056,N/A,N/A,no type status,PASS,N/A,N/A,PASS,"January 7, 1953",Hypnella cymbifolia (Hpe.) Jaeg.,PASS
N/A,PASS,Peru,Pasco, In Weinmannia forest,PASS,Hypnella pallescens,PASS,N/A,1981-07-30,N/A, Mix of Handwritten and Typed,C0342184F,1059403,N/A,PASS,no type status,Robin B. Foster 4720,"10°30'S, 75°30'W", N/A,PASS,30 July 1981,PASS,PASS
N/A,PASS,Venezuela,Estado Bolívar,N/A,PASS,Hypnella cymbifolia,PASS,N/A,1953-02-11,N/A,PASS,1026300 | C0342168F,31365,N/A,N/A,no type status,PASS,N/A,N/A,PASS,"February 11, 1953",Hypnella cymbifolia (Hpe.) Jaeg.,PASS
N/A,T. Husnot,France,N/A,PASS,N/A,Weissia compacta,PASS,N/A,N/A,Athis,PASS,1084497 | C0342515F,109,PASS,PASS,no type status,"T. Husnot,",N/A,N/A,N/A,PASS,PASS,"T. Husnot, à Caban, par Athis (Orne)"
Pinus thunbergii,H. Inoue,Japan,Ryukyu Islands,N/A,Z. Iwatsuki,Macromitrium japonicum,PASS,N/A,1973-01-11,PASS,Typed,PASS,s.n.,PASS,PASS,no type status,PASS,N/A,N/A,about 10 m,"Jan. 11, 1973.",PASS,PASS
N/A,PASS,Brazil,Santa Catarina,Rupestre,PASS,Campylopus arctocarpus,"Campo dos Padres, Tom Retiro",N/A,1948-12-17,PASS,Handwritten,PASS,2464,N/A,N/A,no type status,PASS,N/A,1949,2000 m,17-12-1948,Campylopus arctocarpus (Hornsch) Mitt,"Campo dos Padres, Tom Retiro"
N/A, Frahm,Brazil,PASS,PASS, Frahm,Campylopus arctocarpus,PASS,N/A,1977-07-22,PASS, Mix of Handwritten and Typed,PASS, s.n.,N/A,N/A,no type status,PASS,N/A,N/A,1200 msm,22.7.1977,Campylopus arctocarpus (Hornsch.) Mitt.,PASS
N/A,R. Reitz,Brazil,Santa Catarina,N/A,N/A,Campylopus arctocarpus,PASS,N/A,1948-08-29,N/A,Handwritten,C0399191F,2493,N/A,N/A,no type status,N/A,N/A,N/A,PASS,PASS,Campylopus arctocarpus (Hornsch.) Mitt.,PASS
N/A,PASS,Brazil,São Paulo,"Campo-Vegetation im Gipfelbereich, sickerfeuchter Felshang",N/A,Campylopus griseus,PASS,N/A,1987-09-05,N/A,PASS,PASS,5.9.1987 no. 9019,N/A,PASS,no type status,PASS,N/A,N/A,PASS,5.9.1987,PASS,PASS
N/A,PASS,Peru,Amazonas,auf übererdetem Steinblock im Nebelwald,N/A,Campylopus heterostachys,Straße Cajamarca - Chachapoyas 417.5 kilometers oberhalb Leimebamba,N/A,1982-09-06,N/A,PASS,PASS,PASS,N/A,PASS,no type status,PASS,N/A,N/A,2600 m,6.9.1982,PASS,"PERU Dep. Amazonas, Straße Cajamarca - Chachapoyas km 417,5 oberhalb Leimebamba"
