associatedTaxa,collectedBy,country,firstPoliticalUnit,habitat,identifiedBy,latestScientificName,locality,maximumEventDate,minimumEventDate,municipality,originalMethod,otherCatalogNumbers,recordNumber,secondPoliticalUnit,secondaryCollectors,typeStatus,verbatimCollectors,verbatimCoordinates,verbatimDateIdentified,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLocality
N/A,Y. Mexia,Peru,Huanuco,Dense shade,Bartram,Rhacopilum tomentosum,Hacienda Mercedes; Pocon Perga; old tree trunk in dense shade,N/A,1936-09-15,N/A,Typed,PASS,8190a,PASS,N/A,no type status,Ynes Mexia,N/A,N/A,PASS,"Sept. 15, 1936",Rhacopilum tomentosum (Sw.) Brid.,PASS
N/A,Y. Mexia,Peru,Huanuco,on rock in wood,Bartram,Rhaecopilum tomentosum,Hacienda Exito; bank of Rio Ysabel; on rock in wood,N/A,1936-09-09,N/A,Typed,PASS,8165a,Churubamba,N/A,no type status,Ynes Mexia,N/A,N/A,PASS,"Sept. 9, 1936",Rhaecopilum tomentosum (Sw.) Brid.,Hacienda Exito; bank of Rio Ysabel; on rock in wood
N/A,Y. Mexia,Peru,Huanuco,On rock in woods,Bartram,Rhacopilum tomentosum,Hacienda Exito; bank of Rio Yasabel; on rock in woods,N/A,1936-09-09,N/A,Typed,1036248,8168a,Churubamba,N/A,no type status,Ynes Mexia,N/A,N/A,PASS,"Sept. 9, 1936",Rhacopilum tomentosum (Sw.) Brid.,Hacienda Exito; bank of Rio Yasabel; on rock in woods
N/A,R. E. Schultes,Colombia,Amazonas,PASS,H. A. Crum,PASS,Rio Miritiparaná: Caño Guacayá,N/A,1952-05-19,N/A,Typed,1055465,16563,N/A,I. Cabrera,no type status,Richard Evans Schultes et Isidoro Cabrera,PASS,1956,Altitude about 700 feet,"May 19, 1952",PASS,Rio Miritiparaná: Caño Guacayá
N/A,D. Griffin,Colombia,Magdalena,Bosque nublado montano bajo,D. Griffin,Leucoloma limicola,PASS,1977-08-00,1977-07-00,N/A,Typed,1029476,50.186,N/A,O. Rangel | G. van Reenen,no type status,Dana Griffin III Orlando Rangel y Guido van Reenen,N/A,N/A,PASS,Julio-Agosto 1977,Leucoloma limicola Spr. ex Mitt.,PASS
N/A,S. P. Churchill,Colombia,Antioquia,In secondary montane forest,S. P. Churchill,PASS,Cerro San Miguel south of San Miguel,N/A,1987-07-06,N/A,Typed,1139980,15466,N/A,et al.,no type status,S.P. Churchill et al.,"5°55'N, 75°17'W",N/A,2460-2620 m,6 July 1987,PASS,"Mun. de la Union, Cerro San Miguel S of San Miguel"
N/A,D. Griffin,Costa Rica,Cartago,PASS,N/A,Hypnella pilifera,PASS,1977-07-04,1977-07-03,N/A,Typed,1025621,215,N/A,M. I. Morales | D. E. de Retana,no type status,"Dana Griffin, III, María Isabel Morales y Dora Emilia de Retana",N/A,N/A,PASS,"Julio 3-4, 1977",Hypnella pilifera (Hook. et Wils.) Jaeg.,PASS
N/A,J. J. Wurdack,Venezuela,Bolivar,PASS,E. B. Bartram,Hypnella cymbifolia,Between Camps 3 and 2,N/A,1953-02-21,N/A,Typed,1026297,34365,N/A,N/A,no type status,John J. Wurdack,N/A,N/A,elev. 1250 - 1200 m,"February 21, 1953",Hypnella cymbifolia (Hpe.) Jaeg.,Frequent on fallen logs in forest between Camps 3 and 2
N/A,W. R. Buck,Brazil,Amazonas,On branches at summit,N/A,Hookeriopsis parkeriana,Slopes and summit of Serra Curicuriari from Igarapé Arabú of the Rio Curicuriari to the summit,1979-07-12,1979-07-09,N/A,Typed,112861,2445,N/A,N/A,no type status,William R. Buck,"00°02'S, 66°50'W",N/A,ca. 450 m at summit,9-12 July 1979,Hookeriopsis parkeriana (Hook. & Grev.) Jaeg.,Slopes and summit of Serra Curicuriari from Igarapé Arabú of the Rio Curicuriari to the summit
PASS,R. B. Foster,Peru,Pasco,In Weinmannia forest,W. C. Steere,Hypnella pilifera,PASS,N/A,1981-07-30,N/A,Typed,1059405,4722,N/A,N/A,no type status,Robin B. Foster,10°30'S 75°30'W,N/A,1900 m,30 July 1981,Hypnella pilifera (Hook. & Wils.) Jaeg.,PASS
N/A,J. M. Fitzpatrick,Peru,Cuzco,Extremely mossy elfin cloud forest near shallow ravine,PASS,Hypnella pilifera,Slopes above Pillahuata near kilometer 126 on Cosñipata Highway,N/A,1981-12-04,N/A,Typed,1059455,s.n.,N/A,D. E. Willard,no type status,PASS,13°11'S 71°02'W,PASS,PASS,4 Dec. 1981,Hypnella pilifera (Hook. & Wils.) Jaeg.,Slopes above Pillahuata near km. 126 on Cosñipata Hwy.
N/A,S. P. Churchill,Colombia,Antioquia,On talud in secondary montane forest,S. P. Churchill,Hypnella diversifolia,road to Pueblo Nuevo Ventanas,N/A,1992-07-11,Valdivia,Typed,1139892,18335,N/A,N/A,no type status,S.P. Churchill et al.,7°5' N 75°25' W,N/A,PASS,11 July 1992,Hypnella diversifolia (Mitt.) Jaeg.,road to Pueblo Nuevo Ventanas
N/A,J. J. Wurdack,Venezuela,PASS,PASS,B. Bartram,PASS,between Camps 2 and 3,N/A,1953-01-07,N/A,Typed,1026299,4056,N/A,N/A,no type status,John J. Wurdack,N/A,N/A,elev. 1200-1250 m.,"January 7, 1953",PASS,between Camps 2 and 3
Weinmannia,R. B. Foster,Peru,Pasco,In Weinmannia forest,N/A,Hypnella pallescens,E slope of Cordillera Yanachaga On Tunque- Chuchurras trail,N/A,1981-07-30,N/A,Typed,1059403,4720,N/A,N/A,no type status,Robin B. Foster,10°30'S 75°30'W,N/A,1900 m,30 July 1981,Hypnella Pallescens (Hook.) Jaeg.,E slope of Cordillera Yanachaga On Tunque- Chuchurras trail
N/A,J. J. Wurdack,Venezuela,Bolivar,Slope forest,E. B. Bartram,Hypnella cymbifolia,Frequent on fallen logs in forest between Camps 3 and 2,N/A,1953-02-21,N/A,Typed,1026300,34365,N/A,N/A,no type status,John J. Wurdack,N/A,N/A,elev. 1250 - 1200 m,"February 21, 1953",Hypnella cymbifolia (Hpe.) Jaeg.,Frequent on fallen logs in forest between Camps 3 and 2
N/A,PASS,France,Orne,N/A,N/A,Weissia compacta,PASS,N/A,0000-00-00,Athis,Mix of Handwritten and Typed,1084497,s.n.,N/A,N/A,no type status,PASS,N/A,N/A,N/A,N/A,Weissia compacta Brid.,PASS
Pinus thunbergii,H. Inoue,Japan,Okinawa,On bark of Pinus thunbergii,Z. Iwatsuki,Macromitrium japonicum,"Around Shirahama, Iriomote Island, the Ryukyu Islands",N/A,1973-01-11,N/A,Typed,1021837,s.n.,N/A,N/A,no type status,PASS,N/A,N/A,elevation about 10 m,"Jan. 11, 1973",Macromitrium japonicum Doz. et Molk.,"Around Shirahama, Iriomote Isl., the Ryukyu Isls."
N/A,R. Reitz,Brazil,Santa Catarina,Rupestre,PASS,Campylopus arctocarpus,"Campo dos Padres, Bom Retiro",N/A,1948-12-17,N/A,Typed,MB 5512,2464,N/A,N/A,no type status,R. Reitz,N/A,1949,PASS,17.12.1948,Campylopus arctocarpus (Hornsch.) Mitt.,"Campo dos Padres, Bom Retiro"
Podocarpus,N. Frahm,Brazil,Sao Paulo,epiphytisch im Podocarpus-Wald,unsure and check,Campylopus arctocarpus,Serra do Bocaina Leesite an der Straße Campos da Cunha,N/A,1977-07-22,Sao Jose dos Barreiros,Typed,1026026,s.n.,N/A,N/A,no type status,PASS,N/A,PASS,1200 m,PASS,Campylopus arctocarpus (Hornsch.) Mitt.,Serra do Bocaina Leesite an der Straße Campos da Cunha - Sao Jose dos Barreiros
N/A,PASS,Brazil,Santa Catarina,N/A,N/A,Campylopus arctocarpus,PASS,N/A,PASS,N/A,Typed,N/A,PASS,N/A,N/A,no type status,PASS,N/A,N/A,PASS,PASS,Campylopus arctocarpus (Hornsch.) Mitt.,PASS
N/A,Schäfer-Verwimp,Brazil,São Paulo,PASS,Schäfer-Verwimp,PASS,Pedra Grande near Atibaia,N/A,1987-09-05,PASS,PASS,1097651,9019,N/A,N/A,no type status,PASS,N/A,N/A,PASS,5.9.1987,PASS,PASS
N/A,PASS,Peru,Amazonas,PASS,unsure and check,Campylopus heterostachys,PASS,N/A,1982-09-06,Chachapoyas,Typed,1053590,s.n.,Cajamarca,N/A,no type status,PASS,N/A,unsure and check,2600 m,6.9.1982,Campylopus heterostachys (Hamp.) Jaeg.,PASS
