associatedTaxa,collectedBy,country,firstPoliticalUnit,habitat,identifiedBy,latestScientificName,locality,maximumEventDate,minimumEventDate,municipality,originalMethod,otherCatalogNumbers,recordNumber,secondPoliticalUnit,secondaryCollectors,typeStatus,verbatimCollectors,verbatimCoordinates,verbatimDateIdentified,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLocality
N/A,E. De Luna,Bolivia,La Paz,Hedwigidium integrifolium (P. Beauv.) Div.,P. Beauv.,Renania rupestris,"Along bank of trail, 3200 m. ",N/A,1979-11-00,N/A,Typed,1032366,s.n.,Saavedra,N/A,no type status,"Efrain De Luna, Nov. 1979","15° 11' S, 69° 04' W",N/A,3200 m.,Nov. 1979,Renania rupestris (Mitt.) Jaeg.,"Trail between Charazani and Nino Karine, NSW of Chuma, 15° 11' S, 69° 04' W"
N/A,M. Lewis,Mexico,Puebla,N/A,unsure and check,Hedwigidium integrifolium,"Dirt bank in Khemna forest, 3350 meters",N/A,1979-02-10,N/A,Typed,1032358,79-615,N/A,N/A,no type status,Marko Lewis no. 79-615,N/A,N/A,3350 m.,10 February 1979,Bryophyta of Bolivia Hedwigidium integrifolium (P. Beauv.) Dix.,"Dirt bank in Khemna forest, 3350 m."
N/A,W. Dillon,Peru,Ancash,Growing on branches,N/A,Braunia secunda,"Ca. 25 kilometers northeast of Yungay, slopes below Laguna de Llanganuco",N/A,1983-01-28,Yungay,Typed,1111862,31280,Prov. Yungay,U. Molau | P. Matekaitis,no type status,"W. Dillon, U. Molau, & P. Matekaitis 31280",N/A,N/A,+ 3380 m,28 Jan. 1983,Braunia secunda (Hook.) B.S.G.,"Ca. 25 km NE of Yungay, slopes below Laguna de Llanganuco, + 3380 m. Growing on branches."
N/A,E. De Luna,Venezuela,Merida,N/A,Dora Griffin III,Braunia secunda,[precise locality unknown],N/A,N/A,N/A,Typed,1064157,1064157,Libertador,N/A,no type status,"Efraín De Luna, 1992 Duke University Herbarium",N/A,N/A,N/A,s.d.,Braunia secunda (Hook.) BSG,"Sobre roca + seca, a baja luz."
N/A,E. De Luna,Bolivia,Tarija,"On rocks in dry deciduous forest, 1750 m.",E. De Luna,Braunia laxifolia,[precise locality unknown],N/A,1979-02-02,Castaon,Typed,1032377,79-489A,O'Connor,N/A,no type status,"Efrain De Luna, 1992 Duke University Herbarium","21° 28' S, 64° 12' W",1992,1750 m.,2 February 1979,Braunia subincana Broth.,"at summit of mountain above and W. of Entre Rios, along road to Tarija, 21° 28' S, 64° 12' W"
N/A,E. De Luna,Bolivia,Cochabamba,N/A,E. De Luna,Braunia subplicata,From the Province of Chapare ,N/A,1972-12-28,N/A,Typed,1045267,1979,Chapare,N/A,no type status,"Efrain De Luna, 1992 Duke University Herbarium",N/A,1992,ca. 3500 ft.,"December 28, 1972",Braunia subplicata E.G.Britt.,"From the Province of Chapare, alt. ca. 3500 ft."
N/A,R. M. Gradstein,Bolivia,Dept. Cochabamba,On cliff under brush in area of wet meadows and secondary woodlands,R. O. van Zanten,Racopilum intermedium,"5 kilometers south of road Cochabamba - Villa Tunari kilometer 95, altitude 2300 meters",N/A,1989-11-12,Incachaca,Typed,1091583,7560,Prov. Chapare,M. Lewis,no type status,R.M.Gradstein & M.Lewis 7560,N/A,N/A,N/A,12 November 1989,"Bryophyta neotropica exsiccata Fascicle V (1990), edited by S. R. Gradstein distributed by the Institute of Systematic Botany, Utrecht 220. Racopilum intermedium Hampe det. R.O. van Zanten","5 km S of road Cochabamba - Villa Tunari km 95, alt. 2300 m"
N/A,M. Lewis,Bolivia,La Paz,On rocks in shady fruit and coffee plantations,N/A,Racoplium tomentosum,On rocks in shady fruit and coffee plantations along road between Coroico and Yolosa ,N/A,1983-02-07,Coroico,Typed,1100456,83-503,Nor Yungas,N/A,no type status,Marko Lewis 83-503,N/A,N/A,ca. 1650 m.,7 Feb 1983,Racoplium tomentosum (Hedw.) Brid.,'Coroico' Yungas: On Coroico along road between Coroico and Yolosa
N/A,Y. Mexia,Brazil,N/A,On rotting log,unsure and check,Rhyncostelum tomentosum,Fazenda da F. Lopes ,N/A,1930-11-11,N/A,Typed,0281-a,6281-a,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,780 m.,"Nov. 11, 1930",Rhyncostelum tomentosum (Hook.) Brid.,Fazenda da F. Lopes. On rotting log.
N/A,S. R. Gradstein,Ecuador,Galapagos Islands,"Frutices guajave woodlands and pampas east of Oras Farm, on rather dry shaded rocks",W. A. Weber,Rhacopilum tomentosum,[precise locality unknown],N/A,1976-04-21,N/A,Typed,1023912,M-58,Isla Floreana,W. A. Weber,no type status,"S. R. Gradstein, W. A. Weber et al. 21.IV.1976",N/A,M-58,ca. 250-350 m,21.IV.1976,Rhacopilus tomentosus (Hedw.)Brid.,"Isla Floreana. Frutices guajave woodlands and pampas east of Oras Farm, on rather dry shaded rocks."
N/A,P. E. Hegewald,Peru,Amazonas,"Moos auf Baum, Nebelwald, Reg. Suni, Hohe m.",unsure and check,Racomitrium tomentosus,[precise locality unknown],N/A,1973-04-21,Leimebamba,Handwritten,1026724,s.n.,Chachapoyas,N/A,no type status,P. E. Hegewald,N/A,unsure and check,Hohe m.,Datum 21.4. 1973,Nr. 6726. Racomitrium tomentosus(Hedw.)Brid.,Gut Cuellamar sw. Balsas a. Leimebamba.
N/A,J. Florschütz,Suriname,N/A,On decaying log,P. A. Florschütz & J. Florschütz-de Waard,Racoplium tomentosum,"Brownsberg, trail to Leo fall ",N/A,1975-12-18,N/A,Typed,1028580,4715,N/A,P. A. Florschütz,no type status,J. & P. A. Florschütz,N/A,Det. P. A. Florschütz & J. Florschütz-de Waard,N/A,d. d. 18.XII.1975,Racoplium tomentosum (Hedw.) Brid.,"Brownsberg, trail to Leo fall. On decaying log."
N/A,E. Linares,Colombia,Dept. Meta,On log in forest,S. R. Gradstein,Bazzania tonduzana,Forest of the Bavaria brewery near río Guatiquía,N/A,1984-09-26,N/A,Typed,1065538,1065538,Villavicencio,S. R. Gradstein | R. O. van Zanten,no type status,"E. Linares, S.R. Gradstein and R.O. van Zanten",N/A,1986,600 m.,26 Sept. 1984,"BRYOPHYTA NEOTROPICA EXSICCATA Fasciola II (1986), edited by S. Rob Gradstein distributed by the Institute of Systematic Botany, Utrecht 69. BAZZANIA TONDUZANA (Steph.) Fulf.","Forest of the Bavaria brewery near río Guatiquía, alt. 600 m. On log in forest."
N/A,N/A,Bolivia,La Paz,Fruit and coffee plantations. Bark of fruit trees in orchard.,Marko Lewis 83-511,Racoplum tomentosun,1 km S of Coroico along road between Coroico and Yolosa. ,N/A,N/A,Coroico,Typed,1100344,1100344,Nor Yungas,N/A,no type status,Racoplum tomentosun (Hedw.) Brid.,"16°11'S, 67°43'W",7 Feb 1983,ca. 1650 m.,s.d.,Racoplum tomentosun (Hedw.) Brid.,"'Coroico' 1 km S of Coroico along road between Coroico and Yolosa. 16°11'S, 67°43'W ca. 1650 m."
N/A,V. Mexia,Peru,Huanuco,N/A,Hacienda Mercedes,Rhacopilum tomentosum,Hacienda Mercedes: Poca Perga: old tree trunk in dense shade,N/A,1936-09-15,N/A,Typed,51806,8180a,N/A,N/A,no type status,"Vigo Mexia, No.8180a",N/A,N/A,1050 m.,"Sept. 15,1936",Rhacopilum tomentosum (Sw.) Brid.,Dept. Huanuco: Hacienda Mercedes: Poca Perga: old tree trunk in dense shade.
N/A,Y. Mexia,Peru,N/A,on rock in wood,N/A,Rhacopilum tomentosum,[precise locality unknown],N/A,1936-09-09,N/A,Typed,1084804,6165a,N/A,N/A,no type status,"Ynes Mexia, No. 6165a",N/A,N/A,1100 m.,"Sept. 9,1936",Rhacopilum rosanicum (Sw.) Brid.,"Rhacopilum rosanicum (Sw.) Brid. Dept. Huanuco, Prov. Huanuco, Dist. Churubamba; Hacienda Exito; bank of Rio Isabel; on rock in wood"
N/A,V. Mexia,Peru,Huanuco,N/A,E. B. Bartram,Rhacophyllum tomentorum,bank of Rio Ysabel on rock in woods,N/A,1936-09-09,Hacienda Exito,Typed,1036245,21684,Distrito Churubamba,N/A,no type status,"Vince Mexia, No. 21684",N/A,N/A,1100 m.,"Sept. 9, 1936",Rhacophyllum tomentorum (Sw.) Brid. det. Bartram,bank of Rio Ysabel on rock in woods alt. 1100 m.
N/A,R. A. Crum,Colombia,Amazonas,"On wet, fallen log.",N/A,Leucodon limpichii,Rio Miritiparaná: Caño Guacayá,N/A,1952-05-19,N/A,Typed,1055465,16563,N/A,N/A,no type status,"On wet, fallen log.","Lat. 0° 50' S, Long. 70° 40' W",N/A,Altitude about 700 feet,"May 19, 1952",Leucodon limpichi Spruce ex Mitt.,"Rio Miritiparaná: Caño Guacayá, Altitude about 700 feet"
N/A,D. Griffin,Colombia,Magdalena,N/A,D. Griffin III,Leucocoprinus liliputianus,[precise locality unknown],1977-08-00,1977-07-00,Vertiente oriental del Rio Buritaca,Typed,1029476,50.286,Parque Nacional de la Sierra Nevada de Santa Marta,O. Rangel | G. van Reenen,no type status,"Sobre raíz a ras del suelo, en Julio-Agosto 1977",N/A,16-Oct-1978,2100-2600 m.,Julio-Agosto 1977,Leucocoprinus liliputianus Spr. ex Henn.,Bosque nublado montano bajo
N/A,S. P. Churchill,Colombia,Antioquia,In secondary montane forest,S. P. Churchill et al.,Trachyxyphium tenue,"Cerro San Miguel, 5°55' N, 75°17' W, alt. 2460-2620 meters In secondary montane forest",N/A,1987-07-06,N/A,Typed,1139980,15466,"Mun. de la Union, Cerro San Miguel",N/A,no type status,S.P. Churchill et al.,"5°55' N, 75°17' W",1996,2460-2620 m.,6 July 1987,"BRYOPHYTA NEOTROPICA EXSICCATA Fascicle VII (1996), edited by S. Rob Gradstein distributed by the University of Göttingen Herbarium (GOET) 330. Trachyxyphium tenue (Mitt.) Buck (= Hookeropsis tenue Mitt.)","Cerro San Miguel, 5°55' N, 75°17' W, alt. 2460-2620 m. In secondary montane forest."
N/A,D. E. Retana,Costa Rica,Cartago,On trunk of tree Alt 1 600 m,Dana Griffin III. | Maria Isabel Morales,Hypnella pilifera,[precise locality unknown],1977-07-04,1977-07-03,N/A,Typed,1025621,212,N/A,N/A,no type status,Dora Emilia de Retana,N/A,1977,1 600 m,"Julio 3-4, 1977",Hypnella pilifera (Hook. et Wils.) Jaeg.,Reserva Forestal Tapanti vertiente oriental del Rio Macho Bosque muy humedo montano bajo Alt 1 340-1 600 m
N/A,J. Wurdack,Venezuela,Bolivar,Slope forest Tirepón-tepui.,E. B. Bartram,Hypnella cymbifolia,"Frequent on fallen logs in forest between Camps 3 and 2, elev. 1250 - 1800 m.",N/A,1955-02-02,N/A,Typed,1026297,34365,N/A,N/A,no type status,"KUNHARDT-WITHERBEE CHIMANTA MASSIF EXPEDITION, 1953-54 New York Botanical Garden - American Museum of Natural History",N/A,Det. E. B. Bartram,elev. 1250 - 1800 m.,"Feb. 2, 1955",Hypnella cymbifolia (Hpe.) Jaeg.,Estado Bolivar
N/A,W. R. Buck,Brazil,Amazonas,"On tree trunk in rain forest, ca. 450 m alt. summit: 00°20'S, 66°50'W",unsure and check,Hookeriopsis parkeriana,[precise locality unknown],N/A,1979-07-12,N/A,Typed,1320586,2445,N/A,S. M. Costa | D. M. Vital | O. Yano,no type status,"Slopes and summit of Serra Curicuriari, from Uaupés, Amazonas, Brazil","summit: 00°20'S, 66°50'W",N/A,"ca. 450 m summit: 00°20'S, 66°50'W",12 July 1979,Hookeriopsis parkeriana (Hook. & Grev.) Jaeg.,"Slopes and summit of Serra Curicuriari, from Uaupés"
N/A,N/A,Peru,Pasco,N/A,Robin B. Foster 4722,Hypnella pilifera,[precise locality unknown],N/A,N/A,N/A,Typed,1059405,N/A,Oxapampa,N/A,no type status,The Field Museum (F),"10°30'S, 75°30'W",30 July 1981,N/A,N/A,HYPNELLA PILIFERA (Hook. & Wils.) Jaeg.,"E slope of Cordillera Yanachaga, on Iscozacin-Chuchurras trail, 1900 m., 10°30'S, 75°30'W, in Weinmannia forest"
N/A,J. W. Fitzpatrick,Peru,Cuzco,N/A,N/A,Hypnella pilifera,"Slopes above Pillahuata, near shallow ravine",N/A,1981-12-04,N/A,Typed,1059455,s.n.,N/A,D. E. Willard,no type status,J.W. Fitzpatrick & D.E. Willard s.n.,"13°11'S, 71°22'W",N/A,"2850 m., 13°11'S, 71°22'W",4 Dec. 1981,HYPNELLA PILIFERA (Hook. & Wils.) Jaeg.,"Slopes above Pillahuata, near shallow ravine"
N/A,S. P. Churchill,Colombia,Antioquia,"On talan, in secondary montane forest",S. P. Churchill,Hypnella diversifolia,"road to Ventanas, ",N/A,1992-07-11,Pueblo Nuevo,Typed,1139992,18335,Mun. de Valdivia,N/A,no type status,S.P. Churchill et al.,"7°5'N, 75°25'W",N/A,1950 m,11 July 1992,"BRYOPHYTA NEOTROPICA EXSICCATA Fascicle VII (1996), edited by S. Rob Gradstein, distributed by the University of Göttingen Herbarium (GOET) 312. Hypnella diversifolia (Mitt.) Jaeg. det. S.P. Churchill","road to Ventanas, 7°5'N, 75°25'W, alt. 1950 m"
N/A,E. B. Bartram,Venezuela,N/A,"Fruiting scantily on logs. Occasional in rain-forest between Camp 2 and 3, elev. 1200-1250 m.",John J. Wurdack,Hypnella cymbifolia,[precise locality unknown],N/A,1953-04-02,N/A,Typed,1026299,10056,N/A,N/A,no type status,E. B. Bartram,N/A,"January 7, 1955",1200-1250 m.,"April 2, 1953",Hypnella cymbifolia (Hpe.) Jaeg.,Estado Bolivar
N/A,R. B. Foster,Peru,Pasco,N/A,N/A,Hypnella pallescens,[precise locality unknown],N/A,1981-07-30,N/A,Typed,1059403,4720,N/A,N/A,no type status,N/A,10°30'S 75°30'W,N/A,N/A,30 July 1981,BRYOPHYTES OF PERU HYPNELLA PALLESCENS (Hook.) Jaeg.,E slope of Cordillera Yanachaga on Tonqui- Chuchurras trail 1900 m. 10°30'S 75°30'W. in Weinmannia forest
N/A,J. Wurdack,Venezuela,Bolivar,Slope forest Tirepón-tepui.,E. B. Bartram,Brocchinia cyanifolia,[precise locality unknown],N/A,1953-02-11,N/A,Typed,1026300,34365,N/A,N/A,no type status,"Kunhardt-Witherbee Chimanta Massif Expedition, 1953-54 New York Botanical Garden - American Museum of Natural History Estado Bolivar, Venezuela",N/A,Oct. 1953,elev. 1250 - 1200 m.,"February 11, 1953",Brocchinia cyanifolia (Bak.) Mez,"Frequent on fallen logs in forest between Campo 3 and 2, elev. 1250 - 1200 m."
N/A,T. Husnot,France,N/A,Rochers schisteux de la Sarthe,N/A,Weisia compacta,[precise locality unknown],N/A,N/A,N/A,Typed,1084497,s.n.,N/A,N/A,no type status,"T. Husnot, a Cahan, par Athis (Orne)",N/A,N/A,N/A,s.d.,Weisia compacta Brid.,"Rochers schisteux de la Sarthe, a Fresnaye"
N/A,H. Inoue,Japan,N/A,N/A,Z. Iwatsuki,Macromitrium japonicum,"Around Shirahama, Iriomote Island, the Ryukyu Islands On bark of Pinus thunbergii",N/A,1973-01-11,N/A,Typed,1021837,s.n.,N/A,N/A,no type status,"Around Shirahama, Iriomote Isl., the Ryukyu Isls. On bark of Pinus thunbergii, elevation about 10 m H. Inoue, Jan. 11, 1973",N/A,N/A,elevation about 10 m,"Jan. 11, 1973",Macromitrium japonicum Doz. et Molk.,"Around Shirahama, Iriomote Isl., the Ryukyu Isls. On bark of Pinus thunbergii"
N/A,R. Reitz,Brazil,Santa Catarina,campestre,unsure and check,Campylopus arckocarpus,[precise locality unknown],N/A,1956-04-00,N/A,Typed,174131,4454,N/A,N/A,no type status,R. Reitz,N/A,3-6-1956,1800 msm,APR 1956,Campylopus arckocarpus (Hornsch.) Mitt.,"Campo dos Padres, dom retiro"
N/A,Frahm,Brazil,Serra do Bocaina,epiphytisch im Podocarpus-Wald 1200 msm,Frahm,Campylopus arctocarpus,[precise locality unknown],N/A,1977-07-22,N/A,Typed,1026026,1026026,Leesette,N/A,no type status,Frahm 22.7.1977,N/A,N/A,1200 msm,22.7.1977,26. Campylopus arctocarpus (Hornsch.) Mitt.,in der Strabe Campos da Cunha - Sao José dos Barreiros
N/A,N/A,Brazil,Santa Catarina,terrestre,N/A,Campylopus arctocarpus,Serra do Oratorio ,N/A,1956-04-00,Brusque,Typed,4922,N/A,N/A,N/A,no type status,N/A,N/A,N/A,900 msm,APR 1956,"Plantas de SANTA CATARINA - BRASIL Familia N. cientifico Campylopus arctocarpus (Hornsch.) Mitt. Ssp.: Var.: Nome vulgar Localidade Serra do Oratorio, Brusque Habitat terrestre Altitude 900 msm Flor (côr, odor, etc.) Fruto (tamanho, odor, côr, etc.) Colecionador J. Dutra N. 4922 Data 4-1956 Determinador Data Observações (usos e econom., abundância, etc.)",Serra do Oratorio
N/A,Schäfer-Verwimp,BRASILIEN,São Paulo,N/A,Schäfer-Verwimp,Campylopus gracilis,[precise locality unknown],N/A,1987-05-05,"Campo-Vegetation im Gipfelbereich, sickerfeuchter Felshang",Typed,1097651,5.5.1987 no. 9019,Pedra Grande bei Atibaia,N/A,no type status,Schäfer-Verwimp,N/A,N/A,1400 msm,5.5.1987,Campylopodes exsiccatae,1400 msm
N/A,J.-P. Frahm,Peru,Amazonas,N/A,G. J. Frahm,Campylopus heterostachys,"Leymebamba, on overearth stone block in cloud forest at 3000 meters",N/A,1982-09-06,Chachapoyas,Typed,1053590,s.n.,N/A,N/A,no type status,J.-P.Frahm 6.9.1982,N/A,11. Campylopus heterostachys (Hampe.)Jaeg.,3000 m.,6.9.1982,Campylopodes peruvianae exsiccatae,"Leymebamba, auf Ubererdeten Steinblock im Nebelwald 3000 m."
