Image,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
0056_C2079598F.jpg,Leg. Richard Evans Schultes,R. E. Schultes,N/A,Nollillo,"Dec., 1950",1950-12-00,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,D. Griffin III,N/A,N/A,Colombia,Meta,N/A,Villavicencio,alrededores de Villavicencio,Alrededores de Villavicencio,N/A,Alt. 500 m.,N/A,1055473,Mix of Handwritten and Typed,no type status
0057_C2079599F.jpg,Leg.: D. C. Geijskes,D. C. Geijskes,N/A,s.n.,29-9-1952,1952-09-29,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,H. R. Zielman,N/A,N/A,Suriname,N/A,N/A,N/A,Jodensavanne,Jodensavanne,"On roots and rocks on bank of river, shaded",N/A,N/A,1073518,Typed,no type status
0058_C2079600F.jpg,Ynes Mexia,Y. Mexia,N/A,4812,July 9 1930,1930-07-09,N/A,Isopterygium brachypus (C.M.) Mitt. c. fr.,Isopterygium tenerum,R. R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,Vicosa,Agricultural College land Horticultural Hill Cut over woods near base,Agricultural College land Horticultural Hill Cut over woods near base,On rotting log Abundant,Alt. 970 m,N/A,1039979,Typed,no type status
0059_C2079601F.jpg,Ynes Mexia,Y. Mexia,N/A,4888,"July 21, 1930",1930-07-21,N/A,Isopterygium laxum (Hpe.) Broth.,Isopterygium tenerum,R. R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,N/A,Viçosa Agricultural College lands Corriga Ribeiro,Viçosa Agricultural College lands Corriga Ribeiro,Shady streambank On rotten wood,Alt. 675 m,N/A,82365,Typed,no type status
0060_C2079602F.jpg,Ynes Mexia,Y. Mexia,N/A,5380,"Dec. 6, 1930",1930-12-06,N/A,Isopterygium brachypus (Schwägr.) Mitt.,Isopterygium tenerum,R. R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,N/A,road to São Miguel About km 4,road to São Miguel About 4 kilometers,Dense forest On rotten log,Alt. 710 m,N/A,870841,Typed,no type status
0061_C2079603F.jpg,Ynes Mexia,Y. Mexia,N/A,5441,"Dec. 23, 1930",1930-12-23,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,R. R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,N/A,Viçosa Agricultural College lands Base of Horticultural Hill,Viçosa Agricultural College lands Base of Horticultural Hill,On rotting log in woods Abundant,Alt. 670 m,N/A,870823,Typed,no type status
0062_C2079604F.jpg,"H. S. Irwin, R. M. Harley, G. L. Smith",H. S. Irwin,R. M. Harley | G. L. Smith,31332,2 March 1971,1971-03-02,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,R. R. Ireland,1988,Coccoloba,Brazil,Bahia,N/A,N/A,Valley of the Rio das Ondas,Valley of the Rio das Ondas,On the bark and exposed roots of Coccoloba sp. and on adjacent soil at river bank. Cut-over gallery forest and adjacent cerrado ca. 10km W. of Barreiras,elev. ca. 500m,N/A,1059328,Mix of Handwritten and Typed,no type status
0063_C2079606F.jpg,Ynes Mexia,Y. Mexia,N/A,4884,"July 21, 1929",1929-07-21,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum,R. R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,Viçosa,Viçosa Agricultural College lands. Córrego Hidroforo,Viçosa Agricultural College lands. Córrego Hidroforo,Shady streambank on rotten log. Abundant,Alt. 675 m.,N/A,870845,Typed,no type status
0064_C2079607F.jpg,Yves Mexia,Y. Mexia,N/A,4698,"May 14, 1930",1930-05-14,N/A,Isopterygium curvifolium (L.) Mitt. ex. p.,Isopterygium tenerum,Bartram,N/A,N/A,Brazil,Minas Gerais,N/A,N/A,Fazenda de Cresiuma,Fazenda de Cresiuma,Wood on slope On rotten log,Alt. 700 m,N/A,870839,Typed,no type status
0065_C2079608F.jpg,Ynes Mexia,Y. Mexia,N/A,4884,"July 21, 1930",1930-07-21,N/A,Isopterygium curvicolium (Sch.) Mitt.,Isopterygium tenerum,Bartram,N/A,N/A,Brazil,Minas Gerais,N/A,N/A,"Viçosa Agricultural College lands. Corrigo Ribeiro. Shady streambank, on rotten log.",Viçosa Agricultural College lands. Corrigo Ribeiro.,"Shady streambank, on rotten log. Abundant.",Alt. 675 m.,N/A,1039977,Typed,no type status
0066_C2079609F.jpg,Ynes Mexia,Y. Mexia,N/A,4545,"March 31, 1930",1930-03-31,N/A,Isopterygium curvifolium (C. M.) Mitt.,Isopterygium tenerum,Bartram | R. R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,N/A,Road to São Miguel Near stream Turvo,Road to São Miguel Near stream Turvo,Cut over woods on slope On rotting tree trunk,Alt. 710 m.,N/A,1039978,Typed,no type status
0067_C2079611F.jpg,leg. V. Schiffner,V. Schiffner,N/A,2898,Dec. 65-67 m. Jul. fr.,1865-12-00,1867-07-00,Isopterygium auranticum (M. X. Bosch),Isopterygium tenerum,R. R. Ireland,1988,N/A,Brazil,Sao Paulo,N/A,N/A,prope Urbem Cerqueira Cesar,prope Urbem Cerqueira Cesar,N/A,500-800 m,N/A,C2071914F,Mix of Handwritten and Typed,no type status
0068_C2079856F.jpg,Ynes Mexia,Y. Mexia,N/A,4841,"July 6, 1950",1950-07-06,N/A,Isopterygium brachymucron (C. Müll.) Mitt. exp. det. Bartram,Isopterygium tenerum,R. R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,N/A,Vicosa Agricultural College lands Horticultural Hill Cut over woods near base On rotting log,Vicosa Agricultural College lands Horticultural Hill Cut over woods near base On rotting log,Cut over woods near base On rotting log Abundant,Alt. 670 m,N/A,870887,Typed,no type status
0069_C2000932F.jpg,C. Müller Frib.,C. Müller Frib.,N/A,476,9. Sept. 1905,1905-09-09,N/A,Pogonatum urnigerum (L.) Pal. Beauv. c. fr.,Pogonatum urnigerum,unsure and check,unsure and check,N/A,Germany,Baden-Württemberg,N/A,N/A,Seebuck an Feldberg,Seebuck an Feldberg,auf Erde in Felstrümmern zwischen Hinken und Seebuck an Feldberg etwa 1250 m s. m.,etwa 1250 m s. m.,N/A,1134291,Typed,no type status
0070_C2000934F.jpg,leg. Zd. Pilous,Z. Pilous,N/A,s.n.,V.1946,1946-05-00,N/A,Pogonatum urnigerum P. B.,Pogonatum urnigerum,N/A,N/A,N/A,Czech Republic,Bohemia,Krkonose,N/A,In declivis graminosis silvaticis prope pagum Horni Vrchlabi ca 580 m,Near the village of Horni Vrchlabi approximately 580 meters,In grassy forested slopes,ca 580 m,N/A,1279015,Typed,no type status
0071_C2000943F.jpg,C. Jensen,C. Jensen,N/A,s.n.,25/10 1901,1901-10-25,N/A,Pogonatum urnigerum (Hedw.) P. Beauv.,Pogonatum urnigerum,C. Jensen,N/A,N/A,Denmark,Sjælland,N/A,N/A,Magistratskovene by Hvalsø in a gravel-pit,Magistratskovene by Hvalsø in a gravel-pit,in a gravel-pit,N/A,N/A,C0000931F,Typed,no type status
0072_C2010620F.jpg,"Jack, Leiner u. Stizenberger",N/A,N/A,986A,25. August 1850,1850-08-25,N/A,Pogonatum urnigerum (L.) Pal. Beauv.,Pogonatum urnigerum,N/A,N/A,N/A,Germany,N/A,N/A,N/A,b. Am Waldrabinen bei Salem,Am Waldrabinen near Salem,N/A,N/A,N/A,1054839,Typed,no type status
0073_C2010622F.jpg,Dr. Hepp,Dr. Hepp,N/A,9868,17 October 1862,1862-10-17,N/A,B. Pogonatum urnigerum (L.) Pal. Beauv.,Pogonatum urnigerum,N/A,N/A,N/A,Germany,Bavaria,Degerfeld,N/A,An einer Waldwiese auf der roten Sandsteinbuchen oberhalb Degerfelds,An einer Waldwiese auf der roten Sandsteinbuchen oberhalb Degerfelds,N/A,N/A,N/A,1054981,Typed,no type status
0074_C2010624F.jpg,"Jack, Leiner u. Steineberger, kryptogamen Badens, Phor. XXI.",J. Jack,L. Leiner | U. Steineberger,9658 b,September 1862,1862-09-00,N/A,Pogonatum urnigerum (L.) Pal. Beauv.,Pogonatum urnigerum,N/A,N/A,N/A,Germany,Baden-Württemberg,N/A,N/A,In Rheinbergen bei Schaffhausen,In Rheinbergen near Schaffhausen,N/A,N/A,N/A,1055060,Typed,no type status
0075_C2010626F.jpg,Coll. and decern. C. Jensen,C. Jensen,N/A,s.n.,"November 21, 1904",1904-11-21,N/A,Pogonatum urnigerum (Hedw.) P. Beauv. c. fr.,Pogonatum urnigerum,C. Jensen,N/A,N/A,Denmark,Zealand,N/A,N/A,sandy soil in Magistratskovene south of Hvalsø,Magistratskovene south of Hvalsø,sandy soil,N/A,N/A,N/A,Typed,no type status
0076_C2010974F.jpg,P. Allorge,P. Allorge,N/A,49,22. VIII. 1927,1927-08-22,N/A,"Pogonatum urnigerum (Linde Sp. Plant. II p. 1090, N. 3, 1735, sub Polytrichum), Palisot de Beauvois Prodr. p. 88, 1805, et",Pogonatum urnigerum,P. Allorge,mai 1928,N/A,Spain,Santander,N/A,N/A,Picos de Europa,Picos de Europa,talus argileux schisteux avec Dicranum scoparium (L.) Hedw. | Andreaea petrophila Ehrh. | Grimmia pulvinata (L.) Sm. | Polytrichum juniperinum Willd. | Racomitrium lanuginosum (Hedw.) Brid. | Schistidium apocarpum (Hedw.) B.S.G. | Tortula ruralis (Hedw.) Gaertn. | Dicranoweisia cirrata (Hedw.) Lindb. | Antitrichia curtipendula (Hedw.) Brid. | Hypnum cupressiforme Hedw. | Hylocomium splendens (Hedw.) B.S.G. | Rhytidiadelphus loreus (Hedw.) Warnst. | Rhytidiadelphus triquetrus (Hedw.) Warnst.,"ca 1,050 m",N/A,12001229,Typed,no type status
0077_C2010976F.jpg,leg. Zdeněk Pilous,Z. Pilous,N/A,1025,VII.1949,1949-07-00,N/A,Pogonatum urnigerum Pal. var. humile Brid.,Pogonatum urnigerum,N/A,N/A,N/A,Slovakia,N/A,N/A,N/A,"Montg Nízké Tatry: In terra montis Dumbier, ca 1840 m",Montg Nízké Tatry: In terra montis Dumbier,N/A,ca 1840 m,N/A,1350887,Typed,no type status
0078_C1042257F.jpg,S. Churchill et al.,S. Churchill,N. Huaylla | R. Lozano | M. Serrano,22853,12 May 2004,2004-05-12,N/A,Neckera scabrisens C. Müller,Neckera scabrisens,S. Churchill,Jun 2004,N. chilensis | C. serrano,Bolivia,Chuquisaca,Belisario Boeto,Monte Grande,Monte Grande ca. 32 km de Villa Serrano Bosque montano de yungas Con Prumnopitys exigua Podocarpus Myrcianthes,Monte Grande approximately 32 kilometers from Villa Serrano,Bosque montano de yungas,2740 m,"18°43'43""S 64°29'07""W",1183467,Mix of Handwritten and Typed,no type status
0079_C2020438F.jpg,Collected by WILLIAM R. BUCK,W. R. Buck,N/A,6060,16 Aug 1981,1981-08-16,N/A,HYPNUM CUPRESSIFORME var. LACUNOSUM Brid.,Hypnum cupressiforme,Unsure and check,Unsure and check,Eucalyptus,Australia,Victoria,N/A,N/A,ca. 5 mi W of Beaufort on Hwy 8,ca. 5 miles West of Beaufort on Highway 8,Eucalyptus forest flooded after rains,500m,N/A,1052208,Typed,no type status
0080_C0268725F.jpg,V. et P. Allorge,V. Allorge,P. Allorge,133,14.VI.1937,1937-06-14,N/A,Poconoium uniferum (Hedw.) P.B.,Poconoium uniferum,unsure and check,unsure and check,N/A,Portugal,Azores,N/A,S. Miguel,talus découvert Salto do Cavalo vers 700 m,Salto do Cavalo,talus découvert,vers 700 m,N/A,1181624,Mix of Handwritten and Typed,no type status
0081_C0342515F.jpg,"T. Husnot, à Cahan, par Athis (Orne)",T. Husnot,N/A,s.n.,N/A,0000-00-00,N/A,Weisia compacta Brid.,Weisia compacta,N/A,N/A,N/A,France,Orne,N/A,Athis,Rochers schisteux de la Solentiere (Lamberthe),Rochers schisteux de la Solentiere (Lamberthe),N/A,N/A,N/A,1084497,Mix of Handwritten and Typed,no type status
0082_C2056314F.jpg,N/A,N/A,N/A,276,18 Juli 1900,1900-07-18,N/A,Sphaerella fimetum (Funk) Boulay 1884,Sphaerella fimetum,N/A,N/A,N/A,Italy,Como,N/A,N/A,Prov. Como Stravalle bei Torno auf nassen Wiesen etwa 500 m s.m.,Stravalle bei Torno on wet meadows about 500 meters above sea level,Mein verehrter Freund Dr. Levier hat die Pflanze unter einem Wasserfalle bei Campello Monti prachtvoll entwickelt und in Massen bereits vor Jahren gesammelt ich habe sie dort leider nicht mehr finden können,etwa 500 m s.m.,N/A,1134435,Typed,no type status
0083_C2056763F.jpg,A. Piccone,A. Piccone,N/A,256,Settembre 1871,1871-09-00,N/A,Philonotis fontana var. falcata,Philonotis fontana,N/A,N/A,N/A,Italy,Piedmont,N/A,N/A,Alle sorgenti del Sesia (Monte Rosa),Alle sorgenti del Sesia Monte Rosa,N/A,N/A,N/A,982325,Mix of Handwritten and Typed,no type status
0084_C2055747F.jpg,N. Pedicino e G. G. Giordano,N. Pedicino,G. G. Giordano,s.n.,Giugno 1869,1869-06-00,N/A,AMBLYSTEGIUM COMMUTATUM (Hedw.) De Not.,Amblystegium commutatum,N/A,N/A,N/A,Italy,Campania,Salerno,Vietri,N/A,Vietri di Salerno,Su ripi irrigate,N/A,N/A,982275,Typed,no type status
0085_C0679948F.jpg,leg. J.-P. Frahm,J.-P. Frahm,N/A,384,5.9.1982,1982-09-05,N/A,Campylopus richardii BRID.,Campylopus richardii,Frahm,N/A,N/A,Peru,Amazonas,Chachapoyas,N/A,Straße Chachapoyas - Cajamarca km 413,Straße Chachapoyas - Cajamarca km 413,auf feuchtem Erdboden am Straßenrand,3000m,N/A,N/A,Typed,no type status
0086_C0341828F.jpg,Richard Evans Schultes et Isidoro Cabrera,R. E. Schultes,I. Cabrera,15653,"May 19, 1952",1952-05-19,N/A,Leucoloma lignicola Spruce ex Mitt. & Callicostella apera (Mitt.) Jaeg.,Leucoloma lignicola,H. A. Crum,1956,N/A,Colombia,Amazonas,N/A,N/A,Rio Miritiparaná: Caño Guacayá,Rio Miritiparaná: Caño Guacayá,On wet fallen log,Altitude about 700 feet,Lat. 0° 05' S Long. 70° 40' W,1055465,Typed,no type status
0087_C0342107F.jpg,William R. Buck,W. R. Buck,N/A,2445,9-12 July 1979,1979-07-09,1979-07-12,Hookeriopsis parkeriana (Hook. & Grev.) Jaeg.,Hookeriopsis parkeriana,N/A,N/A,N/A,Brazil,Amazonas,N/A,N/A,Slopes and summit of Serra Curicuriari from Igarapé Arabú of the Rio Curicuriari to the summit,Slopes and summit of Serra Curicuriari from Igarapé Arabú of the Rio Curicuriari to the summit,On branches at summit,ca. 450 m at summit,"00°02'S, 66°50'W",112861,Typed,no type status
0088_C0341117F.jpg,leg. P. & P. Hegewald,P. Hegewald,P. Hegewald,6989,Datum 31.8.1973,1973-08-31,N/A,Philonotis sphaerocarpa (Hedw.) Brid.,Philonotis sphaerocarpa,Dana Griffin III,N/A,N/A,Peru,Amazonas,Chachapoyas,N/A,Las Palmas zw. Balsas u. Leimebamba,Las Palmas between Balsas and Leimebamba,"Fels, Erde, Mauer, Baum, Strauch, Holz, See, Bach",3000 m,N/A,1061647,Typed,no type status
0089_C0679841F.jpg,leg. J.-P. Frahm,J.-P. Frahm,N/A,s.n.,6.9.1982,1982-09-06,N/A,Campylopus heterostachys (Hamp.) Jaeg.,Campylopus heterostachys,unsure and check,unsure and check,N/A,Peru,Amazonas,N/A,N/A,"Straße Cajamarca - Chachapoyas km 417,5 oberhalb Leimebamba, auf überedem Steinblock in Nebelwald",Straße Cajamarca - Chachapoyas km 417.5 above Leimebamba on a stone block in cloud forest,auf überedem Steinblock in Nebelwald,2600 m,N/A,1053590,Typed,no type status
0090_C0399126F.jpg,L. R. Reitz,L. R. Reitz,N/A,2464,17.12.1948,1948-12-17,N/A,Campylopus arctocarpus (Hornsch.) Mitt.,Campylopus arctocarpus,E. B. Reimers,1949,N/A,Brazil,Santa Catarina,N/A,N/A,"Campo dos Padres, Bom Retiro","Campo dos Padres, Bom Retiro",Rupestre,2000 msm,N/A,5512,Typed,No type status
0091_C0399179F.jpg,leg. Frahm,N. Frahm,N/A,s.n.,Frahm 22.7.1977,1977-07-22,N/A,Campylopus arctocarpus (Hornsch.) Mitt.,Campylopus arctocarpus,N/A,N/A,N/A,Brazil,Sao Paulo,N/A,Sao Jose dos Barreiros,Serra do Bocaina Leesite an der Straße Campos da Cunha,Serra do Bocaina Leesite on the road Campos da Cunha,epiphytisch im Podocarpus-Wald,1200 m,N/A,1026026,Typed,no type status
0092_C0399191F.jpg,N/A,N/A,N/A,993,Data 29-1-1958,1958-01-29,N/A,Campylopus arctocarpus (Hornsch.) Mitt.,Campylopus arctocarpus,N/A,N/A,N/A,Brazil,Santa Catarina,N/A,N/A,"Morro do San, Itajai","Morro do San, Itajai",N/A,Alt. 600 msm,N/A,N/A,Typed,no type status
0093_C0679855F.jpg,leg. Frahm,N. Frahm,N/A,s.n.,4.8.1977,1977-08-04,N/A,Campylopus pilifer Brid. (=C. polytrichoides De Not.),Campylopus pilifer,N. Frahm,N/A,N/A,Brazil,Rio de Janeiro,N/A,N/A,Corcovado 600 m,Corcovado,an feuchten zeitweise überrieselten w-exponierten Felsen,600 m,N/A,1026006,Typed,no type status
0094_C0679858F.jpg,leg. Frahm,N. Frahm,N/A,s.n.,30.7.1977,1977-07-30,N/A,Campylopus pilifer Brid.,Campylopus pilifer,N. Frahm,N/A,N/A,Brazil,Minas Gerais,N/A,N/A,an der Straße MG 2 zwischen Serro und Datas südlich Diamantina,on the road MG 2 between Serro and Datas south of Diamantina,an offen exponierten zeitweise überrieselten Gesteinsblöcken eines sukkulentreichen Berghanges,N/A,N/A,1026008,Typed,no type status
0095_C0679833F.jpg,leg. Schäfer-Verwimp,Schäfer-Verwimp,N/A,9019,5.9.1987,1987-09-05,N/A,Campylopus griseus (Hornsch.) Jaeg.,Campylopus griseus,Schäfer-Verwimp,N/A,N/A,Brazil,São Paulo,N/A,N/A,"Pedra Grande bei Atibaia Campo-Vegetation im Gipfelbereich, schieferfächer Felshang 1400 msm",Pedra Grande near Atibaia,"Campo-Vegetation in the summit area, slate fan rock slope",1400 msm,N/A,1097651,Typed,no type status
0096_C0679848F.jpg,Reitz & Klein,R. Reitz,R. Klein,N. 3.235,4.5.1956,1956-05-04,N/A,Campylopus penicillatus (Hedw.) Jaeg.,Campylopus penicillatus,E. Bartram,1957,N/A,Brazil,Santa Catarina,N/A,Palhoça,Pilões Palhoça,Pilões Palhoça,Mata,Alti. 300 m,N/A,2001426,Typed,no type status
0097_C2032310F.jpg,B. Leland and E. W. B. Chase,B. Leland,E. W. B. Chase,270,February 1910,1910-02-00,N/A,Rhacopilum confusum Cardot in herb.,Rhacopilum confusum,unsure and check,unsure and check,N/A,New Zealand,N/A,N/A,N/A,"Te Aroha, New Zealand","Te Aroha, New Zealand",N/A,N/A,N/A,1023785,Typed,no type status
0098_C2032321F.jpg,John Child,J. Child,N/A,M 4147,11 Jul 1973,1973-07-11,N/A,Rhacopilum,Rhacopilum,unsure and check,N/A,N/A,New Zealand,North Auckland,N/A,N/A,Track to Mahuta Waipoua,Track to Mahuta Waipoua,Epiphyte on tree in Kauri forest,ca. 1000 ft,35°40'S 173°30'E,1066095,Typed,no type status
0099_C0341739F.jpg,Marko Lewis,M. Lewis,N/A,83-503,7 Feb 1983,1983-02-07,N/A,Racopilum tomentosum (Hedw.) Brid.,Racopilum tomentosum,unsure and check,unsure and check,N/A,Bolivia,La Paz,Nor Yungas,Coroico,1 km S of Coroico along road between Coroico and Yolosa,1 kilometer south of Coroico along road between Coroico and Yolosa,Fruit and coffee plantations. On rocks in shady fruit orchard.,ca. 1650 m,"16°11'S, 67°43'W",1100456,Typed,no type status
