Image,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
0056_C0383576F.jpg,T. G. Yuncker,T.G. Yuncker,N/A,"18,561","Mar. 30, 1958",1958-03-30,N/A,Selaginella plana (Diver.) Hieron.,Selaginella plana (Diver.) Hieron.,N/A,N/A,N/A,Jamaica,Portland,N/A,N/A,"On wet embankment along trail, rain forest, John Crow Mts., 1-5/2 miles southwest of Ecclesdown","On wet embankment along trail, John Crow Mountains, 1.5-2 miles southwest of Ecclesdown",Rain forest,Alt. 1500-2500 ft.,N/A,1481935,Typed,no type status
0057_C0616676F.jpg,J. Dorantes,J. Dorantes,N/A,455,01/01/1972,1972-01-01,1972-01-01,Woodardia spinulosa Mart. & Gal.,Woodardia spinulosa Mart. & Gal.,N/A,N/A,N/A,Mexico,Veracruz,Jalapa,Llave,"Llave ""Llto del Gato""","Llave ""Llto del Gato""","Bosque caudicuflolio, suelo rojo arcilloso",N/A,N/A,P005051,Typed,no type status
0058_C0626158F.jpg,"Louis O. Williams, Antonio Molina R., Terua P. Williams, Darsey H. Gibson, and Chester Lamborn",L.O. Williams,"A. Molina R., T.P. Williams, D.H. Gibson, C. Lamborn",27621,"15 de Agosto, 1966",1966-08-15,N/A,Polypodium blepharodes Maxon,Grammitis blepharodes (Maxon) Seymour,R. Stolze,1965,N/A,Nicaragua,Matagalpa,N/A,Dipilto,"Montane rain-forest, -- cloud forest, Dipilto de Potter, Sta. María de Ostuma, Cordillera Central de Nicaragua, Department of Matagalpa, 1400m","cloud forest, Dipilto de Potter, Sta. María de Ostuma","Montane rain-forest, cloud forest",1400m,N/A,1626179,Typed,no type status
0059_C0627900F.jpg,A. Molina R. & Albertina R. Molina,A. Molina R.,A. R. Molina,121562,"Mayo 22, 1963",1963-05-22,N/A,Polypodium montigenum Maxon,Polypodium montigenum Maxon,A. Molina R.,N/A,N/A,El Salvador,Santa Ana,N/A,N/A,Bosque abierto de Montaña Montecristo,Montecristo,Epífita. Bosque abierto de Montaña Montecristo,Alt. 2000 m,N/A,1661895,Typed,no type status
0060_C0636906F.jpg,Antonio Molina R.,A. Molina R.,N/A,1427,"Nov. 4, 1948",1948-11-04,N/A,Thelypteris piloso-hispida (Hook) Morton,Thelypteris rudis (Kunze) Proctor,A. R. Smith,1974,N/A,Honduras,Department of Morazan,N/A,N/A,"""Drainage of the Río Yeguare, about latitude 87°W. and latitude 14°N., Department of Morazan""",Drainage of the Río Yeguare,"Helécho arbóreo. Bosque lluvioso. Norte de la Mt. Uyuca, caminos latomibles, labranza y huertos abajo del puesto ""La Labranza""",Alt. 1800 m.,87°W. and 14°N.,1394536,Typed,no type status
0061_C0637474F.jpg,J.I. Calzada,J.I. Calzada,N/A,5759,27-enero-1980,1980-01-27,N/A,Diplazium franzii Liebm.,Diplazium franzii Liebm.,R.G. Stolze,1983,Liquidambar styraciflua; Quercus sp.; Alnus sp.,México,Veracruz,Xico,N/A,Ranchería de Coateitlán,Ranchería de Coateitlán,Bosque Caducifolio muy húmedo,1800 m.s.n.m.,19°29' N y 97°04' W,1894963,Typed,no type status
0062_C0639123F.jpg,"Louis O. Williams, Antonio Molina R., Terua P. Williams",L.O. Williams,"A. Molina R., T. P. Williams",23634,s.d.,s.d.,s.d.,Lycopodium clavatum L.,Lycopodium clavatum L.,C. V. Morton & D. B. Lellinger,1964,N/A,Nicaragua,Matagalpa,N/A,Matagalpa,"Cloud forest area, Sta. Maria de Ostuma, Cordillera Central de Nicaragua, between Matagalpa & Jinotega, Department of Matagalpa, 1300-1800 meters","Cloud forest area, Sta. Maria de Ostuma, Cordillera Central de Nicaragua, between Matagalpa & Jinotega",Terrestrial on open bank,1300-1800 meters,N/A,1604388,Typed,no type status
0063_C0644079F.jpg,"A. Monteagudo, C. Mateo, G. Ortiz",A. Monteagudo,"C. Mateo, G. Ortiz",4909,10 Abril 2003,2003-04-10,2003-04-10,Blechnum occidentale L.,Blechnum occidentale L.,H. van der Werff,2005,N/A,Peru,Pasco,Oxapampa,Distrito Pozuzo,"Parque Nacional Yanachaga Chemillén Pozuzo Sector Pan de Azúcar, Zona de Recuperación","Parque Nacional Yanachaga Chemillén, Sector Pan de Azúcar, Zona de Recuperación",Bosque ribereño,1100-1250m,10°15' 75°13'W,N° 2287355,Typed,no type status
0064_C0658238F.jpg,Ynes Mexia,Y. Mexia,N/A,8066,"May 14, 1936",1936-05-14,1936-05-14,Adiantum pulverulentum L.,Adiantum pulverulentum L.,E.B. Copeland,"1936 (from determination label ""Det. R. Tryon 1957"")",N/A,Peru,Cuzco,La Convención,Vilcabamba,Departamento Cuzco. Provincia La Convención; upper valley of Rio Sanmbay; western affluent of Vilcabamba; along stream in virgin forest.,"Upper valley of Rio Sanmbay, western affluent of Vilcabamba, along stream in virgin forest","Virgin forest, along stream",Alt. about 1800 m.,N/A,1005396,Typed,no type status
0065_C0662992F.jpg,"R. L. Dunn, H. A. Hespenheide, D. R. Wiseman",R.L. Dunn,"H.A. Hespenheide, D.R. Wiseman",N/A,2 August 1964,1964-08-02,N/A,Cnemidaria grandifolia (Willd.) Proctor var. grandifolia,Cnemidaria grandifolia (Willd.) Proctor var. grandifolia,R. L. Wilbur,1966,N/A,Dominica,St. Paul,N/A,N/A,Parish of St. Paul: Disturbed rainforest in the upper Layou Valley about 2.5 miles from Clarke Hall towards Pont Cassé.,upper Layou Valley about 2.5 miles from Clarke Hall towards Pont Cassé,Disturbed rainforest,N/A,N/A,1670026,Typed,no type status
0066_C0665657F.jpg,Ken Young & Mark Eisenberg,K. Young,M. Eisenberg,265,20 April 1981,1981-04-20,1981-04-20,Thelypteris (subg. Amauropelta) smithii (Kunze) R.M. Tryon,Thelypteris (subg. Amauropelta) smithii (Kunze) R.M. Tryon,A.R. Smith,N/A,N/A,Peru,Cuzco,Prov. La Convencion,N/A,"Dept. Cuzco, Prov. La Convencion. Just east of Quillabamba. Finca Chichima; coca coffee yuca, mango, bananas, corn crops 9COWH.","Just east of Quillabamba, Finca Chichima",Terrestrial,Alt. 1300-1400 m.,N/A,2038794,Handwritten,no type status
0067_C0665739F.jpg,"Bl.León, Young & Illauyapa",Bl. León,Young & Illauyapa,2911,10 setiembre 1991,1991-09-10,N/A,Thelypteris euscleris (Sod.) Rend,Thelypteris euscleros (Sod.) Rend,R. C. Moran,19 92,N/A,Peru,Cuzco,Paucartambo,N/A,"Región de Nubes, Río La Unión. ","Región de Nubes, near Río La Unión","El arb, zona más o menos abierta,hojas 1.5 metro, pinanes reducidos en base,sector último",1700-1800 m,N/A,N/A,Typed,no type status
0068_C0666112F.jpg,E. C. Ogden and W. H. Hatheway,E.C. Ogden,W.H. Hatheway,5202,"Aug. 13, 1956",1956-08-13,N/A,Thelypteris opulenta (Kaulf.) Fosberg,Thelypteris opulenta (Kaulf.) Fosberg,A.R. Smith,"1979 , 1990",N/A,Peru,Loreto,Maynas,N/A,"Rio Itaya, 10 km. S. of Iquitos.","Rio Itaya, 10 kilometers south of Iquitos","In old banana planting. Fertile leaf, sterile pinnae, fertile pinnae.",N/A,N/A,1587072,Typed,no type status
0069_C0666202F.jpg,J. J. Wurdack No. 7015,J.J. Wurdack,N/A,7015,June 1962,1962-06-00,1962-06-00,Thelypteris (Thelypteris) pavoniana (Klotzsch),Thelypteris pavoniana (Klotzsch) Tryon,A.R. Smith,"1979, 1989",N/A,Peru,Amazonas,Provincia de Chachapoyas,N/A,"On banks, Upper slopes of Puma-urcu east-southeast of Chachapoyas, elev. 2700-3000 m.",Upper slopes of Puma-urcu east-southeast of Chachapoyas,On banks,elev. 2700-3000 m.,N/A,1647265,Typed,no type status
0070_C0666362F.jpg,Rolla M. & Alice F. Tryon,R.M. Tryon,A.F. Tryon,6566,23 October 1965,1965-10-23,1965-10-23,"Thelypteris rudis (Poir.) A.R. Smith, ined., sensu proaing:","Thelypteris rudis (Poir.) A.R. Smith, ined.",A.R. Smith,"1979, 1982",N/A,Peru,Ancash,N/A,N/A,"Road from Huaras to Cusma, west valley.","Road from Huaras to Cusma, west valley.",damp shaded rocks,2800 m.,N/A,1833066,Typed,no type status
0071_C0675553F.jpg,"John T. Atwood, Jr.",J.T. Atwood,N/A,77105,8 Feb. 1977,1977-02-08,1977-02-08,Adiantum trapeziforme L.,Adiantum ochraceum (Christ) McCarthy & Hickey,M.R. McCarthy,2012,N/A,Nicaragua,Granada,N/A,N/A,"Volcan Mombacho, Lower cloud forest near Finca Curite.","Volcan Mombacho, lower cloud forest near Finca Curite",Lower cloud forest,N/A,N/A,1868242,Typed,no type status
0072_C0675619F.jpg,G.B. Hinton et al.,G.B. Hinton,N/A,7644,April 21-25,2000-04-21,2000-04-25,Adiantum trapeziforme L.,Adiantaceae ebracteata Mickel & Beitel,M.R. McCarthy,2012,N/A,Mexico,Guerrero,Temascaltepec,N/A,Patzcuaro,Patzcuaro,Dry barranca,N/A,N/A,954869,Typed,no type status
0073_C1042257F.jpg,S. Churchill et al.,S. Churchill,N/A,22858,12 May 2004,2004-05-12,2004-05-12,Neckera scabridens C. Müller,Neckera scabridens C. Müller,S. Churchill,Jun 2004,N/A,Bolivia,Chuquisaca,Belisario Boeto,Villa Serrano,"Monte Grande, ca. 32 km de Villa Serrano.","Monte Grande, ca. 32 km de Villa Serrano","Bosque montano de yungas con Purnopitys exigua, Podocarpus, Myrcianthes",2740 m,"18°43'S 64°29'07""W",1183467,Typed,no type status
0074_C2000932F.jpg,C. Maler Frh.,C. Maler Frh.,N/A,s.n.,9. Sept. 1905,1905-09-09,1905-09-09,Polytrichum juniperinum (L.) P. Beauv. c. fr.,Polytrichum juniperinum (L.) P. Beauv. c. fr.,N/A,N/A,N/A,Germany,Sachsen,N/A,N/A,Sachsen: Räume auf Erde in Feldmäumen zwischen Bärenklau und Seebeck am Folgeberg.,Sachsen zwischen Bärenklau und Seebeck am Folgeberg,Räume auf Erde in Feldmäumen,ca. 120 m,N/A,1123491,Handwritten,no type status
0075_C2000934F.jpg,leg. Zd. Pilous,Z. Pilous,N/A,s.n.,V.1946,1946-05-00,N/A,Polytrichum juniperinum Willd.,Polytrichum juniperinum Willd.,N/A,N/A,Musci Xeniophylli onusti,Czech Republic,N/A,N/A,N/A,"Bohemia, montes Krkonose, in declivibus graminosis silvaticis prope pagum Horní Vrchlabí, ca 580 m","Bohemia, montes Krkonose, in grassy wooded slopes near the town of Horní Vrchlabí",grassy wooded slopes,ca 580 m,N/A,JJJ 1048,Typed,no type status
0076_C2000943F.jpg,C. Jensen,C. Jensen,N/A,s.n.,25/10 1901,1901-10-25,1901-10-25,Pogonatum urnigerum (Hedw.) P. Beauv.,Pogonatum urnigerum (Hedw.) P. Beauv.,N/A,N/A,N/A,Denmark,No first-order administrative division provided,N/A,N/A,"Sjælland, Maglebrækmosen by Kirke Saaby in a gravel-pit","Sjælland, Maglebrækmosen by Kirke Saaby in a gravel-pit",In a gravel-pit,N/A,N/A,Apr 1953,Typed,no type status
0077_C2010620F.jpg,Jos. Schlenker u. Stizenberger,J. Schlenker,Stizenberger,s.n.,23. August 1850,1850-08-23,N/A,Poa annua L.,Poa annua L.,N/A,N/A,N/A,Austria,N/A,N/A,N/A,An Waìlfahrtsort bei Salwey.,An Waìlfahrtsort bei Salwey,N/A,N/A,N/A,10548383,Typed,no type status
0078_C2010622F.jpg,Dr. Ule,N/A,N/A,s.n.,17 Oktober 1902,1902-10-17,1902-10-17,"995 B. Pogonatum urnigerum, XXI. (L.) Pal. Beauv.",Pogonatum urnigerum,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,Am oberen Waldande auf rothem Sandsteingebirge oberhalb Desterro,At the upper edge of the forest on red sandstone mountains above Desterro,Am oberen Waldande auf rothem Sandsteingebirge,N/A,N/A,1054981,Typed,no type status
0079_C2010624F.jpg,A. L. Schlagintweit u. Schlagintweit,A.L. Schlagintweit,u. Schlagintweit,9683,September 1852,1852-09-00,N/A,Pogonatum urnigerum (L.) P. Beauv.,Pogonatum urnigerum (L.) P. Beauv.,N/A,N/A,N/A,India,N/A,N/A,N/A,Serchu,Serchu,N/A,N/A,N/A,1055060,Typed,no type status
0080_C2010626F.jpg,C. Jensen,C. Jensen,N/A,s.n.,"November 21, 1904",1904-11-21,1904-11-21,BRYOPHYTA DANICA EXSICCATA 104. Pogonatum urnigerum (Hedw.) P. C. F.,Pogonatum urnigerum (Hedw.) P. C. F.,C. Jensen,N/A,N/A,New Zealand,N/A,N/A,N/A,sandy soil in Magnaestrovsken south of Hvolsö,sandy soil in Magnaestrovsken south of Hvolsö,sandy soil,N/A,N/A,N/A,Typed,no type status
0081_C2010974F.jpg,P. Allorge,P. Allorge,N/A,s.n.,"Paris, Mai 1928",1928-05-00,1928-05-00,Bryotheca Iberica,Bryotheca Iberica,N/A,N/A,N/A,Spain,N/A,N/A,Paris,Paris,Paris,N/A,N/A,N/A,1200129,Typed,no type status
0082_C2010976F.jpg,leg. Zd. Pilous,Z. Pilous,N/A,1025,VII.1949,1949-07-00,1949-07-00,Pogonatum urnigerum Pal. var. nanum Bríd.,Pogonatum urnigerum var. nanum,N/A,N/A,N/A,Slovakia,N/A,N/A,N/A,"Montes Nízké Tatry: In terra montis Ďumbier, c. 1840 m",Montes Nízké Tatry: In terra montis Ďumbier,N/A,c. 1840 m,N/A,135087,Handwritten,no type status
0083_C2077563F.jpg,"L. Benoist, et L. Emery",L. Benoist,L. Emery,4659,s.d.,s.d.,s.d.,Hedwigia albicans (Web.) Lindb.,Hedwigia ciliata (Hedw.) P. Beauv.,E. de Luna,1992,N/A,Ecuador,N/A,N/A,N/A,environs de Quito,environs de Quito,N/A,N/A,N/A,N/A,Typed,no type status
0084_C2077566F.jpg,Marko Lewis,M. Lewis,N/A,79-1237A,22 March 1979,1979-03-22,N/A,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata (Hedw.) P. Beauv.,E. Lincoln,1979,N/A,Bolivia,La Paz,Larecaja,Sorata,"DEPTO. LA PAZ, PROV. LARECAJA: Near large red out-crop 2 mi. from Sorata town Rio Consata",Near large red outcrop 2 miles from Sorata town by Rio Consata,Bromeliad habitat. Abundant on rock faces of exposed cliffs,2630 m.,N/A,1032221,Typed,no type status
0085_C2077567F.jpg,"Marko Lewis, no. 79-1232",M. Lewis,N/A,79-1232,22 March 1979,1979-03-22,N/A,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata (Hedw.) P. Beauv.,E. De Luna,1982,N/A,Bolivia,La Paz,Larecaja,N/A,"DEPTO. LA PAZ, PROV. LARECAJA: Near large red outcrop 2 mi. from Sorata down Rio Consata, 15° 41' S, 68° 43' W.",Near large red outcrop 2 miles from Sorata down Rio Consata,"Bromeliad-grass habitat on exposed cliffs, 2630 m.",2630 m.,"15° 41' S, 68° 43' W",1032219,Typed,no type status
0086_C2077568F.jpg,Marko Lewis,M. Lewis,N/A,79-1114,6 March 1979,1979-03-06,N/A,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata (Hedw.) P. Beauv.,E. De Luna,1992,N/A,Bolivia,La Paz,Saavedra,N/A,"DEPTO. LA PAZ, PROV. SAAVEDRA: On mountain side directly N. of river, beneath Niño Kariña, NW of Chuma","On mountain side directly north of river, beneath Niño Kariña, northwest of Chuma",Humid cliffs and steep slopes,3320 m,"15°08’ S, 69°03’ W",1032220,Typed,no type status
0087_C2077569F.jpg,F. J. Hermann,F.J. Hermann,N/A,25152,"December 27, 1972",1972-12-27,N/A,Hedwigia ciliata (Hedw.) P. Beauv.,Hedwigia ciliata (Hedw.) P. Beauv.,Erin M. Lina,1982,N/A,Bolivia,Cochabamba,N/A,N/A,"On conglomerate boulder on shrubby NW slope of Mt. Tunari, near Liriuni Aguas Termales Hotel","On conglomerate boulder on northwestern slope of Mount Tunari, near Liriuni Aguas Termales Hotel",N/A,ca. 2700 m.,N/A,1040675,Mix of Handwritten and Typed,no type status
0088_C2077570F.jpg,Ynes Mexia,Y. Mexia,N/A,6804,"Dec. 2, 1931",1931-12-02,N/A,Pilotrichum subthyrsothyrsus Calv.,Pilotrichum subthyrsothyrsus Calv.,Det. Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche. Streamlet near mouth of Rio Santiago.,"Above Pongo de Manseriche, streamlet near mouth of Rio Santiago",On fallen log.,Alt. 400 m.,N/A,1057692,Typed,no type status
0089_C2077571F.jpg,Ynes Mexia,Y. Mexia,N/A,6804,"Dec. 9, 1931",1931-12-09,N/A,Philonotis subflabelligerula Broth. det. Bartram,Philonotis subflabelligerula,Bartram,N/A,N/A,Peru,Loreto,N/A,N/A,"Above Pongo de Manseriche, Streamlet near mouth of Rio Santiago, On fallen logs","Above Pongo de Manseriche, Streamlet near mouth of Rio Santiago, On fallen logs",On fallen logs,Alt. 400 m.,N/A,N/A,Typed,no type status
0090_C2077573F.jpg,J. Fluorschütz-de Waard & Röellman,J. Fluorschütz-de Waard,Röellman,5315,5-12-1981,1981-12-05,N/A,Pilosium chlorophyllum (Hornsch. ex Brid.) Willd. Garr.,Pilosium chlorophyllum (Hornsch. ex Brid.) Willd. Garr.,N/A,N/A,Geocarpia (bopapaja),Suriname,Nickerie,N/A,s.n.,"area of Kabalebo Dam project, distr. Nickerie, line NW from road km 39,5, p. Second guyana bos (bopapaja)","area of Kabalebo Dam project, line northwest from road kilometer 39.5",On rotting log,ALT. 0-50 m,N/A,1073523,Typed,no type status
0091_C2077574F.jpg,J. F. E. Florackhtte-de Waard & R. Zielman,J. F. E. Florackhtte-de Waard,R. Zielman,5254,3-11-1981,1981-11-03,N/A,Pilosium chlorophyllum(stenochlaena) J.C.MILL.,Pilosium chlorophyllum(stenochlaena) J.C.MILL.,R. Zielman,N/A,N/A,Suriname,N/A,N/A,N/A,"area of Kabalebo Dam project, distr. Nickerie, line NW from road km 39.5, P. 51 SW qu., SE, Savanna forest, on rotting logs","area of Kabalebo Dam project, distr. Nickerie, line northwest from road kilometer 39.5, Savanna forest, on rotting logs","Savanna forest, on rotting logs",0 - 50 m.,N/A,1073529,Typed,no type status
0092_C2077575F.jpg,J. Fluorichts-de Waard & R. Zieman,J. Fluorichts-de Waard,R. Zieman,5098,3-10-1981,1981-10-03,N/A,Pilosium chlorophyllum (Hornsch.) M. Menz,Pilosium chlorophyllum (Hornsch.) M. Menz,R. Zieman,3-10-1981,N/A,Suriname,Nickerie,N/A,N/A,"Aves of Kabalebo Dam Project, distr. Nickerie, line W from road 34 km, P. SWN 69u, SE, Rainforest, on rotting logs,","Aves of Kabalebo Dam Project, line West from road 34 kilometers","Rainforest, on rotting logs","0 - 50 m,",N/A,1073528,Typed,no type status
0093_C2077576F.jpg,"J.C. Lindeman, A.A. Pulle, G.M. van Hijn, J.C. Jansen-Jacobs & A.A. Gerretsche-de Hollander",J.C. Lindeman,"A.A. Pulle, G.M. van Hijn, J.C. Jansen-Jacobs, A.A. Gerretsche-de Hollander",243 A,3-7-1980,1980-07-03,1980-07-03,Philonotis chlorophylla (Hornsch.) C. Müll.,Philonotis chlorophylla (Hornsch.) C. Müll.,N/A,N/A,N/A,Suriname,Nickerie,N/A,N/A,"Area of Kabalebo Dam Project, distr. Nickerie",Area of Kabalebo Dam Project,"Forest of km 28, Epiphyte on tree trunk",Alt. 30 - 130 m.,"4° 50' N, 57° 30' W",N/A,Typed,no type status
0094_C2077577F.jpg,J. Florschütz-de Waard and R. Zielman,J. Florschütz-de Waard,R. Zielman,5141,31 October 1981,1981-10-31,N/A,Pilotrichum chlomophyllum (Hornsch.) C. Müll.,Pilotrichum chlomophyllum (Hornsch.) C. Müll.,R. Ziemann,N/A,Astrocaryum,Suriname,Nickerie,Kabalebo river area,N/A,"Distr. Nickerie, Kabalebo river area, 1 km W. from road km 34","Distr. Nickerie, Kabalebo river area, 1 kilometer west from road kilometer 34",Marsh forest,alt. 0-50 m,s.n.,4763623,Typed,no type status
0095_C2077578F.jpg,J. and P.A. Florschütz,J. Florschütz,P.A. Florschütz,4690,18 December 1975,1975-12-18,1975-12-18,Pilotrichum chlorophyllum (Horw.) C. Muell.,Pilotrichum chlorophyllum (Horw.) C. Muell.,R. Ziemmeck and J. Florschütz-de Waard,N/A,N/A,Suriname,Brownsberg,N/A,N/A,"Brownsberg, trail to Leo Val",trail to Leo Val,On rotting log in rainforest.,alt. ca. 500 m.,N/A,N° 1065613,Typed,no type status
0096_C2077579F.jpg,H. Cornelissen & S. R. Gradstein,H. Cornelissen,S. R. Gradstein,C076,8 March 1977,1977-03-08,1977-03-08,Pilotrichum chlorophyllum (Hornsch.) C. Müll.,Pilotrichum chlorophyllum (Hornsch.) C. Müll.,J. Florschütz-de Waard,s.d.,N/A,Guyana,N/A,N/A,N/A,"Mabura Hill, 180 km S of Georgetown, '520'N 5840'W, alt. 0-50 m","Mabura Hill, 180 kilometers south of Georgetown",On rotting tree base in mixed rain forest,alt. 0-50 m,520'N 5840'W,1691586,Typed,no type status
0097_C2077582F.jpg,Richard Evans Schultes et Isidoro Cabrera,R.E. Schultes,I. Cabrera,14394,"October 4-6, 1951",1951-10-04,1951-10-06,Pilotrichum chlorophyllum (Hornsch.) C. Mü.,Pilotrichum chlorophyllum (Hornsch.) C. Mü.,"E. A. Cumm. (most likely meant to be E. A. Cummins or similar, but exact spelling uncertain because part of the text is missing)",1956,N/A,Colombia,Vaupés,N/A,N/A,"Rio Kuduyarí (affluent of Rio Vaupés), Yapobodá, quartzite savannah. ","Rio Kuduyarí (affluent of Rio Vaupés), Yapobodá",Quartzite savannah.,N/A,N/A,N/A,Typed,no type status
0098_C2077584F.jpg,Richard Evans Schultes,R.E. Schultes,N/A,11128,Dec. 1950,1950-12-00,1950-12-00,Pilotium chlrophyllum (Hedw.) C. Muell. in Broth.,Pilotium chlrophyllum (Hedw.) C. Muell. in Broth.,D.A. Griffin III,N/A,N/A,Colombia,N/A,N/A,San José del Guaviare,San José del Guaviare,San José del Guaviare,N/A,N/A,N/A,1055489,Typed,no type status
0099_C2077585F.jpg,Ynes Mexia,Y. Mexia,N/A,6014,"Aug. 31, 1931",1931-08-31,1931-08-31,Pilosium chlorophyllum (Hitchc.) C. Chr.,Pilosium chlorophyllum (Hitchc.) C. Chr.,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,"Districto Acré, (""Thomé Assú"", down Rio Acré 3 km.","Thomé Assú, down Rio Acre 3 kilometers",On fallen log.,Alt. 35 m.,N/A,N/A,Typed,no type status
0100_C2077586F.jpg,Ynes Mexia,Y. Mexia,N/A,5914,"July 16,",s.d.,s.d.,Filicinophyta: Chlorophyllidum (Bachr.) Ching.,Chlorophyllidum (Bachr.) Ching,N/A,N/A,N/A,Brazil,Pará,N/A,N/A,"Districto Acará, Thoma Açu, Japanese Colony.","Districto Acará, Thoma Açu, Japanese Colony",On rotting log in woods,Alt. about 30 m,N/A,870829,Typed,no type status
0101_C2078862F.jpg,"D. Griffin III, M. López",D. Griffin III,M. López,PV-1525,s.d.,s.d.,N/A,Brachythecium plumosum (Hedw.) BSG,Brachythecium plumosum (Hedw.) BSG,N/A,N/A,N/A,Venezuela,Trujillo,N/A,N/A,"páramo de Guirigay, arriba del pueblo de La Piedrita. Entre las Quebradas El Banco.","páramo de Guirigay, arriba del pueblo de La Piedrita. Entre las Quebradas El Banco","Sobre roca húmeda, lecho de riachuelo, a sol.","3,200 m",N/A,1064449,Typed,no type status
0102_C2078913F.jpg,P. Dusén,P. Dusén,N/A,5872,22 February 1897,1897-02-22,1897-02-22,Brachythecium albicans (Hedw.) Schimp.,Brachythecium albicans (Hedw.) Schimp.,W. R. Buck,s.d.,N/A,Chile,Patagonia occidental,N/A,N/A,Cerro Colorado,Cerro Colorado,N/A,s.d.,s.d.,811749,Typed,no type status
0103_C2078924F.jpg,Ynes Mexia,Y. Mexia,N/A,8001,"April 10, 1936",1936-04-10,N/A,Brachythecium austro-glareosum (C. Muell.) Kindb.,Brachythecium austro-glareosum (C. Muell.) Kindb.,K. D. McFarland,Sept 1982,N/A,Chile,Magallanes,N/A,N/A,Territorio Magallanes; Last Hope Inlet; Peninsula Antonio Vargas; Dampings in Nothofagus wood in moist earth.,Last Hope Inlet; Peninsula Antonio Vargas; Dampings in Nothofagus wood,Dampings in Nothofagus wood in moist earth,Alt. 25 m.,N/A,N/A,Typed,no type status
0104_C2078925F.jpg,"Marko Lewis, no.79-2108",M. Lewis,N/A,79-2108,25 May 1979,1979-05-25,1979-05-25,Brachythecium cf. sellowii Broth. in Herz.,Brachythecium cf. sellowii Broth. in Herz.,R. Ochyra,February 1982,N/A,Bolivia,Oruro,N/A,Sajama,"DEPTO. ORURO, PROV. SAJAMA: Rio Juntuma Khuchu, 2 mi. down from Aguas termales de Rio Juntuma Khuchu","Rio Juntuma Khuchu, 2 miles down from Aguas termales de Rio Juntuma Khuchu",In Warnish creek,4350 m.,"18°07' S, 69°00' W",1049405,Typed,no type status
0105_C2078926F.jpg,Marko Lewis,M. Lewis,N/A,79-2109,25 May 1979,1979-05-25,N/A,Brachythecium callirigeonides in Herz.,Brachythecium callirigeonides Broth.,R. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Juntuma Khuchu, 2 mi. down river from Aguas termales de Rio Juntuma Khuchu, 18° 07' S, 69° 00' W. In warmish creek.","Rio Juntuma Khuchu, 2 miles down river from Aguas termales de Rio Juntuma Khuchu",In warmish creek,4350 m,"18° 07' S, 69° 00' W",1049406,Typed,no type status
0106_C2078927F.jpg,Marko Lewis,M. Lewis,N/A,79-2112,25 May 1979,1979-05-25,1979-05-25,Brachythecium camillifolionde Broth. in Herz.,Brachythecium camillifolionde Broth.,E. Ochyra,1982,N/A,Bolivia,Oruro,N/A,N/A,"DPTO. ORURO, PROV. SAJAMA: Rio Jhuhuma khuchu Z m. down river from Aguas termales de Rio Jhuchumakhuchu, 4350-4380 m.",Rio Jhuhuma khuchu 2 meters down river from Aguas termales de Rio Jhuchumakhuchu,In warmish creek.,4350-4380 m.,"18°07' S, 69°00' W",1049407,Typed,no type status
0107_C2078928F.jpg,Marko Lewis,M. Lewis,N/A,79-2115,25 May 1979,1979-05-25,N/A,Brachythecium callirgoneoides Broth. in Herz.,Brachythecium callirgoneoides Broth. in Herz.,R. Ochyra,1982,N/A,Bolivia,Oruro,N/A,N/A,"DEPTO. ORURO, PROV. SAJAMA: Río Jhunthuma Khuchu, 2 mi. down river from Aguas termales de Río Jhunthuma Khuchu, 450 m.","Río Jhunthuma Khuchu, 2 miles down river from Aguas termales de Río Jhunthuma Khuchu",In warmish creek,N/A,"17° 05' S, 69° 00' W",1049409,Typed,no type status
0108_C2078929F.jpg,Marko Lewis,M. Lewis,N/A,79-2117,25 May 1979,1979-05-25,1979-05-25,Brachythecium oalligeronoides Broth. in Herz.,Brachythecium oalligeronoides Broth. in Herz.,R. Ochyra,1982,N/A,Bolivia,Oruro,Sajama,N/A,"DEPTO. ORURO, PROV. SAJAMA: Rio Jhutuma Khuchu, 2 mi. down river from Aguas termales de Rio Juntuma Khuchu","Rio Jhutuma Khuchu, 2 miles down river from Aguas termales de Rio Juntuma Khuchu",In warmish creek,N/A,N/A,1049410,Typed,no type status
