Image,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
0061_V0190732F.jpg,Robin B. Foster,R.B. Foster,N/A,8752,13 Sept. 1982,1982-09-13,N/A,Aciotis venezuelanus (Pax & K.Hoffm.) Webster,Aciotis venezuelanus (Pax & K.Hoffm.) Webster,M.J. Huft,1983,N/A,Peru,Huánuco,N/A,N/A,"Pachitea; Puerto Inca to Sungaro, Forest trail between Río Pachitea and Río Sungaro, Forested low hills and ravines, alt. 250-300 m","Puerto Inca to Sungaro, forest trail between Río Pachitea and Río Sungaro",Forested low hills and ravines,alt. 250-300 m,N/A,No: 1921102,Typed,no type status
0062_V0277652F.jpg,José Schunke Vigo,J.S. Vigo,N/A,6505,27 May 1964,1964-05-27,1964-05-27,Tontelea Coulteriana Miers ex Eichler,Tontelea Coulteriana Miers ex Eichler,A.M.W. Mennega,III 1982,N/A,Peru,Loreto,Datem del Marañón,unsure and check,"San Martín: Quebrada Huicte (río Huallaga), in tall forest, 529 m alt.",Quebrada Huicte,in tall forest,529 m alt.,N/A,1751666,Typed,no type status
0063_V0152152F.jpg,Manuel Rimachi Y.,M. Rimachi Y.,N/A,4268,"February 8, 1979",1979-02-08,N/A,Nectandra krukovii (A.C. Smith) Kosterm.,Endlicheria anomala (Nees) Mez,A. C. Chautems (Grierson),2001,N/A,Peru,Loreto,Requena,N/A,"Dtto. Saquena. Rio Ucayali, Quebrada de Aucayacu, above Genaro Herrera, marginal forest, ""muena,"" 8 m fr. green.","Quebrada de Aucayacu, above Genaro Herrera","marginal forest, ""muena""",N/A,N/A,2058606,Typed,no type status
0064_V0277223F.jpg,Salvador Flores P.,S. Flores,N/A,95 (P-2),Julio/82,1982-07-00,N/A,Faramea torquata Ducke,Faramea torquata Ducke,T. Plowman,1985,N/A,Peru,Loreto,Maynas,Ampiyacu-Pevas,"Prov. Maynas, Dpto. Loreto, Ampiyacu - Pevas",Ampiyacu-Pevas,Bosque secundario 35 años,100 m.s.n.m.,N/A,1968315,Typed,no type status
0065_V0195906F.jpg,Percy Núñez V. & S. Walsh,P. Núñez V.,S. Walsh,s.n.,29 October 1986,1986-10-29,N/A,Euphorbia heterophylla L.,Euphorbia heterophylla L.,M. J. Huft,1987,N/A,Peru,Cuzco,La Convención,N/A,"Quillabamba, Salsipampa",Salsipampa,N/A,Alt. 1110 m,N/A,1982606,Typed,no type status
0066_V0290180F.jpg,Jose Schunke,J. Schunke,N/A,9560,30 Mayo 1977,1977-05-30,1977-05-30,"""Miconia sp.""",Miconia fastens Jacq.,D. Dyer,1980,N/A,Peru,San Martín,N/A,N/A,"Provincia: San Martín. Alonso de Alvarado. San Juan de Pacaízapa, km. 72 carretera Tarapoto-Yoyobamba.","Alonso de Alvarado. San Juan de Pacaízapa, Km 72 Tarapoto-Yoyobamba road.","En bosque secundario, con abundante luz solar.",1000-1050 m,N/A,1872133,Typed,no type status
0067_V0201636F.jpg,G. Lozano J. Luna J. Ruiz,G. Lozano,"J. Luna, J. Ruiz",no. 138,18-8-81,1981-08-18,N/A,Ficus maxima P. Miller,Ficus maxima P. Miller,William O. Burger,1982,N/A,Peru,Loreto,N/A,Quistococha,"14 km north of Iquitos, 600 m elev.",14 kilometers north of Iquitos,N/A,600 m elev.,N/A,1923146,Typed,no type status
0068_V0251887F.jpg,E. P. Killip & A. C. Smith,E.P. Killip,A.C. Smith,16721,"Jul. 24/27, 1929",1929-07-24,1929-07-27,Psychotria sarmentosa (Sw.) DC.,Psychotria sarmentosa (Sw.) DC.,N/A,N/A,N/A,Peru,Junín,Chanchamayo,N/A,"Dept. Junín: Chanchamayo, Rio Pichi; above San Ramón; dense forest","Rio Pichi, above San Ramón",dense forest,N/A,N/A,607534,Typed,no type status
0069_V0243915F.jpg,M. O. Dillon and I. Sanchez V.,M. O. Dillon ,I. Sanchez V.,6310,22 July 1982,1982-07-22,N/A,"Wissadula grandifolia Baker ex Rusby det. P. Fryxell, 1988",Wissadula grandifolia Baker ex Rusby,P. Fryxell,1988,N/A,Peru,Piura,Huancabamba,Canchaque,"Dept. Piura. Prov. Huancabamba, ca. 2 km N of Canchaque.",ca. 2 km North of Canchaque,N/A,1450 m alt.,[precise locality unknown],2119563,Typed,no type status
0070_V0187051F.jpg,J. Francis Macbride,J.F. Macbride,N/A,4980,"June 23, 1923",1923-06-23,N/A,Croton billbergianus Müll.Arg.,Croton billbergianus Müll.Arg.,N/A,N/A,N/A,Peru,Cueva Grande,N/A,N/A,about 3300 feet Cueva Grande,about 3300 feet Cueva Grande,N/A,about 3300 feet,N/A,535840,Handwritten,no type status
0071_V0258426F.jpg,Weberbauer,A. Weberbauer,N/A,3280,18.IX.1910,1910-09-18,N/A,Geranium chilloense Kunth,Geranium chilloense Kunth,B. Øllgaard,1993,N/A,Peru,Provincia de Huaraz,Depto. Ancash,N/A,"Depto. Ancash, Prov. Huaraz, sw. Huascarán.",sw. Huascarán,Puna húmeda.,3740 m.s.m.,N/A,1684365,Typed,no type status
0072_V0193750F.jpg,"J. Mostacero L., S. L. Vaga C., F. Pelae, M. Méza, J. Guevara b.",J. Mostacero,"S. L. Vega, F. Pelaez, M. Meza, J. Guevara",1040,14-XII-1986,1986-12-14,N/A,Jacquemontia ovalifolia (Choisy) Hallier f.,Jacquemontia ovalifolia (Choisy) Hallier f.,M. J. Huft,1991,N/A,Peru,Cajamarca,Cutervo,La ramada,La Ramada (Procedencia),La Ramada,Al borde de carretera,2450 m.,N/A,199382,Typed,no type status
0073_V0228073F.jpg,"SPICHIGER, R. & P.-A. LOIZEAU",R. Spichiger,P.-A. Loizeau,3012,10-4-86,1986-04-10,N/A,Pourouma guianensis Aubl. var. guianensis,Pourouma guianensis Aubl. var. guianensis,N/A,N/A,N/A,Peru,Loreto,N/A,Jenaro Herrera,"Bosque de terraza alta, suelo arenoso",Bosque de terraza alta,suelo arenoso,Alt. 125 m.,N/A,2027582,Typed,no type status
0074_V0100062F.jpg,G. Klug ,G. Klug,N/A,660,Dec. 1929,1929-12-01,1929-12-31,Bunchosia cornifolia Kunth var. sprucei (Hook.f.) Nied.,Bunchosia cornifolia Kunth var. sprucei (Hook.f.) Nied.,N/A,N/A,N/A,Peru,Loreto,N/A,Mishuyaco,"Mishuyaco, near Iquitos, open forest","Mishuyaco near Iquitos, open forest",open forests,100 m.,N/A,N/A,Typed,no type status
0075_V0198402F.jpg,T. R. Dudley,T.R. Dudley,N/A,10263,24 Aug. 1968,1968-08-24,N/A,Dendrophthora membranaceifolia Urb. var. loretensis,Dendrophthora membranaceifolia var. loretensis,J. Kuijt,18 Dec. 1984,N/A,Peru,Dept. Ayacucho,N/A,N/A,Prov. La Mar; eastern Massif of the Cordillera Central,eastern Massif of the Cordillera Central,dense forest; rich humus clay in high ceja forest as timberling,3220 meters,73°53'W; 12°45'S,1721727,Typed,no type status
0076_V0225274F.jpg,G. Klug,G. Klug,N/A,1595,April 19 1934,1934-04-19,N/A,Ficus trigona L.f.,Ficus trigona L.f.,M. Vásquez Avila,Utrecht 1983,N/A,Peru,Loreto,Maynas,near Iquitos,"Maynas, near Iquitos, alt. 100 meters; forest",Maynas near Iquitos,forest,alt. 100 meters,N/A,873381,Typed,no type status
0077_V0224820F.jpg,"Mildred E. Mathias, Dermot Taylor",M.E. Mathias,D. Taylor,5576,18 July to 19 61,1961-07-18,1961-07-19,"Malpighiaceae Bunchosia cf. glandulifera (Jacq.) Kunth. ""Barbasco silvestre"" STELLE, NO EYE TO NAMES.",N/A,N/A,N/A,N/A,Peru,Loreto,N/A,Requena,vicinity of Requena,vicinity of Requena,Liana 2-3 inches in diameter,N/A,N/A,1733057,Typed,no type status
0078_V0304780F.jpg,José Schunke Vigo,J. Schunke Vigo,N/A,66677,17 Dec 1964,1964-12-17,1964-12-17,Paulinia bracteosa Radlk.,Paulinia bracteosa Radlk.,D.R. Simpson,8.I.1973,N/A,Peru,Loreto,Maynas,N/A,"Quebrada de Iquique, (Contamana) in tall forest, 220 m","Quebrada de Iquique, (Contamana) in tall forest",Tall forest,220 m,N/A,N/A,Mix of Handwritten and Typed,No type status
0079_V0238260F.jpg,Llewelyn Williams,L. Williams,N/A,3363,1929,1929-00-00,N/A,Psyhotria ipecacuanha (Brot.) Stokes,Psychotria ipecacuanha (Brot.) Stokes,N/A,N/A,N/A,Peru,Loreto,N/A,N/A,"Forest of Poinia, Alto Nanay","Forest of Poinia, Alto Nanay",unsure and check,125 m.,N/A,26,Handwritten,no type status
0080_V0225047F.jpg,"T. Plowman, A. Sagástegui A., J. Mostacero L., F. Mejía & F. Peláez",T. Plowman,"A. Sagástegui, J. Mostacero, F. Mejía, F. Peláez",14242,12 July 1986,1986-07-12,N/A,Abutilon mollissimum (Cav.) Sweet,Abutilon malvifolium R. E. Fr. var. aff.,N. Hensold,1989,N/A,Peru,Cajamarca,Jaén,N/A,"Prov. Jaén; Road from Pucará to Chamaya, km. 21 east of Pucará, along Río Huancabamba","Road from Pucará to Chamaya, kilometer 21 east of Pucará, along Río Huancabamba",Dry scrub forest on steep slopes,Alt. 700 m.,N/A,1973380,Typed,no type status
0081_V0239614F.jpg,Magda Chanco with Michelle McMahon and Larry Hufford,M. Chanco,"M. McMahon, L. Hufford",s.n.,14 April 2003,2003-04-14,N/A,Abutilon sp.,Abutilon sp.,N/A,N/A,N/A,Peru,Cajamarca,N/A,N/A,trail about 15 km from Chiclete,trail about 15 kilometers from Chiclete,N/A,3614 feet elevation,07° 10.554' W78° 49.065',2253555,Typed,no type status
0082_V0414961F.jpg,"Marcos Ríos, Tony Mori, Nigel Pitman, Luis Torres, Corine Vriesendorp",M. Ríos,"T. Mori, N. Pitman, L. Torres, C. Vriesendorp",4399,13 octubre 2014,2014-10-13,N/A,Andira macrothyrsa Ducke,Andira macrothyrsa Ducke,N/A,N/A,N/A,Peru,Loreto,Requena,N/A,"Prov. Requena, Dto. de Sapilín, Quebrada Yanayacu-Río Blanco, Campamento Wishwinend del inventario rápid 27, de la region Tapiche-Blanco","Prov. Requena, Dto. de Sapilín, Quebrada Yanayacu-Río Blanco, Campamento Wishwinend del inventario rápido 27, de la región Tapiche-Blanco",Bosque de Pláncie Inundable aguas blancas,A. W. 90.,"05°33'45""S; 73°15'53""W",N° 2818558,Typed,no type status
0083_V0414962F.jpg,Marcos Rios,M Rios,N/A,439,13 octubre 2014,2014-10-13,N/A,Andira macrothyrsa Ducke,Andira macrothyrsa Ducke,N/A,N/A,N/A,Peru,Loreto,Requena,N/A,"Prov. Requena, Dtto. de Sapilin, Quebrada Yanayacu-Rio Blanco; Campamento Wiswincho del intervenido rfpb# 27, de la region Pacaya-Samiria","Prov. Requena, Dtto. de Sapilin, Quebrada Yanayacu-Rio Blanco, Campamento Wiswincho del intervenido rfpb# 27, de la region Pacaya-Samiria",Bosque de Palme inundable de aguas blancas,"Alt. 90 (Assume this is meters, as there are no units given)","05°43'53""S 75°13'53""W",2318537,Typed,no type status
0084_V0462893F.jpg,Ynes Mexia,Y. Mexia,N/A,8265,"Oct. 9, 1936",1936-10-09,1936-10-09,Piper gaudichaudianum Kunth,Piper gaudichaudianum Kunth,N/A,N/A,N/A,Peru,Huánuco,N/A,N/A,Near conflunence Rio Cayumba with Huallaga; forested slope above road.,Near confluence Rio Cayumba with Huallaga,Forested slope above road,805 m.,N/A,N/A,Typed,no type status
0085_V0462895F.jpg,"Mexia, Ynes",Y. Mexia,N/A,6127,"Nov. 24, 1931",1931-11-24,1931-11-24,Piper ciliatoum Ruiz & Pav. ,Piper ciliatoum Ruiz & Pav.,Trelease,N/A,N/A,Peru,Loreto,N/A,N/A,Above Pongo de Manseriche. Right bank of mouth of Rio Santiago; dense forest.,"Above Pongo de Manseriche, right bank of mouth of Rio Santiago, dense forest",Dense forest,Alt. 200 meters,N/A,872277,Typed,no type status
0086_V0441679F.jpg,D. R. Simpson & Josel Schunke V.,D.R. Simpson,J. Schunke V.,565,"7 January, 1968",1968-01-07,N/A,Ipomoea carnea Jacq.,Ipomoea carnea Jacq.,D. R. Simpson,Jan. 1969,N/A,Peru,Dpto. Tumbes,Prov. Tumbes,N/A,Camino entre El Caucho y Pampas de Hospital.,Road between El Caucho and Pampas de Hospital.,"Common from the dry, deciduous forest zone, downward into the very dry thorn-scrub. Along the road about 10 km northwest of Tumbes.",N/A,N/A,1897948,Typed,no type status
0087_V0441677F.jpg,T. Plowman & P. M. Rury,T. Plowman,P. M. Rury,11105,6 December 1981,1981-12-06,N/A,Ipomoea cairica (L.) Sweet ,Ipomoea cairica (L.) Sweet,A. McDonald,1983,N/A,Peru,Huánuco,N/A,N/A,Prov. Huánuco. 8 km. northeast of Huánuco on road to Tingo María.,8 kilometers northeast of Huánuco on road to Tingo María,Scandent shrub on roadside near houses,alt. 1750 m,"Approx. 9º52'S., 76º11'W.",1896900,Typed,no type status
0088_V0401892F.jpg,R. Foster ,R. Foster,N/A,2462,"Aug. 19, 1978",1978-08-19,N/A,Aechmea,Aechmea corymbosa (Mart. ex Schult. & Schult.f.) Mez,E.J. Gouda,2018-02-05,N/A,Peru,Loreto,Maynas,N/A,Caseria Máhama 30km S of Iquitos,Caseria Mahama 30 kilometers south of Iquitos,Terrestrial in white sand scrub; Forested hills on white or brown sand soils,N/A,N/A,1852637,Typed,no type status
0089_V0460617F.jpg,"J. Farfán, L. Valenzuela, I. Huamantupa, A. Carazas, L. Aragónía",J. Farfán,"L. Valenzuela, I. Huamantupa, A. Carazas, L. Aragónía",1262,23 Octubre 2006,2006-10-23,N/A,Anthurium clavigerum Poepp.,Anthurium clavigerum Poepp.,Thomas B. Croat,2008,N/A,Peru,Cusco,La Convención,N/A,"Dist. Vilcabamba, Chuanquiri camino a Ríoamba, Bosque secundario",[precise locality unknown],"Bosque Secundario. Epífita, hasta 70 cm, espádice rojo, espatula verde",1009 m,"12°47'15""S 073°10'10""W",N° 2315782,Typed,no type status
0090_V0469643F.jpg,Thomas B. Croat,T.B. Croat,N/A,18210,"July 18, 1977",1977-07-18,1977-07-18,Agave americana L.,Agave americana L.,N/A,N/A,N/A,Peru,Loreto,N/A,N/A,sandy area 12-15 km. SW of Iquitos on road to Lago Quistococha,sandy area 12 to 15 kilometers southwest of Iquitos on road to Lago Quistococha,Fruit green; a few infl1 branches arising from near base,N/A,N/A,1759629,Typed,no type status
0091_V0075820F.jpg,,,,,,,,,,,,,,,,,,,,,,,,
0092_V0075836F.jpg,S.Knapp,S. Knapp,N/A,S881,4 July 1982,1982-07-04,N/A,Trichipteris pinnata Stolze,Trichipteris pinnata Stolze,R. G. Stolze,1984,N/A,Panama,Colón,N/A,N/A,"Santa Rita Ridge road, 21-26 km from Transisthmian Highway. Tropical wet forest.","Santa Rita Ridge road, 21-26 kilometers from Transisthmian Highway",Tropical wet forest,500-550 m.,N/A,1932768,Mix of Handwritten and Typed,HOLOTYPE
0093_C0616676F.jpg,J. Dorantes,J. Dorantes,N/A,455,01/01/1972,1972-01-01,1972-01-01,Woodardia spinulosa Mart. & Gal.,Woodardia spinulosa Mart. & Gal.,N/A,N/A,N/A,Mexico,Veracruz,Municipio de Xalapa,Llano del Gato,"Llano del Gato, Xalapa, Veracruz",Llano del Gato,"Bosque caducifolio, suelo rojo arcilloso",N/A,Mapa 38.5 29.0,P005051,Typed,no type status
0094_C0644079F.jpg,"A. Monteagudo, C. Mateo, G. Ortiz",A. Monteagudo,"C. Mateo, G. Ortiz",4909,10 Abril 2003,2003-04-10,N/A,Blechnum occidentale L.,Blechnum occidentale L.,H. van der Werff,2005,N/A,Peru,Pasco,Oxapampa,Distrito Pozuzo,"Parque Nacional Yanachaga Chemillen Pozuzo Sector Pan de Azúcar, Zona de Recuperación","Parque Nacional Yanachaga Chemillen, Pozuzo, Sector Pan de Azúcar, Zona de Recuperación",Bosque ribereño,1100-1250m,10°15'S 75°13'W,N° 2287355,Typed,no type status
0095_C0658238F.jpg,Ynes Mexia,Y. Mexia,N/A,80066,"May 14,1936",1936-05-14,1936-05-14,Adiantum pulverulentum L.,Adiantum pulverulentum L.,E. B. Copeland,1957,N/A,Peru,Cuzco,La Convención,N/A,"Departamento Cuzco, Province La Convención; upper valley of Río Sambary; western affluent of Vilcanota, along stream in virgin forest","upper valley of Río Sambary; western affluent of Vilcanota, along stream",in virgin forest,Alt. about 1800 m.,N/A,1005396,Typed,no type status
0096_C0637474F.jpg,J. I. Calzada,J.I. Calzada,N/A,5759,27-noviembre-1980,1980-11-27,N/A,Diplazium francoisii Litbm.,Diplazium francoisii Litbm.,R. C. Moran,1983,"Liquidambar styraciflua, Quercus spp., Alnus sp.",México,Veracruz,Xico,N/A,Ranchoita de Coatitlán,[precise locality unknown],"Bosque Caducifolio muy húmedo, café arcilloso",1800-1900 m.s.n.m.,"19°29' N, 97°04' W",1894963,Typed,no type status
0097_C0636906F.jpg,Antonio Molina R.,A. Molina R.,N/A,1427,"Nov. 4, 1948",1948-11-04,1948-11-04,Thelypteris pllosospida (Hook) Morton,Thelypteris rudis (Kunze) Proctor,A. R. Smith,1974,N/A,Honduras,N/A,N/A,N/A,"Camino flotante, Laboratories de La Muralla, 9 kms. de Tela","Camino flotante, Laboratories de La Muralla, 9 kilometers from Tela",Helecho arborescente Bosque lluvioso norte,Alt. 1800 m.,"Longitude 87oW. and Latitude 14o50'N, Department of Morazan",N/A,Typed,no type status
0098_C0665739F.jpg,"B. León, J. Young & N. Huayapa",B. León,"J. Young, N. Huayapa",2911,10 setiembre 1991,1991-09-10,N/A,Thelypteris euchlora (Sod.) Reed,Thelypteris euchlora (Sod.) Reed,R. C. Soto,1992,N/A,Peru,Cuzco,Paucartambo,N/A,"Region de Nubes, Río Lajina, Km. 104","Region de Nubes, Río Lajina, Km. 104","En el margen mismo y en terreno, hojas 1.5 plenta. Pinna reduct en base. Terrestre.",1700-1800 m,N/A,Nº 2112158,Typed,no type status
0099_C0626158F.jpg,"Louis O. Williams, Antonio Molina R., Terua P. Williams, Darsey H. Gibson, and César Lazkánik",L.O. Williams,"A. Molina R., T.P. Williams, D.H. Gibson, C. Lazkánik",27621,"May 15, 1966",1966-05-15,1966-05-15,Polypodium biepharodes Maxon,Grammitis biepharodes (Maxon) Seymour,R. Stolze,1965,N/A,Nicaragua,Matagalpa,N/A,N/A,"Montane rain forest, near cloud forest, Dsiparate do Potter, Sta. María de Ostuma, Cordillera Central de Nicaragua, Department of Matagalpa, 1400-1600m","Montane rain forest near Dsiparate do Potter, Santa María de Ostuma","Epiphyte on mossy tree, montane rain forest, near cloud forest",1400-1600m,N/A,1626179,Typed,no type status
0100_C0665657F.jpg,Ken Young & Mark Eisenberg 265,K. Young,M. Eisenberg,265,20 April 1981,1981-04-20,N/A,Thelypteris (subg. Amauropelta) rhizophyllidis (Kunze) Proctor,Thelypteris rhizophyllidis (Kunze) Proctor,A.R. Smith,N/A,N/A,Peru,Cusco,La Convencion,N/A,Just east of Quillabamba; finca Chihuanegra; mina ChB,just east of Quillabamba; Finca Chihuanegra; Mina ChB,"coffee, yuca, mango, banana, and corn crops",Alt. 1300-1400 m.,N/A,2038794,Typed,no type status
0101_C0045536F.jpg,Thomas G. Lammers,T.G. Lammers,N/A,10674,9 May 1998,1998-05-09,1998-05-09,Dryopteris carthusiana (Vill.) H.P. Fuchs,Dryopteris carthusiana (Vill.) H.P. Fuchs,N/A,N/A,N/A,United States of America,Illinois,Cook,N/A,"Cook Co.: Palos Twp. Swallow Cliff Woods Forest Preserve, southwest of the jct. of US Hwy 45 and State Hwy 83. Local in mesic maple-basswood forest on steep slopes of deep ravine south of toboggan run.","Palos Twp. Swallow Cliff Woods Forest Preserve, southwest of the junction of US Highway 45 and State Highway 83, south of toboggan run",Local in mesic maple-basswood forest on steep slopes of deep ravine,N/A,N/A,2228497,Typed,no type status
0102_C0627900F.jpg,Antonio Molina R. & Alberto R. Molina,A. Molina R.,A. R. Molina,212562,"Mayo 22, 1963",1963-05-22,N/A,Polypodium montigenum Maxon,Polypodium montigenum Maxon,A. Molina R.,s.d.,N/A,El Salvador,Santa Ana,N/A,N/A,"Bosque abierto de Montaña Montecristo, Department Santa Ana",Bosque abierto de Montaña Montecristo,Epífito. Bosque abierto de Montaña Montecristo.,Alt. 2000 m.,N/A,1661895,Typed,no type status
0103_V0082645F.jpg,M. O. Dillon,M.O. Dillon,N/A,5376,21 Dec 1987,1987-12-21,N/A,Notholaena mollis Kunze,Notholaena mollis Kunze,N/A,N/A,Cheilanthes pruinata in association with Notholaena mollis,Chile,Antofagasta,N/A,N/A,"Cerro Perales, ca. 8.5 km E of TalTal, 600-850 m alt.","Cerro Perales, approximately 8.5 kilometers east of Taltal","Terrestrial, growing in rock crevices",600-850 m,"(25°25' S, 70°25' W)",2010984,Typed,no type status
0104_C0666362F.jpg,Rolla M. & Alice F. Tryon,R.M. Tryon,A.F. Tryon,6566,23 October 1965,1965-10-23,N/A,Thelypteris indigii (C.Ch.) Alston,Thelypteris ruefia (Poltr.),A.R. Smith,"1979, 1982",N/A,Peru,Ancash,N/A,N/A,"Road from Huaras to Cusma, west valley.","Road from Huaras to Cusma, west valley.",damp shaded rocks,2800 m.,N/A,1833066,Typed,no type status
0105_C0666207F.jpg,E. P. Killip & A. C. Smith,E.P. Killip,A.C. Smith,24741,"September 20-29, 1929",1929-09-20,1929-09-29,Thelypteris megalodus (Schl.) Urb.,Thelypteris pentagona (Poir.) C. Morton,A.R. Smith,1989,N/A,Peru,Loreto,N/A,Soledad,"Dept. Loreto: Soledad, on Río Itaya; alt. about 110 meters dense forest","Soledad, on Río Itaya",dense forest,alt. about 110 meters,N/A,s.n.,Typed,no type status
0106_C0666206F.jpg,H. E. Stork,H.E. Stork,N/A,44747,June 1929,1929-06-00,1929-06-00,Dryopteris egregia (Bak.) Urban,Thelypteris pennata (Poir.) C. Morton,A.R. Smith,N/A,N/A,Peru,Loreto,N/A,San Antonio on Rio Itaya,"Dept. Loreto: San Antonio, on Rio Itaya, alt. about 100 meters, dense forest",San Antonio on Rio Itaya,Dense forest,alt. about 100 meters,N/A,1520607,Typed,no type status
0107_C0666203F.jpg,Macbride & Featherstone,J.F. Macbride,Featherstone,s.n.,"July 8-22, 1922",1922-07-08,1922-07-22,Thelypteris pavoniana (Kl.) Tryon,Thelypteris pavoniana (Kl.) Tryon,A.R. Smith,1979,N/A,Peru,N/A,N/A,Mito,"Summits, open sunny slopes of high grass, about 9000 ft","Summits, open sunny slopes of high grass",N/A,about 9000 ft.,N/A,518129,Typed,no type status
0108_C0666202F.jpg,J. J. Wurdack No. 7015,J.J. Wurdack,N/A,7015,June 1962,1962-06-00,1962-06-00,Thelypteris (Thelypteris) pavoniana (Klotzsch) det. D.E. Bellingen 1966,Thelypteris pavoniana (Klotzsch) Tryon,A.R. Smith,"1979, 1989",N/A,Peru,Amazonas,Provincia de Chachapoyas,N/A,Upper slopes of Puma-urcu east-southeast of Chachapoyas,Upper slopes of Puma-urcu east-southeast of Chachapoyas,"On banks, locally frequent",2700-3000 m,N/A,1674265,Typed,no type status
0109_C0666112F.jpg,E. C. Ogden and R. T. Ogden,E. C. Ogden,R. T. Ogden,5202,"Aug. 13, 1956",1956-08-13,1956-08-13,Thelypteris opulenta (Kaulf.) Fosberg,Thelypteris opulenta (Kaulf.) Fosberg,Alan R. Smith,"1979, 1990",N/A,Peru,Loreto,Maynas,N/A,"Rio Itaya, 10 km. s. of Iquitos.","Rio Itaya, 10 kilometers south of Iquitos","In old banana planting. Fertile leaf, sterile pinnae, fertile pinnae.",N/A,N/A,1587072,Typed,no type status
0110_C0639123F.jpg,"Louis O. Williams, Antonio Molina R., Terua P. Williams",L.O. Williams,"A. Molina R., T.P. Williams",23634,s.d.,s.d.,s.d.,Lycopodium clavatum L.,Lycopodium clavatum L.,C.V. Morton & D.E. B. Lellinger,1964,N/A,Nicaragua,Matagalpa,Jinotega,N/A,"Cloud forest area, Sta. Maria de Ostuma, Cordillera Central de Nicaragua between Matagalpa and Jinotega, Department of Matagalpa, 13,400-13,800 feet","Cloud forest area, Sta. Maria de Ostuma, Cordillera Central de Nicaragua between Matagalpa and Jinotega",Terrestrial on open bank,"13,400-13,800 feet",N/A,1604388,Typed,no type status
0111_C0675553F.jpg,"John T. Atwood, Jr.",J.T. Atwood,N/A,77105,8 Feb. 1977,1977-02-08,1977-02-08,Adiantum trapeziforme L.,Adiantum cuneatum McArthy & Hickey,M.R. McCarthy,2012,N/A,Nicaragua,Granada,N/A,N/A,"Volcan Mombacho, Lower cloud forest near Finca Cutirre,","Volcan Mombacho, near Finca Cutirre",Lower cloud forest,N/A,N/A,1868242,Typed,no type status
0112_C0675619F.jpg,G.B. Hinton et al.,G.B. Hinton,et al.,7644,24-Jan-35,1935-01-24,N/A,Adiantum trapeziforme L.,Adiantum ebenoides Maxon,M. Palacios Rios,Agosto/1986,N/A,Mexico,Guerrero,Temascaltepec,N/A,Campo,Campo,Dry barranca,N/A,N/A,N/A,Typed,no type status
0113_C0355438F.jpg,R.A.M. Geestemans,R.A.M. Geestemans,N/A,5744,dd. 12-VIII-59,1959-08-12,1959-08-12,Asplenium sandersonii Hook.,Asplenium sandersonii Hook.,R. Faden,1976,N/A,Kenya,Nyanza Province,Kericho Distr.,N/A,"South ""Nandi"" Forest Reserve, camp 6","South ""Nandi"" Forest Reserve, camp 6","Riparian woodland along the river Itare, among others with Conopogna holstii",1920 m.s.m.,"Lat. 0°36'30"" S., Long. 35°10'20"" E.",1445440,Typed,no type status
0114_C0359489F.jpg,"S. López, P. López y R. Esteban",S. López,"P. López, R. Esteban",N/A,1/V/69,1969-05-01,N/A,Lophosoria quadripinnata (J.F. Gmel.) C. Chr. var. quadripinnata,Lophosoria quadripinnata var. quadripinnata,M. Véliz & J.M. Véliz,22/IX/2005,N/A,Guatemala,Jalapa,N/A,Mataquescuintla,"Jalapa, Aldesa San Raymundo, finca de Manzanillos","Aldesa San Raymundo, finca de Manzanillos",Creciendo dentro de bosque de Quercus sp.,2080 msnm,N/A,2298970,Typed,no type status
0115_C0662895F.jpg,Allison V. Armour,A.V. Armour,N/A,893,Jan. 20-Feb. 6.,1908-01-20,1908-02-06,Asplenium dentatum L.,Asplenium dentatum L.,N/A,N/A,N/A,Jamaica,N/A,N/A,Port Antonio,PORT ANTONIO,Port Antonio,N/A,N/A,N/A,N/A,Typed,no type status
0116_C0363828F.jpg,T. G. Yuncker,T.G. Yuncker,N/A,"17,429","Nov. 17, 1957",1957-11-17,N/A,Lycopodium cernuum L.,Lycopodium cernuum L.,N/A,N/A,N/A,Jamaica,Saint Andrew,N/A,N/A,"Scrambling over side of cut, along trail near Bellevue.",trail near Bellevue,side of cut,Alt. 3000-4000 ft.,N/A,1482756,Typed,no type status
0117_C0363985F.jpg,Carvalho 2092,Carvalho,N/A,2092,25-VII-1986,1986-07-25,N/A,Lycopodiella cernua (L.) Pic.-Serm.,Lycopodiella cernua (L.) Pic.-Serm.,J. Fernandez Casas,1991,N/A,Equatorial Guinea,Bioco,N/A,Basile,"Bioco: Malabo - Basile, km 13, cerca de Basile, 32NMK7809","Malabo - Basile, km 13, near Basile","márgenes de la carretera, pequenas colonias dispersas",390 m,32NMK7809,Nº 2201362,Typed,no type status
