Image Name,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,substrate,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus,URL
0053_C0341238F.jpg,Leg. Fobers & Frank 10.5.1969,Fobers,Frank,s.n.,10.5.1969,1969-05-10,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa,E. De Luna,1992,N/A,Mexico,Chiapas,N/A,N/A,KM 100 AN DER STR. OCOSINGO-SAN CRISTOBAL EICHE-KIEFERNWALD 2050 MSM,Kilometer 100 on the road from Ocosingo to San Cristobal,Oak-pine forest at 2050 meters above sea level,,2050 MSM,N/A,1031467,Mix of Handwritten and Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2307/725/C0341238F.jpg
0054_C0341239F.jpg,LEG. EGGERS & FRAHM,Eggers,Frahm,10.3.79(29),10.3.79(29),1979-03-10,N/A,Braunia squarrulosa (Hampe)Broth.,Braunia squarrulosa,Efrain De Luna,1992,N/A,Mexico,Chiapas,N/A,San Cristobal,KM 100 AN DER STR. OCOSINGO-SAN CRISTOBAL FICHEN-LEFERWALD 2650 MSR,Kilometer 100 on the road between Ocosingo and San Cristobal,Pine forest,,2650 MSR,N/A,1031495,Mix of Handwritten and Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2307/726/C0341239F.jpg
0055_C0341242F.jpg,F J Hermann 26429,F J Hermann,N/A,26429,"February 9, 1975",1975-02-09,N/A,"Braunia squarrulosa (Hampe) Broth., c.fr., Dupl. verif. A.J.Sharp",Braunia squarrulosa,A J Sharp,N/A,N/A,Mexico,Chiapas,N/A,San Cristobal de las Casas,"On oak trunk in oak-pine woods along Route 195, alt. 6800 ft., 15 miles SE","Along Route 195, 15 miles southeast","Oak-pine woods, on oak trunk",,alt. 6800 ft,N/A,1045277,Mix of Handwritten and Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2307/729/C0341242F.jpg
0056_C0341246F.jpg,"Dana Griffin, III y Maria Morales",D. Griffin,M. Morales,s.n.,4 feb. 1979,1979-02-04,N/A,Braunia squarrulosa (Hampe) C. Müll.,Braunia squarrulosa,E. De Luna,1992,N/A,Costa Rica,San Jose,N/A,N/A,"Valle de Copey, ca. 30 kms al sur de Cartago. Bosque primario montano bajo muy húmedo y potreros","Valle de Copey, approximately 30 kilometers south of Cartago","En roca seca, a pleno sol. Bosque primario montano bajo muy húmedo y potreros",,Alt. 2000 m,N/A,1029423,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2307/733/C0341246F.jpg
0057_C0341248F.jpg,S Churchill 20792,S Churchill,N/A,20792,4 Ago 2001,2001-08-04,N/A,Braunia cuseria C Müller,Braunia cuseria,S Churchill,2001,N/A,Bolivia,Tarija,Burnet O'Connor,N/A,"Serrania Huacayoj, Ca. 35 km oeste de Entre Rios (carretera a Tarija), Bosque montano Tucumano-Boliviano, remanente","Serrania Huacayoj, approximately 35 kilometers west of Entre Rios (road to Tarija)",Remnant Tucumano-Bolivian montane forest,,2100 m,21°25'S 64°10'W,1183435,Mix of Handwritten and Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2307/735/C0341248F.jpg
0058_C0341251F.jpg,B Sparre,B Sparre,N/A,811750,27 November 1946,1946-11-27,N/A,Braunia cirrhifolia (Mitt) Jaeg,Braunia cirrhifolia,W R Buck,N/A,N/A,Argentina,Tucuman,Chicligasta,Rio Cochuna,"Rio Cochuna, 1000 m a.s.l",Rio Cochuna,"Subtropical rainforest, epiphyte",,1000 m a.s.l,N/A,1136355,Mix of Handwritten and Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2307/738/C0341251F.jpg
0059_C0341253F.jpg,Marko Lewis,M Lewis,N/A,79-1625,6 April 1979,1979-04-06,N/A,Braunia cirrhifolia (Mitt) Wils ex Jaeg,Braunia cirrhifolia,E De Luna,1992,N/A,Bolivia,La Paz,Larecaja,N/A,Canyon 1 km E of Cachipata SE of Sorata 3250 m 15° 48' S 68° 36' W,Canyon 1 kilometer east of Cachipata southeast of Sorata,In ravine with waterfall,,3250 m,15° 48' S 68° 36' W,1032380,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2307/740/C0341253F.jpg
0060_C0341254F.jpg,Marko Lewis 82-303,M Lewis,N/A,82-303,9 Dec 1982,1982-12-09,N/A,Braunia plicata (Mitt) Jaeg,Braunia plicata,D Griffin III,1990,N/A,Bolivia,La Paz,N/A,N/A,"PROV LARECAJA: vic Chalusuyu' Along the Rio Chalusuyu, a branch of the Rio San Cristobal, 5 km NW of Sorata 16°44'S, 68°41'W ca 2450 m","Along the Rio Chalusuyu, a branch of the Rio San Cristobal, 5 kilometers northwest of Sorata","Arid woodland and cliff area, many cacti present At base of cliffs near river amongst a boulder pile in a deep canyon Small trees, tree cacti and shrubs in shady, protected area",,ca 2450 m,"16°44'S, 68°41'W",1091412,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2307/741/C0341254F.jpg
0061_C0341255F.jpg,Marko Lewis,M Lewis,N/A,79-1230,22 March 1979,1979-03-22,N/A,Braunia plicata (Mitt.) Jaeg,Braunia plicata,E De Luna,1992,N/A,Bolivia,La Paz,Larecaja,N/A,"Near large red outcrop 2 mi from Sorata down Rio Consata, 15° 41' S, 68° 48' W",Near large red outcrop 2 miles from Sorata down Rio Consata,Abundant on exposed rock face,,2600 m,"15° 41' S, 68° 48' W",1032384,Mix of Handwritten and Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2307/742/C0341255F.jpg
0062_C0341257F.jpg,Marko Lewis,M Lewis,N/A,79-947,5 March 1979,1979-03-05,N/A,Braunia plicata (Mitt) Jaeg,Braunia plicata,E De Luna,1992,N/A,Bolivia,La Paz,Saavedra,N/A,"Trail between Charasani and Niño Korin, NNW of Chuma, 15°11' S, 69°04' W","Trail between Charasani and Niño Korin, NNW of Chuma",Banks of trail,,3200-3240 m,"15°11' S, 69°04' W",1032341,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2307/744/C0341257F.jpg
0063_C0341258F.jpg,Marko Lewis,M Lewis,N/A,79-940,5 March 1979,1979-03-05,N/A,Braunia plicata (Mitt) Jaeg,Braunia plicata,Efrain De Luna,1992,N/A,Bolivia,La Paz,Saavedra,N/A,"Trail between Charasani and Niño Korin, NNW of Chuma, 15° 11' S, 69° 04' W","Trail between Charasani and Niño Korin, NNW of Chuma",Banks of trail,,3200 m,"15° 11' S, 69° 04' W",1032381,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2307/745/C0341258F.jpg
0064_C0341263F.jpg,Marko Lewis,M Lewis,N/A,79-935,5 March 1979,1979-03-05,N/A,Hedwidigium integrifolium (P. Beauv.) Dix.,Braunia rupestris,Efrain De Luna,Nov. 1991,N/A,Bolivia,La Paz,Saavedra,N/A,"Trail between Charazani and Niño Korin, NNW of Chuma, 15° 11' S, 69° 04' W","Trail between Charazani and Niño Korin, NNW of Chuma",Along bank of trail,,3200 m,"15° 11' S, 69° 04' W",1032366,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg
0065_C0341264F.jpg,Marko Lewis,M Lewis,N/A,79-615,10 February 1979,1979-02-10,N/A,Hedwigidium integrifolium (P. Beauv.) Dix,Braunia rupestris,Efrain De Luna,Nov. 1991,N/A,Bolivia,Tarija,Mendez,N/A,"Dirt bank in Khena forest, 5 mi NE of Iscayachi; E slope of mountain hike from summit of road into canyon N of Tarija-Iscayachi Hwy, 21° 27' S, 64° 54' W","Dirt bank in Khena forest, 5 miles northeast of Iscayachi, east slope of mountain hike from summit of road into canyon north of Tarija-Iscayachi Highway",Dirt bank in Khena forest,,3350 m,"21° 27' S, 64° 54' W",1032358,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg
0066_C0341265F.jpg,"M Dillon, U Molau, & P Matekaitis 31280",M Dillon,U Molau | P Matekaitis,31280,s.d.,N/A,N/A,Braunia secunda (Hook.) B.S.G.,Braunia secunda,Dana Griffin III,28 Jan. 1983,N/A,Peru,Ancash,Yungay,N/A,"Ca. 25 km NE of Yungay, slopes below Laguna de Llanganuco","25 kilometers northeast of Yungay, slopes below Laguna de Llanganuco",Growing on branches,,± 3380 m,N/A,1111862,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2307/752/C0341265F.jpg
0067_C0341266F.jpg,Dana Griffin III | Irene Duarte,D Griffin III,I Duarte,PV-1133,1 marzo 1983,1983-03-01,N/A,Braunia secunda (Hook.) BSG,Braunia secunda,Efrain De Luna,1992,Espeletia schultzii,Venezuela,Merida,N/A,N/A,"Quebrada Gavidia, al sur de Mucujún, entre la Peña La Virgen y el Pico de la Virgen, cerca del pueblo de Gavidia","Quebrada Gavidia, south of Mucujún, between Peña La Virgen and Pico de la Virgen, near the town of Gavidia","Sobre roca seca, a baja luz",,Alt 3100-3300 m,N/A,1064457,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2307/753/C0341266F.jpg
0068_C0341268F.jpg,Marko Lewis,M. Lewis,N/A,79-489A,2 February 1979,1979-02-02,N/A,Braunia laxifolia Herz,Braunia subincana,E. De Luna,1992,N/A,Bolivia,Tarija,O'Connor,Casteon,"at summit of mountain above and W of Entre Rios, along road to Tarija, 21° 28' S, 64° 12' W","at summit of mountain above and west of Entre Rios, along road to Tarija",On rocks in dry deciduous forest,,1750 m,"21° 28' S, 64° 12' W",1032377,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2307/755/C0341268F.jpg
0069_C0341270F.jpg,F J Hermann 25278,F J Hermann,N/A,25278,"December 24, 1972",1972-12-24,N/A,Braunia subplicata E G Britt,Braunia subincana,Efrain De Luna,1992,N/A,Bolivia,Cochabamba,Chapare,N/A,"From the Province of Chapare, Purchased in market at COCHABAMBA",Purchased in market at Cochabamba,N/A,,alt ca 9500 ft,N/A,1045267,Mix of Handwritten and Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2307/757/C0341270F.jpg
0070_C0341698F.jpg,S R Gradstein & M Lewis 7560,S R Gradstein,M Lewis,7560,12 November 1989,1989-11-12,N/A,Racopilum intermedium Hampe det B O van Zanten,Racopilum intermedium,B O van Zanten,N/A,N/A,Bolivia,Cochabamba,Chapare,Incacorral,km S of road Cochabamba - Villa Tunari km 95,5 kilometers south of road Cochabamba - Villa Tunari kilometer 95,On cliff under scrub in area of wet meadows and secondary woodlands,,alt 2300 m,N/A,10815853,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2308/102/C0341698F.jpg
0071_C0341739F.jpg,Marko Lewis,M. Lewis,N/A,83-503,7 Feb 1983,1983-02-07,N/A,Racopilum tomentosum (Hedw.) Brid.,Racopilum tomentosum,N/A,N/A,N/A,Bolivia,La Paz,Nor Yungas,Coroico,1 km S of Coroico along road between Coroico and Yolosa,1 kilometer south of Coroico along road between Coroico and Yolosa,"Fruit and coffee plantations, on rocks in shady fruit orchard",,ca. 1650 m,"16°11'S, 67°43'W",1100456,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2308/191/C0341739F.jpg
0072_C0341763F.jpg,Yves Mexia,Y Mexia,N/A,5281-a,"Nov 11, 1930",1930-11-11,N/A,Rhscopilum tomentosum (Hedw) Brid det Bartram,Rhscopilum tomentosum,Bartram,N/A,N/A,Brazil,Minas Gerais,N/A,N/A,Fazenda de F Lopes,Fazenda de F Lopes,Cut over woods on rotting log,,Alt 720 m,N/A,N/A,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2308/199/C0341763F.jpg
0073_C0341787F.jpg,"S M Gradstein, H J M Sipman & W A Weber",S M Gradstein,H J M Sipman | W A Weber,N-58,24 IV 1976,1976-04-24,N/A,Rhacoplium tomentosum (Hedw) Brid,Rhacoplium tomentosum,W A Weber,N/A,Psidium guajava,Ecuador,Galápagos,Isla Floreana,N/A,east of Cruz Farm on rather dry shaded rocks,east of Cruz Farm on rather dry shaded rocks,rather dry shaded rocks,,alt 250-350 m,N/A,1023912,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg
0074_C0341789F.jpg,P-E Hegewald | E Hegewald,P E Hegewald,E Hegewald,6726,31 8 1973,1973-08-31,N/A,Racopilum tomentosum(Hedw)Brid,Racopilum tomentosum,N/A,N/A,N/A,Peru,Amazonas,Chachapoyas,N/A,Caullomar sw Balzas n Leimebamba,Caullomar southwest of Balzas north of Leimebamba,N/A,,m,N/A,1026724,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg
0075_C0341798F.jpg,J & P A Florschütz,J Florschütz,P A Florschütz,1715,18.XII.1975,1975-12-18,N/A,Racopilum tomentosum (Hedw.)Brid,Racopilum tomentosum,P A Florschütz | J Florschütz-de Waard,N/A,N/A,Suriname,N/A,N/A,N/A,"Brownsberg, trail to Leo fall","Brownsberg, trail to Leo fall",On decaying log,,N/A,N/A,1028580,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg
0076_C0341803F.jpg,"E. Linares, S.R. Gradstein and B.O. van Zanten 1943",E Linares,S R Gradstein | B O van Zanten,1943,26 Sept. 1984,1984-09-26,N/A,RACOPILUM TOMENTOSUM (Hedw.) Brid,Racopilum tomentosum,N/A,N/A,N/A,Colombia,Meta,N/A,Villavicencio,"forest of the Bavaria brewery near rio Guatiquia, alt. 600 m. On log in forest",forest of the Bavaria brewery near rio Guatiquia,On log in forest,,alt. 600 m,N/A,1065598,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg
0077_C0341804F.jpg,Marko Lewis,M Lewis,N/A,83-511,7 Feb 1983,1983-02-07,N/A,Racopilum tomentosum (Hedw) Brid,Racopilum tomentosum,N/A,N/A,N/A,Bolivia,La Paz,Nor Yungas,Coroico,1 km S of Coroico along road between Coroico and Yolosa,1 kilometer south of Coroico along road between Coroico and Yolosa,Fruit and coffee plantations Bark of fruit trees in orchard,,ca 1650 m,"16°11'S, 67°43'W",1100344,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg
0078_C0341805F.jpg,Ynes Mexia,Y Mexia,N/A,8130a,"Sept. 15,1936",1936-09-15,N/A,Rhacopilum tomentosum (Sw.) Brid. det. Bartram,Rhacopilum tomentosum,Bartram,N/A,N/A,Peru,Huanuco,N/A,N/A,Distrito Churubamba; Hacienda Mercedes; Poca Perga; old tree trunk in dense shade,Hacienda Mercedes; Poca Perga; old tree trunk,dense shade,,Alt. 1580 m,N/A,C0010690,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2308/219/C0341805F.jpg
0079_C0341806F.jpg,Yves Mexia,Y Mexia,N/A,8165a,"Sept 6,1936",1936-09-06,N/A,"Rhacopilum tomentosum (Sw) Brid, det Bartram",Rhacopilum tomentosum,Bartram,N/A,N/A,Peru,Huanuco,N/A,N/A,Distrito Churubamba; Hacienda Exito; bank of Rio Ysabel; on rock in wood,"Hacienda Exito, bank of Rio Ysabel",on rock in wood,,Alt 1100 m,N/A,1036304,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2308/220/C0341806F.jpg
0080_C0341807F.jpg,Ynez Mexia,Y Mexia,N/A,8168a,"Sept. 6,1936",1936-09-06,N/A,Rhacopilum tomentosum (Sw.) Brid. det. Bartram,Rhacopilum tomentosum,Bartram,N/A,N/A,Peru,Huanuco,N/A,N/A,Distrito Churubamba; Hacienda Exito; bank of Rio Isabel; on rock in woods,Hacienda Exito on bank of Rio Isabel,on rock in woods,,Alt. 1100 m,N/A,1036248,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2308/221/C0341807F.jpg
0081_C0341828F.jpg,Richard Evans Schultes et Isidoro Cabrera,R. E. Schultes,I. Cabrera,16563,"May 19, 1952",1952-05-19,N/A,Leucopodum lignicola Spruce ex Mitt. & Callicostrella aspera (Mitt.) Jaeg.,Leucopodum lignicola,N/A,N/A,Callicostrella aspera,Colombia,Amazonas,N/A,N/A,Rio Miritiparaná: Caño Guacayá,Rio Miritiparaná: Caño Guacayá,"On wet, fallen log",,Altitude about 700 feet,"Lat. 0° 30' S, Long. 70° 40' W",1055165,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2310/761/C0341828F.jpg
0082_C0341834F.jpg,"Dana Griffin III, Orlando Rangel y Guido van Reenen",D. Griffin III,O. Rangel | G. van Reenen,"50,186",Julio-Agosto 1977,1977-07-00,1977-08-00,Leucomium lignicola sp. ex Mitt,Leucomium lignicola,N/A,N/A,N/A,Colombia,Magdalena,N/A,N/A,"Parque Nacional de la Sierra Nevada de Santa Marta, Vertiente oriental del Rio Buritaca, Bosque nublado montano bajo","Parque Nacional de la Sierra Nevada de Santa Marta, eastern slope of Rio Buritaca, lower montane cloud forest",Lower montane cloud forest,,1600-1700 m,N/A,1029476,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2310/772/C0341834F.jpg
0083_C0341890F.jpg,S.P. Churchill et al,S P Churchill,N/A,15466,6 July 1987,1987-07-06,N/A,Trachyxyphium tenue (Mitt.) Buck (= Hookeriopsis tenue Mitt.),Trachyxyphium tenue,S P Churchill,N/A,N/A,Colombia,Antioquia,N/A,La Union,"Mun. de la Union, Cerro San Miguel S of San Miguel, 5°55' N, 75°17' W, alt. 2460-2620 m. In secondary montane forest",Cerro San Miguel south of San Miguel,In secondary montane forest,,alt. 2460-2620 m,"5°55' N, 75°17' W",1139980,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2311/202/C0341890F.jpg
0084_C0341932F.jpg,"Dana Griffin, III, María Isabel Morales y Dora Emilia de Retana",D. Griffin III,M. I. Morales | D. E. de Retana,215,"Julio 3-4, 1977",1977-07-03,1977-07-04,Hypnella pillifera (Hook. et Wils.) Jaeg,Hypnella pillifera,N/A,N/A,N/A,Costa Rica,Cartago,N/A,N/A,"Reserva Forestal Tapantí, vertiente oriental del Río Macho","Reserva Forestal Tapantí, eastern slope of Río Macho",Bosque muy húmedo montano bajo,,"Alt. 1,600 m",N/A,1025621,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2310/492/C0341932F.jpg
0085_C0342106F.jpg,John J Wurdack,J J Wurdack,N/A,34365,1953,1953-00-00,N/A,Hypnella cymbifolia (Hpe) Jaeg,Hypnella cymbifolia,E B Bartram,N/A,N/A,Venezuela,Bolivar,N/A,N/A,"Frequent on fallen logs in forest between Camps 3 and 2, elev 1250-1200 m",Between Camps 3 and 2,"Fallen logs in forest, slope forest Tirépón-depi",,elev 1250-1200 m,N/A,1026297,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2310/951/C0342106F.jpg
0086_C0342107F.jpg,William R Buck 2445,W R Buck,N/A,2445,9 12 July 1979,1979-07-12,N/A,Hookeriopsis parkeriana (Hook & Grev) Jaeg,Hookeriopsis parkeriana,N/A,N/A,N/A,Brazil,Amazonas,N/A,N/A,"Slopes and summit of Serra Curicuriari, from Igarapé Araúd of the Rio Curicuriari to the summit, ca 450 m at summit, 00°20'S, 66°50'W","Slopes and summit of Serra Curicuriari, from Igarapé Araúd of the Rio Curicuriari to the summit",On branches at summit,,ca 450 m at summit,"00°20'S, 66°50'W",1125852,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2310/953/C0342107F.jpg
0087_C0342117F.jpg,Robin B Foster 4722,R B Foster,N/A,4722,30 July 1981,1981-07-30,N/A,HYPNELLA PILIFERA (Hook & Wils) Jaeg,Hypnella pilifera,W C Steere,N/A,N/A,Peru,Pasco,N/A,N/A,"E slope of Cordillera Yanachaga, on Tunque-Chuchurras trail, 10°30'S, 75°30'W In deinmannia forest","East slope of Cordillera Yanachaga, on Tunque-Chuchurras trail",In deinmannia forest,,1900 m,"10°30'S, 75°30'W",1059405,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2310/974/C0342117F.jpg
0088_C0342123F.jpg,J.M. Fitzpatrick & D.E. Millard s.n,J M Fitzpatrick,D E Millard,s.n,4 Dec. 1981,1981-12-04,N/A,HYPNELLA PILIFERA (Hook. & Wils.) Jaeg,Hypnella pilifera,N/A,N/A,N/A,Peru,Cusco,N/A,N/A,"Slopes above Pillahuata, near km #126 on Cosñipata Hwy, 2850 m, 13°11'S, 71°22'W, Extremely mossy elfin cloud forest near shallow ravine","Slopes above Pillahuata, near kilometer 126 on Cosñipata Highway",Extremely mossy elfin cloud forest near shallow ravine,,2850 m,"13°11'S, 71°22'W",1059455,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2310/987/C0342123F.jpg
0089_C0342153F.jpg,S.P. Churchill et al,S. P. Churchill,N/A,18335,11 July 1992,1992-07-11,N/A,Hypnella diversifolia (Mitt.) Jaeg,Hypnella diversifolia,S. P. Churchill,N/A,N/A,Colombia,Antioquia,N/A,Valdivia,"Mun de Valdivia, road to Pueblo Nuevo, Ventanas, 7°5' N, 75°25' W, alt 1950 m On talud, in secondary montane forest","road to Pueblo Nuevo, Ventanas","On talud, in secondary montane forest",,alt 1950 m,"7°5' N, 75°25' W",1139992,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2311/048/C0342153F.jpg
0090_C0342159F.jpg,John J Wurdack,J J Wurdack,N/A,34056,"January 7, 1953",1953-01-07,N/A,Hypnella cymbifolia (Hpe) Jaeg Det: E B Bartram,Hypnella cymbifolia,E B Bartram,N/A,N/A,Venezuela,Bolivar,N/A,N/A,between Camps 2 and 3,between Camps 2 and 3,Slope forest Tirepin-tepui,,elev 1200-1250 m,N/A,1026299,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2311/060/C0342159F.jpg
0091_C0342164F.jpg,Robin B Foster 4720,R B Foster,N/A,4720,30 July 1981,1981-07-30,N/A,HYPNELLA PALLESCENS (Hook) Jaeg,Hypnella pallescens,N/A,N/A,N/A,Peru,Pasco,N/A,N/A,"E slope of Cordillera Yanachaga, on Yunque- Chuchurras trail, 1900 m, 10°30'S, 75°30'W, in Weinmannia forest","East slope of Cordillera Yanachaga, on Yunque-Chuchurras trail",Weinmannia forest,,1900 m,"10°30'S, 75°30'W",1059403,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2311/071/C0342164F.jpg
0092_C0342165F.jpg,John J Wurdack,J J Wurdack,N/A,34365,"February 11, 1963",1963-02-11,N/A,Frullania praemorsa (Nees) Jaeg,Frullania praemorsa,S B Bartram,N/A,N/A,Venezuela,Bolivar,N/A,N/A,"Frequent on fallen logs in forest between Camps 3 and 2, elev 1250-1200 m",Between Camps 3 and 2,Slope forest Tirrepón-tepuí,,elev 1250-1200 m,N/A,1026300,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2311/073/C0342165F.jpg
0093_C0342515F.jpg,T Husnot,T Husnot,N/A,s.n.,s.d.,N/A,N/A,Weisia compacta Brid.,Weisia compacta,N/A,N/A,N/A,France,Orne,N/A,Athis,à Cahan,Cahan,Rochers schisteux de la Schlucht,,N/A,N/A,1084497,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2314/809/C0342515F.jpg
0094_C0398471F.jpg,H. Inoue,H. Inoue,N/A,337,"Jan. 11, 1973",1973-01-11,N/A,Macromitrium japonicum Doz. et Molk.,Macromitrium japonicum,Z. Iwatsuki,N/A,Pinus thunbergii,Japan,N/A,N/A,N/A,"Around Shirahama, Iriomote Isl., the Ryukyu Isls.","Around Shirahama, Iriomote Island, the Ryukyu Islands",On bark of Pinus thunbergii,,elevation about 10 m,N/A,1021837,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2303/929/C0398471F.jpg
0095_C0399126F.jpg,R M Klein,R M Klein,N/A,2464,17-3-1956,1956-03-17,N/A,Campylopus arctocarpus (Hornsch) Mitt,Campylopus arctocarpus,N/A,1956,N/A,Brazil,Santa Catarina,N/A,Campo dos Padres,"Campo dos Padres, Bom Retiro",Campo dos Padres,Capoeirao,,2000 msm,N/A,N/A,Mix of Handwritten and Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2298/760/C0399126F.jpg
0096_C0399179F.jpg,Frahm,Frahm,N/A,s.n.,22.7.1977,1977-07-22,N/A,Campylopus arctocarpus (Hornsch.) Mitt.,Campylopus arctocarpus,Frahm,N/A,N/A,Brazil,São Paulo,N/A,São José dos Bareiros,"Serra do Bocaina, Leeseite, an der Straße Campos da Cunha - São José dos Bareiros","Serra do Bocaina, along the road from Campos da Cunha to São José dos Bareiros",epiphytic in Podocarpus forest,,1200 msm,N/A,1026026,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2298/823/C0399179F.jpg
0097_C0399191F.jpg,s.n. Reitz,P. Reitz,N/A,2952,20.1.1950,1950-01-20,N/A,Campylopus arenaceus (Broth.) J. Fröhl.,Campylopus arenaceus,N/A,N/A,N/A,Brazil,Santa Catarina,N/A,Itajaí,"Morro do Bau, Itajaí",Morro do Bau,N/A,,N/A,N/A,N/A,Mix of Handwritten and Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2298/847/C0399191F.jpg
0098_C0679833F.jpg,leg Schäfer-Verwümp 5 9 1987 no 9019 det Schäfer-Verwümp,Schäfer-Verwümp,N/A,9019,5 9 1987,1987-09-05,N/A,Campylopus griseus (Hornsch) Jaeg,Campylopus griseus,Schäfer-Verwümp,N/A,N/A,Brazil,São Paulo,N/A,Pedra Grande,"Pedra Grande bei Atibaia, Campo-Vegetation im Gipfelbereich, deckereicher Felshang","Pedra Grande near Atibaia, summit area","Campo vegetation on summit area, rich rock slope",,1400 msm,N/A,1097651,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2301/652/C0679833F.jpg
0099_C0679841F.jpg,leg J-P Frahm,J-P Frahm,N/A,s.n,6.9.1982,1982-09-06,N/A,Campylopus heterostachys (Hamp)Jaeg,Campylopus heterostachys,N/A,N/A,N/A,Peru,Amazonas,N/A,N/A,"Strasse Cajamarca - Chachapoyas km 417,5 oberhalb Leimebamba, auf übererdeten Steinblock im Nebelwald 2650 m","Road Cajamarca - Chachapoyas km 417.5 above Leimebamba, on soil-covered boulder in cloud forest",Cloud forest,,2650 m,N/A,1053590,Typed,no type status,https://fm-digital-assets.fieldmuseum.org/2301/660/C0679841F.jpg
