associatedTaxa,collectedBy,country,firstPoliticalUnit,habitat,identifiedBy,latestScientificName,locality,maximumEventDate,minimumEventDate,municipality,originalMethod,otherCatalogNumbers,recordNumber,secondPoliticalUnit,secondaryCollectors,typeStatus,verbatimCollectors,verbatimCoordinates,verbatimDateIdentified,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLocality
N/A,B. O'Connor,Bolivia,Tarija,"Bosque montano Tucumano-Boliviano, remanente. Musgo sobre ramas.",S. Churchill,Braunia exserta,35 km west of Entre Rios on road to Tarija Serranía Huacayoj.,N/A,2001-08-04,N/A,Mix of Handwritten and Typed,C0341246F,1183435,N/A,N/A,no type status,Burnet O'Connor,21°25'S 64°19'W,2001,Ca. 2300 m,4 Ago 2001,Braunia exserta C. Müller,"Serranía Huacayoj, Ca. 35 km oeste de Entre Rios (carretera a Tarija). Bosque montano Tucumano-Boliviano, remanente. <20792-20809>"
N/A,B. Sparre,Argentina,Tucumán,"Subtropical rainforest, epiphyte",W. R. Buck,Braunia cirrifolia,Rio Cochuna,N/A,1946-11-27,N/A,Typed,1136355,B11750,Chicagasta,N/A,no type status,B Sparre,N/A,N/A,1000 m a.s.l.,27 November 1946,Braunia cirrifolia (Mitt) Jaeg,"Argentina, Prov Tucuman, Chicagasta, Rio Cochuna, 1000 m a.s.l"
N/A,M. Lewis,Bolivia,LA PAZ,In ravine with waterfall,Efrain De Luna,Braunia cirrhifolia,"Canyon 1 km (one kilometer) E (East) of Cachipa, SE (Southeast) of Sorata",N/A,1979-04-06,Cachipa,Mix of Handwritten and Typed,1032380 | C0341253F,79-1625, N/A,N/A,no type status,Marko Lewis,"15° 48' S, 68° 36' W",1992,3250 m,6 April 1979,Braunia cirrhifolia (Mitt) Jaeg,"DEPTO LA PAZ PROV LARECAJA: Canyon 1 km E of Cachipa, SE of Sorata"
N/A,M. Lewis,Bolivia,LA PAZ,"Arid woodland and cliff area, many cacti present Along the Río Chalusuyu, a branch of the Río San Cristobal At base of cliffs near river amongst a boulder pile in a deep canyon Small trees, tree cacti and shrubs in shady, protected area",Dana Griffin III,Braunia plicata,,N/A,1982-12-09,LARECAJA,Mix of Handwritten and Typed,1691412,82-303,N/A,N/A,no type status,Marko Lewis,"16°44'S, 68°41'W",1990,ca 2450 m,9 Dec 1982,Braunia plicata (Mitt) Jaeg,DEPTO LA PAZ
N/A,M. Lewis,Bolivia,LA PAZ,Abundant on exposed rock face,Efrain De Luna,Braunia plicata,Near large red outcrop 2 miles from Sorata down Rio Consata,N/A,1979-03-22,N/A,Mix of Handwritten and Typed,1032384 | C0341255F | 1230,79-1230,LARECAJA,N/A,no type status,Marko Lewis,"15° 41' S, 68° 43' W",1992,2600 m,22 March 1979,Braunia plicata (Mitt) Jaeg,"DEPTO LA PAZ, PROV LARECAJA: Near large red outcrop 2 mi from Sorata down Rio Consata"
N/A,M. Lewis,Bolivia,LA PAZ,N/A,Efrain De Luna,Braunia plicata,"Banks of trail between Charasani and Niño Karine, NNW of Chuma",N/A,1979-03-05,Chuma,Mix of Handwritten and Typed,1032341,79-947,SAAVEDRA,N/A,no type status,Marko Lewis,"15° 11' S, 69° 04' W",1992,3200-3240 m.,5 March 1979,Braunia plicata (Mitt.) Jaeg.,"Banks of trail, 3200-3240 m. DEPTO. LA PAZ, PROV. SAAVEDRA: Trail between Charasani and Niño Karine, NNW of Chuma, 15° 11' S, 69° 04' W."
N/A,M. Lewis,Bolivia,DEPTO LA PAZ,N/A,Efrain De Luna,Braunia plicata,"Banks of trail, 3200 meters, Trail between Charasani and Nino Karine, NNW of Chuma",N/A,1979-03-05,N/A,Mix of Handwritten and Typed,1032381,79-940,PROV SAAVEDRA,N/A,no type status,Marko Lewis,"15° 11' S, 69° 04' W",1992,3200 m,5 March 1979,Braunia plicata (Mitt) Jaeg,"Banks of trail, 3200 m, DEPTO. LA PAZ, PROV. SAAVEDRA: Trail between Charasani and Nino Karine, NNW of Chuma, 15° 11' S, 69° 04' W."
N/A,M. Lewis,Bolivia,DEPTO LA PAZ,N/A,Efrain De Luna,Hedwigidium integrifolium,"Along bank of trail, 3200 meters Trail between Charasani and Niño Karine, North Northwest of Chuma",N/A,1979-03-05,N/A,Mix of Handwritten and Typed,1032366,79-935,PROV SAAVEDRA,N/A,no type status,Marko Lewis,"15° 11' S, 69° 04' W",Nov. 1991,3200 m,5 March 1979,Hedwigidium integrifolium (P. Beauv.) Dix.,"Along bank of trail, 3200 m. DEPTO. LA PAZ, PROV. SAAVEDRA: Trail between Charasani and Niño Karine, NNW of Chuma, 15° 11' S, 69° 04' W."
N/A,M. Lewis,Bolivia,DEPTO. TARIJA,Dirt bank in Kheñwa forest,Efrain De Luna,Hedwigidium integrifolium,Dirt bank in Kheñwa forest 5 miles northeast of Iscayachi East slope of mountains (hike from summit of road into canyon north of Tarija-Iscayachi Highway),N/A,1979-02-10,N/A, Mix of Handwritten and Typed,N/A,1032358,PROV. MENDEZ,N/A,no type status,"Marko Lewis, no. 79-615","21° 27'S, 64° 54' W",Nov. 1991.,3350 m,10 February 1979,Hedwigidium integrifolium (P. Beauv.) Dix.,"Dirt bank in Kheñwa forest, 3350 m. 5 mi. NE of Iscayachi. E. slope of mountains (hike from summit of road into canyon N. of Tarija-Iscayachi Hwy), 21° 27'S, 64° 54' W"
N/A,M. Dillon,Peru,Ancash,N/A,Dana Griffin III,Braunia secunda,"25 kilometers northeast of Yungay, slopes below Laguna de Llanganuco. Growing on branches",N/A,1983-01-28,N/A,Mix of Handwritten and Typed,N/A,1111863,Yungay,U. Molau | P. Matekaitis,no type status,"M. Dillon, U. Molau, & P. Matekaitis 3128D",N/A,28 Jan 1983,+ 3380 m,28 Jan. 1983,Braunia secunda (Hook.) B.S.G. Moss,"Ca. 25 km NE of Yungay, slopes below Laguna de Llanganuco. + 3380 m. Growing on branches."
Espeletia schultzii,D. Griffin,Venezuela,ESTADO MERIDA,Páramo con Espeletia schultzii,Dana Griffin III,Braunia secunda,"Quebrada Gavidia, south of Mucuchíes, between the cliff La Virgen and the bridge of El Porrerito, near the town of Gavidia. Páramo",N/A,1985-03-01,N/A,Mix of Handwritten and Typed,1064457 | PV-1143,3261,N/A,N/A,no type status,"Dana Griffin, III",N/A,1992,"3,100-3,200 m",1 marzo 1985,Braunia secunda (Hook.) BSG,"ESTADO MERIDA: Quebrada Gavidia, al sur de Mucuchíes, entre la peña La Virgen y el puente de El Porrerito, cerca del pueblo de Gavidia. Páramo con Espeletia schultzii. Alt. 3,100-3,200 m."
N/A,M. Lewis,Bolivia,Tarija,On rocks in dry deciduous forest,Efrain De Luna,Braunia laxifolia,"at summit of mountain above and West of Entre Rios, along road to Tarija",N/A,1979-02-02,Entre Rios,Handwritten,1032377,79-489A,O'Connor,N/A,no type status,Marko Lewis,"21° 28' S., 64° 12' W.",1992,1750 m.,2 February 1979,Braunia subincanna Broth,"DEPTO. TARIJA. PROV. O'CONNOR: Casteon, at summit of mountain above and W. of Entre Rios, along road to Tarija"
 N/A,F. J. Hermann,Bolivia,Depto de Cochabamba,N/A,Efrain De Luna,Braunia subplicata,Province of Chapare Purchased in market ,N/A,1972-12-24, N/A,Mix of Handwritten and Typed,1045267,25278, N/A,N/A,no type status,Ex Herb Fred J Hermann,N/A,1992,ca 9500 ft,"December 24, 1972",Braunia subplicata E.G.Britt.,"From the Province of Chapare, alt ca 9500 ft Purchased in market at"
N/A,S. R. Gradstein,Bolivia,Dept Cochabamba,On cliff under scrub in area of wet meadows and secondary woodlands.,B. O. van Zanten,Racopilum intermedium,"5 kilometers South of road Cochabamba - Villa Tunari kilometer 95, Inca Corral",N/A,1989-11-12,N/A,Mix of Handwritten and Typed,N/A,1091583,Prov Chapare,M. Lewis,no type status,S.R. Gradstein & M. Lewis 7560,N/A,N/A,2300 m,12 November 1989,Racopilum intermedium Hampe det. B.O. van Zanten,"BOLIVIA. Dept. Cochabamba, Prov. Chapare, Inca Corral, 5 Km S of road Cochabamba - Villa Tunari km 95, alt. 2300 m."
N/A,M. Lewis,Bolivia,La Paz,Fruit and coffee plantations. On rocks in shady fruit orchard.,N/A,Racopilum tomentosum,1 km S of Coroico along road between Coroico and Yolosa,N/A,1983-02-07,Coroico,Handwritten,1100456,83-503,Nor Yungas,N/A,no type status,Marko Lewis,"16°11'S, 67°43'W",N/A,ca. 1650 m,7 Feb 1983,Racopilum tomentosum (Hedw.) Brid,"DEPTO. LA PAZ PROV. NOR YUNGAS: 'Coroico', 1 Km S of Coroico along road between Coroico and Yolosa. 16°11'S, 67°43'W  ca. 1650 m."
N/A,Y. Mexia,Brazil,Minas Geraes,On rotting log.,Bartram,Rhacopilum tomentosum,Fazenda de F Lopez Cut over woods,N/A,1930-11-11,Viçosa,Typed,F0341763F,5281-a,N/A,N/A,no type status,"Ynes Mexia, No.",N/A,N/A,720 m.,Nov. 11 1930,Rhacopilum tomentosum (Hedw.) Brid. det. Bartram,Fazenda de F. Lopez. Cut over woods.
N/A,S. R. Gradstein,Ecuador,GALAPAGOS ISLANDS,"Pisidium guajava woodlands and pampas east of Cruz Farm, on rather dry shaded rocks",N/A,Rhacopilum tomentosum," Pisidium guajava woodlands and pampas east of Cruz Farm, on rather dry shaded rocks",N/A,1976-04-24,N/A,Mix of Handwritten and Typed,1023912,s.n.,Isla Floreana,H. J. M. Sipman | W. A. Weber,no type status,Leg: S.R. Gradstein[Handwritten] HJM Sipman[Handwritten] & W.A. Weber [Handwritten],N/A,N/A,ca. 250-350 m,24.IV.1976,Rhacopilum tomentosum (Hedw.) Brid.,"Pisidium guajava woodlands and pampas east of Cruz Farm, on rather dry shaded rocks"
N/A,P. Hegewald,Peru,Amazonas,"Fels, Erde, Mauer, Baum, morsches Holz, See, Bach.",E. Hegewald,Racopilum tomentosum,Saullamur between Balsas and Leimebamba,N/A,1973-08-31,Balsas,Typed,1026724 | C0341789F,6726,Chachapoyas,E. Hegewald,no type status,P+E. Hegewald,N/A,N/A,m.,Datum 31. 8. 1973,Racopilum tomentosum(Hedw.) Brid.,Saullamur zw. Balsas u. Leimebamba.
N/A,J. Florschütz,Suriname,N/A,N/A,P. A. Florschütz & J. Florschütz-de Waard,Racopilum tomentosum,"Brownsberg, trail to Leo Fall. On decaying log.",N/A,1975-12-18,Brownsberg,Typed,1028580,4715,N/A,P. Florschütz,no type status,J. & P. A. Florschütz,N/A,N/A,N/A,d. 18.XII.1975,Racopilum tomentosum (Hedw.) Brid.,"Brownsberg, trail to Leo Fall. On decaying log."
N/A,E. Linares,Colombia,Meta,On log in forest,N/A,Racopilum tomentosum,forest of the Bavaria brewery near río Guatiquía,N/A,1984-09-26,N/A,Typed,C0341803F,1065598, Villavicencio,S. R. Gradstein | B. O. van Zanten,no type status,"E. Linares, S.R. Gradstein and B.O. van Zanten 1543",N/A,N/A,600 m,26 Sept. 1984,RACOPILUM TOMENTOSUM (Hedw.) Brid,"COLOMBIA. Dept. Meta, Villavicencio, forest of the Bavaria brewery near río Guatiquía, alt. 600 m. On log in forest"
N/A,M. Lewis,Bolivia,LA PAZ,Fruit and coffee plantations. Bark of fruit trees in orchard,N/A,Racopilum tomentosum,1 km S of Coroico along road between Coroico and Yolosa,N/A,1983-02-07,Coroico,Typed,N/A,1100344,NOR YUNGAS,N/A,no type status,Marko Lewis 83-511,"16°11'S, 67°43'W",N/A,ca. 1650 m.,7 Feb 1983,Racopilum tomentosum (Hedw.) Brid.,"PROV. NOR YUNGAS: 'Coroico', 1 km S of Coroico along road between Coroico and Yolosa"
N/A,Y. Mexia,Peru,N/A,old tree trunk in dense shade,Bartram,Rhacopilum tomentosum,Hacienda Mercedes; Poca Ferga; old tree trunk in dense shade,N/A,1936-09-15,N/A,Typed,C0341805F,8190a,Huánuco,N/A,no type status,"Ynes Mexia, No.8190a",N/A,N/A,1950 m.,"Sept. 15, 1936",Rhacopilum tomentosum (Sw.) Brid. det. Bartram,Departamento and Provincia Huanuco.  Distrito Churubamba; Hacienda Mercedes; Poca Ferga; old tree trunk in dense shade.
N/A,Y. Mexia,Peru,Departamento and Provincia Huanuco,on rock in wood,Bartram,Rhacopilum tomentosum,Hacienda Exito; bank of Rio Ysabel; on rock in wood,N/A,1936-09-09,N/A,Typed,1036804,8165a,Distrito Churubamba,N/A,no type status,"Ynes Mexia, No. 8165a",N/A,N/A,1100 m,"Sept. 9, 1936",Rhacopilum tomentosum (Sw.) Brid. det. Bartram,Hacienda Exito; bank of Rio Ysabel; on rock in wood.
N/A,Y. Mexia,Peru,Huanuco,on rock in woods,E. B. Bartram,Rhacopilum tomentosum,Hacienda Exito; bank of Rio Ysabel; on rock in woods,N/A,1936-09-08,N/A,Typed,1036248 | C0341807F,8168a,Churubamba,N/A,no type status,Ynes Mexia,N/A,N/A,1100 m,"Sept 8, 1936",Rhacopilum tomentosum (sw) Brid,Departamento and Provincia Huanuco; Distrito Churubamba; Hacienda Exito; bank of Rio Ysabel; on rock in woods
Leucomoium lignicola,R. E. Schultes,Colombia,Amazonas,N/A,H. A. Crum,Callicostella aspera,"Río Miritiparaná, Caño Guacayá. On wet, fallen log. ",N/A,1952-05-19,N/A,Typed,16563,1055465,N/A,I. Cabrera,no type status,Richard Evans Schultes and Isidoro Cabrera,"Lat. 0º 30' S, Long. 70º 40' W",1956,Altitude about 700 feet.,"May 19, 1952",Leucomoium lignicola Spruce ex Mitt. & Callicostella aspera (Mitt.) Jaeg.,"Río Miritiparaná; Caño Guacayá. On wet, fallen log."
N/A,D. Griffin,Colombia,DEPARTAMENTO DE MAGDALENA,Sobre raíz a ras del suelo,Dana Griffin III,Leucomium lignicola,Parque Nacional de la Sierra Nevada de Santa Marta. Vertiente oriental del Río Buritaca. Bosque nublado montano bajo.,1977-08-00,1977-07-00,Santa Marta,Mix of Handwritten and Typed,50.186,1029476,N/A,O. Rangel | G. van Reenen,no type status,"Dana Griffin, III, Orlando Rangel y Guido van Reenen,",N/A,N/A,1600-1700 m,Julio-Agosto 1977,Leucomium lignicola Spr. ex Mitt.,"Sobre raíz a ras del suelo, alt. 1600-1700 m.  DEPARTAMENTO DE MAGDALENA: Parque Nacional de la Sierra Nevada de Santa Marta.  Vertiente oriental del Río Buritaca.  Bosque nublado montano bajo."
Hookeriopsis tenue,S. P. Churchill,Colombia,ANTIOQUIA,In secondary montane forest.,S. P. Churchill,Trachyxyphium tenue,Cerro San Miguel S of San Miguel,N/A,1987-07-06, Mun. de la Unión, Mix of Handwritten and Typed, N/A,1139980, N/A,N/A,no type status,S.P. Churchill et al. 15466,"5°55' N, 75°17' W", N/A,2460-2620 m.,6 July 1987,Trachyxyphium tenue (Mitt.) Buck (= Hookeriopsis tenue Mitt.) det. S.P. Churchill,"COLOMBIA. ANTIOQUIA: Mun. de la Unión, Cerro San Miguel S of San Miguel"
N/A,D. Griffin,Costa Rica,Cartago,On trunk of tree,N/A,Hypnella pilifera,"Reserva Forestal Tapantí, vertiente oriental del Río Macho Bosque muy húmedo montano bajo",1977-07-04,1977-07-03,N/A,Typed,1025621,215,N/A,M. Morales | D. Retana,no type status,"Dana Griffin, III, Maria Isabel Morales y Dora Emilia de Retana",N/A,N/A,1.340-1.600 m,"Julio 3-4, 1977",Hypnella pilifera (Hook. et Wils.) Jaeg,"Reserva Forestal Tapantí, vertiente oriental del Río Macho. Bosque muy húmedo montano bajo"
N/A,J. Wurdack,Venezuela,Estado Bolívar,Frequent on fallen logs in forest,E. B. Bartram,Hypnella cymbifolia,"Frequent on fallen logs in forest between Camps 3 and 2, Slope forest Tirepón-tepu ",N/A,1953-02-11,N/A,Mix of Handwritten and Typed,1026297 | C0342106F,34365,N/A,N/A,no type status,John J. Wurdack,N/A,N/A,elev. 1250 - 1200 m.,"February 11, 1953",Hypnella cymbifolia (Hpe.) Jaeg.,"Frequent on fallen logs in forest between Camps 3 and 2, elev. 1250 - 1200 m. Slope forest Tirepón-tepu."
 N/A,W. R. Buck,Brazil,Amazonas,On branches at summit,N/A,Hookeriopsis parkeriana,"Slopes and summit of Serra Curicuriari, from Igarapé Arabu of the Rio Curi Curiari to the summit, approximately 450 meters at summit",1979-07-12,1979-07-09,N/A,Mix of Handwritten and Typed,1425881,2445,N/A,N/A,No type status,Collected by William R Buck,"00º20'S, 66º50'W",N/A,ca. 450 m at summit,9-12 July 1979,Hookeriopsis parkeriana (Hook. & Grev.) Jaeg.,"Slopes and summit of Serra Curicuriari, from Igarapé Arabu of the Rio Curi Curiari to the summit, ca. 450 m at summit. 00º20'S, 66º50'W."
N/A,R. B. Foster,Peru,PASCO,In Weinmannia forest,C. W. STEERE,Hypnella pilifera,"E slope of Cordillera Yanachaga, on Tunque-Chuchurras trail, In Weinmannia forest",N/A,1981-07-30,N/A,Typed,1059405,4722,N/A,,no type status,Robin B. Foster,"10°30'S, 75°30'W.",N/A,1900 m.,30 July 1981,HYPNELLA PILIFERA (Hook. & Wils.) Jaeg.,"DEPTO. PASCO: E slope of Cordillera Yanachaga, on Tunque-Chuchurras trail, 1900 m., 10°30'S, 75°30'W. In Weinmannia forest."
N/A,J. Fitzpatrick,Peru,Cuzco, Extremely mossy elfin cloud forest near shallow ravine,N/A,Hypnella pilifera," Slopes above Pillahuata near km 126 on Cosnipata Highway, Extremely mossy elfin cloud forest near shallow ravine",N/A,1981-12-04,N/A,Typed,1059455,s.n.,N/A,D. Willard,no type status,Coll: J.W. Fitzpatrick & D.E. Willard s.n.,"13°11’S, 71°22’W",N/A,2850 m,4 Dec 1981,HYPNELLA PILIFERA (Hook. & Wils.) Jaeg.,"DEPT. CUZCO: Slopes above Pillahuata near km. #126 on Cosnipata Hwy., 2850 m., 13°11’S, 71°22’W. Extremely mossy elfin cloud forest near shallow ravine."
N/A,S. Churchill,Colombia,ANTIOQUIA,"On talud, in secondary montane forest",S. P. Churchill,Hypnella diversifolia,"road to Pueblo Nuevo, Ventanas, in secondary montane forest",N/A,1992-07-11,N/A,Mix of Handwritten and Typed,1139992,18335,N/A,N/A,no type status,S.P. Churchill et al,"7°5' N, 75°25' W,",N/A,1950 m.,11 July 1992,312. Hypnella diversifolia (Mitt.) Jaeg. det. S. P. Churchill,"COLOMBIA. ANTIOQUIA: Mun. de Valdivia, road to Pueblo Nuevo, Ventanas, 7°5' N, 75°25' W, alt. 1950 m. On talud, in secondary montane forest."
N/A,E. B. Bartram,Venezuela,Estado Bolívar,Fruiting scantily on logs. Occasional in rain-forest,E. B. Bartram,Hypnella cymbifolia,Slope forest Tirepón-tepuí between Camps 2 and 3 ,N/A,1953-01-07,N/A,Typed,1026299,34056,N/A,N/A,no type status,Legit E. B. Bartram,N/A,N/A,elev. 1200-1250 m,"January 7, 1953",Hypnella cymbifolia (Hpe.) Jaeg.,"Slope forest Tirepón-tepuí, between Camps 2 and 3, elev. 1200-1250 m."
N/A,R. B. Foster,Peru,Pasco, In Weinmannia forest,W. C. Steere,Hypnella pallescens,"East slope of Cordillera Yanachaga, on Tingo - Chuchurras trail In Weinmannia forest",N/A,1981-07-30,N/A, Mix of Handwritten and Typed,C0342184F,1059403,N/A,,no type status,Robin B. Foster 4720,"10°30'S, 75°30'W", N/A,1900 m.,30 July 1981,HYPNELLA PALLESCEENS (Hook.) Jaeg.,"DEPTO. PASCO: E slope of Cordillera Yanachaga, on Tingo - Chuchurras trail, 1900 m., 10°30'S, 75°30'W. In Weinmannia forest."
N/A,J. Wurdack,Venezuela,Estado Bolívar,N/A,E. B. Bartram,Hypnella cymbifolia,"Frequent on fallen logs in forest between Campos 3 and 2, Slope forest Tirepón-tepuí.",N/A,1953-02-11,N/A,Typed,1026300 | C0342168F,31365,N/A,N/A,no type status,J. J. Wurdack,N/A,N/A,elev. 1250 - 1200 m.,"February 11, 1953",Hypnella cymbifolia (Hpe.) Jaeg.,"Frequent on fallen logs in forest between Campos 3 and 2, elev. 1250 - 1200 m., Slope forest Tirepón-tepuí."
N/A,T. Husnot,France,N/A,Rochers schisteux de la Solreita (Lombardie),N/A,Weissia compacta,"Caban, par Athis (Orne)",N/A,N/A,Athis,Typed,1084497 | C0342515F,109,N/A,N/A,no type status,"T. Husnot,",N/A,N/A,N/A,s.d,109. Weissia compacta Brid.  Rochers schisteux de la Solreita (Lombardie),"T. Husnot, à Caban, par Athis (Orne)"
Pinus thunbergii,H. Inoue,Japan,Ryukyu Islands,N/A,Z. Iwatsuki,Macromitrium japonicum,"Around Shirahama, Iriomote Island, the Ryukyu Islands On bark of Pinus thunbergii; about 10 meters",N/A,1973-01-11,,Typed,1021837|C0398471F,s.n.,,,no type status,H. INOUE,N/A,N/A,about 10 m,"Jan. 11, 1973.","337.  Macromitrium japonicum Doz. et Molk.    Ann. Sci. Nat. Bot. ser. 3, 2: 311 (1844)","JAPAN: Around Shirahama, Iriomote Isl., the Ryukyu Isls.  On bark of Pinus thunbergii; elevation about 10 m."
N/A,R. Reitz,Brazil,Santa Catarina,Rupestre,F. Bartram,Campylopus arctocarpus,"Campo dos Padres, Tom Retiro",N/A,1948-12-17,São Joaquim,Handwritten,SP 5512 | C0389128F,2464,N/A,N/A,no type status,R. Reitz,N/A,1949,2000 m,17-12-1948,Campylopus arctocarpus (Hornsch) Mitt,"Campo dos Padres, Tom Retiro"
N/A,Frahm,Brazil, São Paulo,epiphytischim Podocarpus-Wald,Frahm,Campylopus arctocarpus,"Serra do Bocaina, Leeseite, along the road from Campos da Cunha to São José dos Barreiros",N/A,1977-07-22, São José dos Barreiros, Mix of Handwritten and Typed,1026026  C0399179F, s.n.,N/A,N/A,no type status,Frahm,N/A,N/A,1200 msm,22.7.1977,Campylopus arctocarpus (Hornsch.) Mitt.,"Sao Paulo, Serra do Bocaina, Leeseite, an der Straße Campos da Cunha - Sao José dos Barreiros"
N/A,R. Reitz,Brazil,Santa Catarina,N/A,N/A,Campylopus arctocarpus,Morro do Bom Jesus,N/A,1948-08-29,N/A,Handwritten,C0399191F,2493,N/A,N/A,no type status,N/A,N/A,N/A,500 m,29-8-1948,Campylopus arctocarpus (Hornsch.) Mitt.,Morro do Bom Jesus
N/A,S. Verwimp,Brazil,São Paulo,"Campo-Vegetation im Gipfelbereich, sickerfeuchter Felshang",N/A,Campylopus griseus,"Pedra Grande bei Atibaia, Campo-Vegetation im Gipfelbereich, sickerfeuchter Felshang ",N/A,1987-09-05,N/A,Typed,1097651,5.9.1987 no. 9019,N/A,N/A,no type status,Schäfer-Verwimp,N/A,N/A,1400 msm,5.9.1987,"130 Campylopus griseus (HORNSCHE,) JAEG","BRASILIEN: São Paulo, Pedra Grande bei Atibaia, Campo-Vegetation im Gipfelbereich, sickerfeuchter Felshang 1400 msm."
N/A,J. Frahm,Peru,Amazonas,auf übererdetem Steinblock im Nebelwald,N/A,Campylopus heterostachys,Straße Cajamarca - Chachapoyas 417.5 kilometers oberhalb Leimebamba,N/A,1982-09-06,N/A,Typed,C0679941F,1053590,N/A,,no type status,J-P Frahm,N/A,N/A,2600 m,6.9.1982,11 Campylopus heterostachys (Hamp.) Jaeg.,"PERU Dep. Amazonas, Straße Cajamarca - Chachapoyas km 417,5 oberhalb Leimebamba"
