associatedTaxa,collectedBy,country,firstPoliticalUnit,habitat,identifiedBy,latestScientificName,locality,maximumEventDate,minimumEventDate,municipality,originalMethod,otherCatalogNumbers,recordNumber,secondPoliticalUnit,secondaryCollectors,typeStatus,verbatimCollectors,verbatimCoordinates,verbatimDateIdentified,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLocality
N/A,PASS,Bolivia,LA PAZ,In ravine with waterfall,Efrain De Luna,Braunia cirrifolia,"Canyon 1 km east of Cachipa, southeast of Sorata ",N/A,1979-04-06,Cachipa,Mix of Handwritten and Typed,10323380,79-1625,Larecaja,N/A,no type status,"Marko Lewis, no","15° 48' S, 68° 36' W",1992,3250 m,6 April 1979,Braunia cirrifolia (Mitt.) Jaeg,"DEPTO. LA PAZ, PROV. LARECAJA: Canyon 1 km. E. of Cachipa, SE of Sorata"
N/A,PASS,Bolivia,LA PAZ,"Arid woodland and cliff area, many cacti present. At base of cliffs near river amongst a boulder pile in a deep canyon. Small trees, tree cacti and shrubs in shady, protected area. ",Dana Griffin III,Braunia plicata,"'Río Chalusuyu', a branch of the Río San Cristobal, 3 km NW of Sorata",N/A,1982-12-09,LARECAJA,Mix of Handwritten and Typed,1691412,82-303,N/A,N/A,no type status,Marko Lewis,"16°44'S, 68°41'W",1990,ca. 2450 m.,9 Dec 1982,"Braunia plicata (Mitt.) Jaeg. Det. Dana Griffin III, 1990","DEPTO. LA PAZ PROV. LARECAJA: 'Río Chalusuyu', a branch of the Río San Cristobal, 3 km NW of Sorata. "
N/A,PASS,Bolivia,DEPTO LA PAZ,Abundant on exposed rock face,Efrain De Luna,Braunia plicata,Near large red outcrop 2 miles from Sorata down Rio Consata,N/A,1979-03-22,N/A,Mix of Handwritten and Typed,1032384,79-1230 ,PROV L ARECAJA,N/A,No type status,Marko Lewis,"15° 41' S, 68° 43' W",1992,2600 m,22 March 1979,Braunia plicata (Mitt) Jaeg,"DEPTO LA PAZ, PROV L ARECAJA: Near large red outcrop 2 mi from Sorata down Rio Consata"
N/A,PASS,Bolivia,LA PAZ,N/A,Efraín De Luna,Braunia plicata,"Banks of trail between Charasani and Niño Karine, NNW of Chuma",N/A,1979-03-05,Chuma,Mix of Handwritten and Typed,N/A,1032341,SAAVEDRA,N/A,No type status,"Marko Lewis, no. 79-947","15° 11' S, 69° 04' W",1992,3200-3240 m,5 March 1979,Braunia plicata (Mitt.) Jaeg,"Banks of trail, 3200-3240 m. DEPTO. LA PAZ, PROV. SAAVEDRA: Trail between Charasani and Niño Karine, NNW of Chuma, 15° 11' S, 69° 04' W."
N/A,PASS,Bolivia,DEPTO LA PAZ,N/A,Efrain De Luna,Braunia plicata,"Banks of trail, 3200 meters, Charasani and Nino Karine, NNW of Chuma",N/A,1979-03-05,N/A,Mix of Handwritten and Typed,"1032381, C0341258F",79-940,PROV SAAVEDRA,N/A,no type status,Marko Lewis,"15° 11' S, 69° 04' W",1992,3200 m,5 March 1979,Braunia plicata (Mitt) Jaeg,"Banks of trail, 3200 m, Charasani and Nino Karine, NNW of Chuma, 15° 11' S, 69° 04' W."
N/A,PASS,Bolivia,DEPTO LA PAZ,N/A,Efrain De Luna,Hedwigidium integrifolium,"Along bank of trail 3200 meters Trail between Charasani and Niño Karine, North-northwest of Chuma",N/A,1979-03-05,N/A,Mix of Handwritten and Typed,1032366,79-935,PROV. SAAVEDRA,N/A,no type status,"Marko Lewis, no. 79-935","15° 11' S, 69° 04' W",Nov. 1991,3200 m,5 March 1979,Hedwigidium integrifolium (P. Beauv.) Dix,"Along bank of trail, 3200 m. DEPTO. LA PAZ, PROV. SAAVEDRA: Trail between Charasani and Niño Karine, NNW of Chuma, 15° 11' S, 69° 04' W."
N/A,PASS,Bolivia,Tarija,N/A,Efrain De Luna ,Hedwigidium integrifolium ,Dirt bank in Kheñwa forest five miles northeast of Iscayachi on the east slope of mountains (hike from summit of road into canyon north of Tarija-Iscayachi Highway),N/A,1979-02-10,N/A,Mix of Handwritten and Typed,10323358,79-615,Mendez,N/A,no type status,Marko Lewis,"21° 27'S, 64° 54' W",Nov. 1991,3350 m,10 February 1979,Hedwigidium integrifolium (P. Beauv.) Dix.,"Dirt bank in Kheñwa forest, 3350 m. DEPTO. TARIJA, PROV. MENDEZ: 5 mi. NE of Iscayachi. E. slope of mountains (hike from summit of road into canyon N. of Tarija-Iscayachi Hwy), 21° 27'S, 64° 54' W "
N/A,PASS,Peru,Ancash,Growing on branches,Dana Griffin III,Braunia secunda,"25 kilometers Northeast of Yungay, slopes below Laguna de Llanganuco",N/A,1983-01-28,N/A,Handwritten,N/A,1111863,Yungay,PASS,No type status,"M Dillon, U Molau, & P Matekaitis 3128D",N/A,28 Jan 1983,+ 3380 m ,28 Jan 1983,Braunia secunda (Hook) B.S.G Moss,"Dept Ancash: Prov Yungay Ca 25 km NE of Yungay, slopes below Laguna de Llanganuco, + 3380 m Growing on branches"
Espeletia schultzii,PASS,Venezuela,ESTADO MERIDA,"Sobre roca +- seca, a baja luz",PASS,Braunia secunda ,"Quebrada Gavidia, south of Mucuchíes, between la peña La Virgen and the bridge of El Porrerito, near the village of Gavidia, Paramo with Espeletia schultzii ",N/A,1985-03-01,Quebrada Gavidia,Mix of Handwritten and Typed,1064457|PV-1143,3261,N/A,N/A,no type status,PASS,N/A,1992,PASS,1 marzo 1985,Braunia secunda (Hook.) BSG,"ESTADO MERIDA: Quebrada Gavidia, al sur de Mucuchíes, entre la peña La Virgen y el puente de El Porrerito, cerca del pueblo de Gavidia, Paramo con Espeletia schultzii"
N/A,PASS,Bolivia,Tarija ,On rocks in dry deciduous forest,Efrain De Luna,Braunia laxifolia,"at summit of mountain above and west of Entre Rios, along road to Tarija",N/A,1979-02-02,Casteon,Mix of Handwritten and Typed,79-489A | C0341288F,1032377,O’Connor,N/A,no type status ,"Marko Lewis, no. 79-489A","21° 28' S, 64° 12’ W. ",1992,1750 m,2 February 1979,Braunia subincanan Broth,"DEPTO. TARIJA. PROV. O’CONNOR: Casteon, at summit of mountain above and W. of Entre Rios, along road to Tarija"
N/A,PASS,Bolivia,Depto de Cochabamba,N/A,Efrain De Luna,Braunia subplicata ,PASS,N/A,1972-12-24,N/A,Mix of Handwritten and Typed,1045267,25278 ,N/A,N/A,no type status,Ex Herb Fred J Herrmann,N/A,1992,ca 9500 ft,"December 24, 1972",Braunia subplicata E.G.Britt.,"From the Province of Chapare, alt. ca. 9500 ft. Purchased in market at"
N/A,PASS,Bolivia,Depto Cochabamba,On cliff under scrub in area of wet meadows and secondary woodlands. ,PASS,Racopilum intermedium,"5 kilometers South of road Cochabamba - Villa Tunari kilometer 95, Inca corral",N/A,1989-11-12,N/A,Mix of Handwritten and Typed,1691583,7560,Prov Chapare,PASS,no type status,S.R. Gradstein & M. Lewis,N/A,N/A,PASS,12 November 1989,Racopilum intermedium Hampe det. B.O. van Zanten,"BOLIVIA. Dept. Cochabamba, Prov. Chapare, Inca corral, 5 Km S of road Cochabamba - Villa Tunari km 95, alt. 2300 m. "
N/A,PASS,Bolivia,La Paz,Fruit and coffee plantations. On rocks in shady fruit orchard. ,N/A,Racopilum tomentosum,1 kilometer South of Coroico along road between Coroico and Yolosa ,N/A,1983-02-07,Coroico,Typed,1100456,83-503,Nor Yungas,N/A,No type status,Marko Lewis,"16°11'S, 67°43'W ",N/A,ca. 1650 m.,7Feb 1983,Racopilum tomentosum (Hedw.) Brid,"DEPTO. LA PAZ PROV. NOR YUNGAS: 'Coroico' 1 Km S of Coroico along road between Coroico and Yolosa. 16°11'S, 67°43'W "
N/A,PASS,Brazil,Minas Geraes,Cut over woods On rotting log,Bartram,Rhacopilum tomentosum,Fazenda de F. Lopez Cut over woods On rotting log,N/A,1930-11-11,Viçosa,Typed,C0341763F,5281-a,N/A,N/A,no type status,"Ynes Mexia, No.",N/A,N/A,PASS,Nov. 11 1930,Rhacopilum tomentosum (Hedw.) Brid. det. Bartram,Fazenda de F. Lopez. Cut over woods. On rotting log. 
N/A,S. Gradstein,Ecuador,GALAPAGOS ISLANDS,N/A,N/A,Rhacopilum tomentosum,"Psidium guajava woodlands and pampas east of Cruz Farm, on rather dry shaded rocks",N/A,1976-04-24,N/A,Handwritten,M-58,1023912,Isla Floreana,H. Sipman | W. Weber,no type status ,"Leg: S.R. Gradstein, HJM Sipman & W.A. Weber",N/A,N/A,alt: 250-350 m,24.IV.1976,Rhacopilum tomentosum (Hedw.) Brid,"Psidium guajava woodlands and pampas east of Cruz Farm, on rather dry shaded rocks"
N/A,PASS,Peru,Amazonas,"Fels, Erde, Mauer, Baum, morsches Holz, See, Bach.",PASS,Racopilum tomentosum ,Balsas near Leimebamba ,N/A,1973-08-31,Leimebamba,Typed,1026724,6726,Chachapoyas,PASS,no type status,PASS,N/A,N/A,m.,Datum 31. 8. 1973,Racopilum tomentosum(Hedw.) Brid.,Balsas u. Leimebamba.
N/A,J. Florschütz,Suriname ,N/A,On decaying log.,P. A. Florschütz | J. Florschütz-de Waard ,Racopilum tomentosum,"Brownsberg, trail to Leo Fall On decaying log",N/A,1975-12-18,Brownsberg ,Mix of Handwritten and Typed,10285580 ,4715,N/A,P. A. Florschütz,no type status,PASS,N/A,N/A,N/A,d. 18.XII.1975,Racopilum tomentosum (Hedw.) Brid.,"Brownsberg, trail to Leo Fall. On decaying log."
N/A,E. Linares ,Colombia,Meta,On log in forest,N/A,Racopilum tomentosum,forest of the Bavaria brewery near rio Guatiquia,N/A,1984-09-26,N/A,Typed,C0341803F,1065598,Villavicencio,PASS,no type status,"E. Linares, S.R. Gradstein and B.O. van Zanten 1543",N/A,N/A,PASS,26 Sept. 1984,RACOPILUM TOMENTOSUM (Hedw.) Brid,"COLOMBIA. Dept. Meta, Villavicencio, forest of the Bavaria brewery near rio Guatiquia, alt. 600 m. On log in forest. "
N/A,PASS,Bolivia,LA PAZ,Fruit and coffee plantations Bark of fruit trees in orchard,N/A,Racopium tomentosum,1 km S of Coroico along road between Coroico and Yolosa,N/A,1983-02-07,Coroico,Mix of Handwritten and Typed,1100344,83-511,NOR YUNGAS,N/A,no type status,Marko Lewis ,"16°11'S, 67°43'W",N/A,ca 1650 m,7 Feb 1983,Racopium tomentosum (Hedw) Brid,"PROV NOR YUNGAS: 'Coroico' 1 km S of Coroico along road between Coroico and Yolosa 16°11'S, 67°43'W"
N/A,PASS,Peru,Huánuco,old tree trunk in dense shade,Bartram,Rhacopilum tomentosum,Hacienda Mercedes; Poca Ferga; old tree trunk in dense shade ,N/A,1936-09-15,N/A,Typed,C0341805F,No.8190a,N/A,N/A,no type status,Ynes Mexia,N/A,N/A,PASS,"Sept. 15, 1936",Rhacopilum tomentosum (Sw.) Brid. det. Bartram,Departamento and Provincia Huanuco; Distrito Churubamba; Hacienda Mercedes; Poca Ferga; old tree trunk in dense shade. 
N/A,PASS,Peru,Departamento and Provincia Huanuco,on rock in wood,Bartram,Rhacopilum tomentosum,Hacienda Exito; bank of Rio Ysabel; on rock in wood,N/A,1936-09-09,N/A,Typed,1036304 | C0341806F,6165a,Distrito Churubamba,N/A,no type status ,"Ynes Mexia, No. 6165a",N/A,N/A,PASS,"Sept. 9, 1936",Rhacopilum tomentosum (Sw) Brid. det. Bartram,Hacienda Exito; bank of Rio Ysabel; on rock in wood.
N/A,PASS,Peru,Huanuco,on rock in woods,Bartram,Rhacopilum tomentosum,Hacienda Exito; bank of Rio Ysabel; on rock in woods.,N/A,1936-09-08,N/A,Typed,1036248 | C0341807F,8168a,Churubamba,N/A,no type status,Ynes Mexia,N/A,N/A,PASS,"Sept. 8, 1936",Rhacopilum tomentosum (Sw) Brid. det. Bartram,"Departamento and Provincia Huanuco, Distrito Churubamba; Hacienda Exito; bank of Rio Ysabel; on rock in woods"
Leucomium lignicola,R. E. Schultes,Colombia,Amazonas,N/A,H. A. Crum,Callicostella aspera,PASS,N/A,1952-05-19,N/A,Typed,1055465,16563,N/A,I. Cabrera,no type status,"Richard Evans Schultes and Isidoro Cabrera (Collected in Collaboration with Instituto de Ciencias Naturales, Bogotá)","Lat. 0° 30' S, Long. 70° 40' W ",1956,Altitude about 700 feet.,"May 19, 1952",Leucomium lignicola Spruce ex Mitt. & Callicostella aspera (Mitt.) Jaeg.,"Río Miritiparaná; Caño Guacayá. On wet, fallen log. "
N/A,PASS,Colombia,DEPARTAMENTO DE MAGDALENA,N/A,Dana Griffin III,Leucomium lignicola,On roots at ground level.  Parque Nacional de la Sierra Nevada de Santa Marta.  East slope of the Río Buritaca.  Low montane cloud forest,1977-08-00,1977-07-00,N/A,Mix of Handwritten and Typed,1029476,s.n.,N/A,PASS,no type status,"Dana Griffin, III, Orlando Rangel y Guido van Reenen, ",N/A,N/A,1600-1700 m,Julio-Agosto 1977,Leucomium lignicola Spr. ex Mitt,"Sobre raíz a ras del suelo, alt. 1600-1700 m. DEPARTAMENTO DE MAGDALENA: Parque Nacional de la Sierra Nevada de Santa Marta.  Vertiente oriental del Río Buritaca.  Bosque nublado montano bajo. "
Hookeriopsis tenue,PASS,Colombia,ANTIOQUIA,In secondary montane forest,PASS,Trachyxyphium tenue,Cerro San Miguel South of San Miguel,N/A,1987-07-06,Mun. de la Unión,Mix of Handwritten and Typed,1139980,15466 ,N/A,N/A,no type status,S.P. Churchill et al,"5°55' N, 75°17' W",N/A,2460-2620 m,6 July 1987,Trachyxyphium tenue (Mitt.) Buck (= Hookeriopsis tenue Mitt.) det. S.P. Churchill,"COLOMBIA. ANTIOQUIA: Mun. de la Union, Cerro San Miguel S of San Miguel"
N/A,D. Griffin,Costa Rica,Cartago,On trunk of tree,N/A,Hypnella pilifera,"Reserva Forestal Tapanti, vertiente oriental del Rio Macho Bosque muy húmedo montano bajo",1977-07-04,1977-07-03,N/A,Typed,1025621,215,N/A,M. Morales | D. Retaña,no type status ,"Dana Griffin, III, Maria Isabel Morales y Dora Emilia de Retaña ",N/A,N/A,PASS,"Julio 3-4, 1977",Hypnella pilifera (Hook. et Wils.) Jaeg,"Reserva Forestal Tapanti, vertiente oriental del Rio Macho. Bosque muy húmedo montano bajo"
N/A,PASS,Venezuela,Estado Bolívar,Frequent on fallen logs in forest,PASS,Hypnella cymbifolia,PASS,N/A,1953-02-11,N/A,Typed,1026297,34365,N/A,N/A,no type status,John J. Wurdack,N/A,N/A,elev. 1250 - 1200 m,"February 11, 1953",Hypnella cymbifolia (Hpe.) Jaeg.,"Frequent on fallen logs in forest between Camps 3 and 2, elev. 1250 - 1200 m., Slope forest Tirepón-tepu."
N/A,PASS,Brazil,Amazonas,N/A,N/A,Hookeriopsis parkeriana,"Slopes and summit of Serra Curicuriari, from Igarapé Arabú of the Rio Curi Curiart to the summit, approximately 450 meters at summit. On branches at summit. ",1979-07-12,1979-07-09,N/A,Typed,1425884,2445,N/A,recordNumber: 2445,no type status,Collected by William R. Buck,"00°20'S, 66°50'W",N/A,ca. 450 m at summit,9-12 July 1979,Hookeriopsis parkeriana (Hook. & Grev.) Jaeg.,"Slopes and summit of Serra Curicuriari, from Igarapé Arabú of the Rio Curi Curiart to the summit, ca. 450 m at summit; 00°20'S, 66°50'W. On branches at summit."
N/A,R. B. Foster ,Peru,PASCO,N/A,C. W. Steere,Hypnella pilifera ,"E slope of Cordillera Yanachaga, on Tunque-Chuchurras trail In Weinmannia forest",N/A,1981-07-30,N/A,Typed,N/A,1059405,N/A,N/A,no type status,Robin B. Foster 4722,"10°30'S, 75°30'W",N/A,1900 m,30 July 1981,HYPNELLA PILIFERA (Hook. & Wils.) Jaeg.,"DEPTO. PASCO: E slope of Cordillera Yanachaga, on Tunque-Chuchurras trail. 1900 m.  10°30'S, 75°30'W.  In Weinmannia forest. "
N/A,PASS,Peru,CUZCO,Extremely mossy elfin cloud forest near shallow ravine,N/A,Hypnella pilifera,Slopes above Pillahuata near kilometer 126 on Cosñipata Highway Extremely mossy elfin cloud forest near shallow ravine,N/A,1981-12-04,N/A,Mix of Handwritten and Typed,1059455 | C0342123F,s.n.,N/A,PASS,no type status,Coll: J.W. Fitzpatrick & D.E. Willard s.n.,"13°11'S, 71°22'W",N/A,2850 m.,4 Dec 1981,HYPNELLA PILIFERA (Hook. & Wils.) Jaeg.,"DEPTO. CUZCO: Slopes above Pillahuata near km. #126 on Cosñipata Hwy., 2850 m., 13°11'S, 71°22'W. Extremely mossy elfin cloud forest near shallow ravine."
N/A,PASS,Colombia,ANTIOQUIA,"On talud, in secondary montane forest",PASS,Hypnella diversifolia,"road to Pueblo Nuevo, Ventanas, On talud, in secondary montane forest",N/A,1992-07-11,N/A,Mix of Handwritten and Typed,1139992 | C0942153F,18335,N/A,N/A,no type status,S.P. Churchill et al.,"7°5' N, 75°25' W",N/A,PASS,11 July 1992,312. Hypnella diversifolia (Mitt.) Jaeg. det. S.P. Churchill,"COLOMBIA. ANTIOQUIA: Mun. de Valdivia, road to Pueblo Nuevo, Ventanas, 7°5' N, 75°25' W, alt. 1950 m. On talud, in secondary montane forest. "
N/A,PASS,Venezuela,Estado Bolívar,"Fruiting scantily on logs. Occasional in rain-forest between Camps 2 and 3, elev. 1200-1250 m",E. B. Bartram,Hypnella cymbifolia ,[precise locality unknown],N/A,1953-01-07,N/A,Typed,1026299,34056,N/A,N/A,no type status,PASS,N/A,N/A,elev. 1200-1250 m. ,"January 7, 1953",Hypnella cymbifolia (Hpe.) Jaeg. ,"Slope forest Tirepón-tepuí. between Camps 2 and 3, elev. 1200-1250 m. "
N/A,PASS,Peru,PASCO,In Weinmannia forest,unsure and check,Hypnella pallescens,"E slope of Cordillera Yanachaga, on Tingo- Chuchurras trail, In Weinmannia forest.",N/A,1981-07-30,N/A,Mix of Handwritten and Typed,C0342184F,1059403,N/A,N/A,no type status,Robin B. Foster 4720 ,"10°30'S, 75°30'W",N/A,1900 m,30 July 1981,HYPNELLA PALLEScens (Hook.) Jaeg.,"DEPTO. PASCO: E slope of Cordillera Yanachaga, on Tingo- Chuchurras trail, 1900 m., 10°30'S, 75°30'W. In Weinmannia forest."
N/A,PASS,Venezuela,Estado Bolívar,N/A,PASS,Hypnella cymbifolia,"Frequent on fallen logs in forest between Campos 3 and 2,  Slope forest Tirepón-tepuí",N/A,1953-02-11,N/A,Mix of Handwritten and Typed,1026300 | C0342168F,31365,N/A,N/A,no type status,John J. Wurdack,N/A,N/A,elev. 1250 - 1200 m,"February 11, 1953",Hypnella cymbifolia (Hpe.) Jaeg.,"Frequent on fallen logs in forest between Campos 3 and 2, elev. 1250 - 1200 m. Slope forest Tirepón-tepuí."
N/A,PASS,France,N/A,Rochers schisteux,N/A,Weissia compacta,[precise locality unknown],N/A,N/A,Athis,Mix of Handwritten and Typed,1084497 | C0342515F,109,Orne,recordNumber:109,no type status,"T. Husnot,",N/A,N/A,N/A,s.d.,109. Weissia compacta Brid.,"T. Husnot, à Caban, par Athis (Orne)"
Pinus thunbergii,PASS,Japan,Ryukyu Islands,N/A,PASS,Macromitrium japonicum ,"Around Shirahama, Iriomote Island, Ryukyu Islands On bark of Pinus thunbergii elevation about 10 meters",N/A,1973-01-11,N/A,Typed,1021837 | C0398471F,s.n.,N/A,N/A,no type status,PASS,N/A,N/A,about 10 m,"Jan. 11, 1973.","Macromitrium japonicum Doz. et Molk.   Ann. Sci. Nat. Bot. ser. 3, 2: 311 (1844) ","JAPAN: Around Shirahama, Iriomote Isl., the Ryukyu Isls. On bark of Pinus thunbergii; elevation about 10 m. "
N/A,PASS,Brazil,Santa Catarina,Rupestre,PASS,Campylopus arctocarpus ,"Campo dos Padres, Tom Retiro",N/A,1948-12-17,N/A,Handwritten,HB3 5512,2464,N/A,N/A,no type status,F R Reitz,N/A,1949,PASS,17-12-1948,Campylopus arctocarpus (Hornsch) Mitt,"Campo dos Padres, Tom Retiro"
N/A,Frahm,Brazil,Sao Paulo,epiphytischem Podocarpus-Wald ,Frahm,Campylopus arctocarpus,"Serra do Bocaina, Leesette, at the road Campos da Cunha - Sao José dos Bareiros",N/A,1977-07-22,Cunha,Mix of Handwritten and Typed,1026026,s.n.,N/A,N/A,no type status,PASS,N/A,N/A,1200 msm,22.7.1977,Campylopus arctocarpus (Hornsch.) Mitt. ,"Sao Paulo, Serra do Bocaina, Leesette, an der Straße Campos da Cunha - Sao José dos Bareiros"
N/A,R. Reitz,Brazil,Santa Catarina ,N/A,N/A,Campylopus arctocarpus ,"Morro do Bambu, Fraiburgo",N/A,1948-08-29,N/A,Handwritten,C0399191F,2493,N/A,N/A,no type status,N/A,N/A,N/A,900 msm,29 - VIII - 1948,Campylopus arctocarpus (Hornsch.) Mitt.,"Morro do Bambu, Fraiburgo"
N/A,PASS,Brazil,São Paulo,"Campo-Vegetation im Gipfelbereich, sickerfeuchter Felshang",N/A,Campylopus griseus,"Pedra Grande bei Atibaia, Campo-Vegetation im Gipfelbereich, sickerfeuchter Felshang",N/A,1987-09-05,N/A,Mix of Handwritten and Typed,1097651| 9019,5.9.1987 no. 9019,N/A,recordNumber: 5.9.1987 no. 9019,no type status,PASS,N/A,N/A,1400 msm.,5.9.1987,130. Campylopus griseus (HORNSC) JAEG.,"BRASILIEN: São Paulo, Pedra Grande bei Atibaia, Campo-Vegetation im Gipfelbereich, sickerfeuchter Felshang"
N/A,PASS,Peru,Amazonas,auf übererdetem Steinblock im Nebelwald,N/A,Campylopus heterostachys,Straße Cajamarca - Chachapoyas 417.5 kilometers oberhalb Leimebamba ,N/A,1982-09-06,N/A,Mix of Handwritten and Typed,1053590 | C0679941F,2600,N/A,N/A,no type status ,PASS,N/A,N/A,2600 m,6.9.1982,Campylopus heterostachys (Hamp.) Jaeg.,"PERU Dep. Amazonas, Straße Cajamarca - Chachapoyas km 417,5 oberhalb Leimebamba"
