imageName,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
https://fm-digital-assets.fieldmuseum.org/2307/910/C0341213F.jpg,Collected by or collectors may be prefixed by leg. or sometimes legit,A. J. Sharp,N/A,1145,"July 23, 1941",1941-07-23,N/A,Braunia secunda (Hook.) Brug,Braunia secunda,H.A. Crum,N/A,N/A,Mexico,Durango,N/A,N/A,"D.F., Mexico.","Durango, Mexico.","Siliceous boulder in Rio, above Cantreras",N/A,N/A,00341213F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/712/C0341223F.jpg,Efrain De Luna,Efrain De Luna,N/A,1045274,"Dec. 19, 1972",1972-12-19,N/A,Bryum squarrulosa (Hampe) C. Muell.,Bryum squarrulosa (Hampe) C. Muell.,F. Bowers,N/A,N/A,Mexico,Chiapas,N/A,Tuxtla Gutierrez,"northeast of Tuxtla-Gutierrez, Chiapas, Mexico","northeast of Tuxtla Gutierrez, Chiapas, Mexico","Partial shade, moist, trail side bank",6800 ft,N/A,CO3412323,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/716/C0341228F.jpg,Efrain De Luna,Efrain De Luna,N/A,1052129,"Feb. 9, 1975",1975-02-09,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa,F. J. Hermann,"Feb. 9, 1975",N/A,Mexico,Chiapas,N/A,N/A,"On oak trunk in oak-pine woods, alt. 6800 ft., 15 mi. S.E. of San Cristobal de las Casas, Chiapas, Mexico.","On oak trunk in oak-pine woods, at 6800 feet, 15 miles Southeast of San Cristobal de las Casas, Chiapas, Mexico.",N/A,alt. 6800 ft.,N/A,C0341228F,Typed,N/A
https://fm-digital-assets.fieldmuseum.org/2307/719/C0341231F.jpg,"A.J. Sharp, F.D. Bowers, D.K. Smith, R.A. Hattaway, Paul Somers, Jr.",A.J. Sharp,"F.D. Bowers | D.K. Smith | R.A. Hattaway | Paul Somers, Jr.",2980-a,"Dec. 23, 1972",1972-12-23,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa,Efrain De Luna,1992,N/A,Mexico,Oaxaca,N/A,N/A,"Dry, full shade, oak branch. Oak-pine woods, Roadside near km. east of Oaxaca. Ayala (about 70 ft. San Pablo Ayala.)","Dry, full shade, oak branch. Oak-pine woods, Roadside near kilometer 70, east of San Pablo Ayala, Oaxaca.","Dry, full shade, oak branch. Oak-pine woods, Roadside near kilometer 70, east of San Pablo Ayala, Oaxaca.",6000 ft.,N/A,CC341231F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/722/C0341234F.jpg,Det. Efraín Da Luna 1992,Efraín Da Luna,N/A,1089541,APR 1953,1953-04-00,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa,Efraín Da Luna,N/A,N/A,Mexico,Jalisco,N/A,N/A,"Slopes of La Ferreira, above Manantlan.","Slopes of La Ferreira, above Manantlan.","On dead limb, fallen. 7300 feet, Oak forest.",7300 feet,N/A,C0541234F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/724/C0341237F.jpg,Donald Richards,Donald Richards,N/A,1172449,DEC 1945,1945-12-00,N/A,"Braunia squarrulosa (Hamp.) C. Mue. Det. Efraín De Luna, 1992 Duke University Herbarium",Braunia squarrulosa,Efraín De Luna,1992,N/A,Mexico,Mexico City,N/A,N/A,"Mexico, Distrito Federal","Mexico City, Distrito Federal",N/A,"10,000 ft.",N/A,C2041237T,Mixed of Handwritten and Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/725/C0341238F.jpg,Det. Efrain De Luna 1992,Efrain De Luna,N/A,1031467,N/A,N/A,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa,Efrain De Luna,1992,N/A,Mexico,Chiapas,N/A,N/A,"MEXICO,CHIAPAS, KM 100 AN DER STR.JUCUSINGO-SAN CRISTOBAL EICHEN-KIEFERNW ALD 2250 MSM","KM 100 on the road between JUCUSINGO and SAN CRISTOBAL, near pine and fir forest 2250 meters above sea level",N/A,2250 MSM,N/A,C034128F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/726/C0341239F.jpg,"Det. Efrain De Luna, 1992",Efrain De Luna,N/A,1031495,s.d.,N/A,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa,Efrain De Luna,1992,N/A,Mexico,Chiapas,N/A,N/A,"MEXICO:EDO. CHIAPAS, KM 100 AN DER STR. OCUSINGO-SAN CRISTOBAL EICHEN-KIEFERNW ALD 2250 MSM.",KM 100 an der Strasse Ocúcingo-San Cristóbal Eichen-Kiefernwald 2250 meters above sea level,N/A,2250 MSM,N/A,N/A,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/729/C0341242F.jpg,Ex Herb Fred J. Hermann Dec 1975,F. J. Hermann,N/A,1045277,"February 9, 1975",1975-02-09,N/A,"Braunia squarrulosa (Hampe) C.Muell. Det. Efrain de Luna, 1992",Braunia squarrulosa,Efrain de Luna,1992,N/A,Mexico,Chiapas,N/A,San Cristobal de las Casas,"On oak trunk in oak-pine woods along Route 190, alt. 6800 ft. 15 miles SE.","On oak trunk in oak-pine woods along Route 190, alt. 6800 ft. 15 miles SE.",N/A,alt. 6800 ft.,N/A,C0341242F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/733/C0341246F.jpg,Duke University Herbarium,Dan Griffin,Mary Isabel Morales,1029423,feb. 1979,1979-02-01,N/A,Brauenia squarrulosa (Hampe) C. Muell,Brauenia squarrulosa,Dana Griffin,1992,N/A,Costa Rica,San Jose,N/A,N/A,Bosque primario montano bajo muy humedo y potreros. Altitud: 2.000 m.,At 2000 m. elevation,Montane primary forest with high humidity and pastures,2000 m,N/A,C0341245F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/735/C0341248F.jpg,S. Churchill 20792,S. Churchill,,1183435,4 Ago 2001,2001-08-04,2001-08-04,Hedwigiaccae Braunia escerca C. Müller,Braunia escerca,C. Müller,2001-08-04,,Bolivia,Tarija,,,"Entre Rios (carretera a Tarija). Bosque montano Tucumano-Boliviano, remetente. <20792-20809>","On the road to Tarija, montane forest Tucumano-Boliviano, collector's id. <20792-20809>",,2300 m,21°25'S 64°19'W,C004124AF,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/738/C0341251F.jpg,B. Spare,B. Spare,N/A,1136355,27 November 1946,1946-11-27,N/A,"Naturhistoriska Riksmuseet, Stockholm (S) Braunia cirrhofolia (Mitt.) Jaeg.",Braunia cirrhofolia,Det.: W. R. Buck,N/A,N/A,Argentina,Prov. Tucuman,N/A,N/A,"Chiligastá, Rio Cochuna, 1000 m a.s.l.",1000 m a.s.l.,"Subtropical rainforest, epiphyte",1000 m a.s.l.,N/A,C0341251F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/740/C0341253F.jpg,Det. Efrain De Luna 1992,Efrain De Luna,N/A,1032380,6 April 1979,1979-04-06,N/A,Braunia cirrifilolia (Mitt.) Jaeg.,Braunia cirrifilolia,Det. Efrain De Luna,N/A,N/A,Bolivia,Depto. La Paz,Prov. Larecaja,Canyon 1 km. E. of Cachicata,Canyon 1 km. E. of Cachicata,Canyon 1 km. E. of Cachicata,"In ravine with waterfall, 3250 m.",3250 m.,N/A,C2049123F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/741/C0341254F.jpg,Marko Lewis 82-303,Marko Lewis,,1091412,9 Dec 1982,1982-12-09,N/A,"Braunia plicata (Mitten) Jaeg. Det. Dana Griffin III, 1990",Braunia plicata,Dana Griffin III,1990,,Bolivia,La Paz,Larecaja,,"DEPTO. LA PAZ: PROV. LARECAJA. ‘Rio Chalusuyu’, a branch of the Rio San Cristobal. 3 km NW of Sorata. 16°44'S, 68°41'W ca. 2450 m.","At base of cliffs near river amongst a boulder pile in a deep canyon, protected area.","Arid woodland and cliff area, many cacti present. Small trees, tree cacti and shrubs in shady.",ca. 2450 m.,"16°44'S, 68°41'W ca. 2450 m.",C08841254F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/742/C0341255F.jpg,"Marko Lewis, no. 79-1230",Marko Lewis,N/A,1032384,22 March 1979,1979-03-22,N/A,"Braunia plicata (Mitt.) Jaeg. Det. Efraín De Luna, 1992 Duke University Herbarium",Braunia plicata,Efraín De Luna,1992,N/A,Bolivia,La Paz,Larecaja,N/A,"DEPTO. LA PAZ, PROV. LARECAJA: Near large red out-crop 2 mi. from Sorata down Rio Consata, 15° 41' S., 68° 43' W.","DEPTO. LA PAZ, PROV. LARECAJA: Near large red out-crop 2 miles from Sorata down Rio Consata, 15 degrees 41 minutes South, 68 degrees 43 minutes West","Abundant on exposed rock face, 2600 m.",2600 m.,N/A,C0341255F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/744/C0341257F.jpg,"Marko Lewis, no. 79-947",Marko Lewis,N/A,1032341,5 March 1979,1979-03-05,N/A,Braunia plicata (Mitt.) Jaeg.,Braunia plicata,Efrain De Luna,1992,N/A,Bolivia,DEPTO. LA PAZ,N/A,PROV. SAAVEDRA,"Trail between Charasani and Niho Karine, NNW of Chuma, 15' 11' S, 690 04' W.","Trail between Charasani and Niho Karine, NNW of Chuma, 15' 11' S, 690 04' W.","Banks of trail, 3200-3240 m.",3200-3240 m.,"15' 11' S, 690 04' W",C0041257F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/745/C0341258F.jpg,Det. Efrain De Luna,Efrain De Luna,N/A,1032381,5 March 1979,1979-03-05,N/A,Braunia plicata (Mitt.) Jaeg.,Braunia plicata,Efrain De Luna,1979-03-05,N/A,Bolivia,La Paz,Saavedra,Charasani,"DEPTO. LA PAZ, PROV. SAAVEDRA: Trail between Charasani and Niño Karine, NW of Chuma, 15' 11' S., 69o 04' W.","DEPTO. LA PAZ, PROV. SAAVEDRA: Trail between Charasani and Niño Karine, NW of Chuma, 15' 11' S., 69° 04' W.",N/A,3200 m.,"15° 11' S., 69° 04' W.",C034123BF,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,"Marko Lewis, no. 79-935",Marko Lewis,N/A,1032366,5 March 1979,1979-03-05,N/A,"Braunia rupestris (Mitt.) Jaeg. Det. Efrain De Luna, Nov. 1991. Duke University Herbarium Hedwigidium integrifolium (P. Beauv.) Dix.",Hedwigidium integrifolium,Efrain De Luna,Nov 1991,Braunia rupestris,Bolivia,LA PAZ,SAAVEDERA,Charasani,"Along bank of trail, 3200 m.","Along bank of trail, 3200 m.",N/A,3200 m.,"Trail between Charasani and Nino Karine, NNW of Chuma, 15'' S., 69'' 04' W.",C0341283F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,Efrain De Luna,Efrain De Luna,N/A,1032358,Nov. 1991.,1991-11-00,N/A,Braunia rupestris (Mitt.) Jaeg.,Braunia rupestris,Efrain De Luna,Nov. 1991.,N/A,Bolivia,Tarija,N/A,N/A,"DEPTO. TARJA, PROV. MENDEZ. 5 mi. NE of Iscayachi, E. slope of mountains (hike from summit of road into canyon N. of Tarija-Iscayachi Hwy.), 21° 27' S., 64° 54' W.","DEPTO. TARJA, PROV. MENDEZ. 5 mi. NE of Iscayachi, E. slope of mountains (hike from summit of road into canyon N. of Tarija-Iscayachi Hwy.), 21° 27' S., 64° 54' W.",N/A,N/A,N/A,C0041284F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/752/C0341265F.jpg,N/A,N/A,N/A,1111862,s.d.,N/A,N/A,Braumia secunda (Hook.) B.S.G.,Braunia secunda,Dane Giffin,28 Jan. 1983,N/A,Peru,Depto. Ancash: Prov. Yungay,N/A,N/A,"Ca. 25 NE of Yungay, slopes below Laguna de Llangucanuco. + 3380 m.","Ca. 25 NE of Yungay, slopes below Laguna de Llangucanuco. + 3380 m.",Growing on branches.,3380 m,N/A,C02041265,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/753/C0341266F.jpg,E. De Luna,E. De Luna,,577,3.100-3.200 1985,1985-03-01,1985-03-30,Braunia secunda (Hook.) Br&Schimp. Det. E. De Luna,Braunia secunda,Dana Griffin III,Determined by Dana Griffin III,N/A,Venezuela,Estado Merida,N/A,N/A,"Estado Merida: Quebrada Gavidia, al sur de Mucuchies, entre la Pena La Virgen y el puente de El Porreto, entre el pueblo de Gavidia.","Venezuela, Estado Merida, Quebrada Gavidia, al sur de Mucuchies, entre la Pena La Virgen y el puente de El Porreto, entre el pueblo de Gavidia","Sobre roca + seca, a baja luz",N/A,N/A,PV-1113,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/755/C0341268F.jpg,Efrain De Luna,Efrain De Luna,,1032377,2 February 1979,1979-02-02,1979-02-02,Braunia subincana Broth.,Braunia subincana,Efrain De Luna,1992,,Bolivia,Tarija,,,"DEPTO. TARIJA, PROV. O'CONNOR: Casteon, at summit of mountain above and W. of Entre Rios, along road to Tarija, 21° 28' S., 64° 12' W.","On rocks in dry deciduous forest, 1750 m.",,1750 m.,,C034128BF,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/757/C0341270F.jpg,F. J. Hermann 25278,F. J. Hermann,N/A,1045267,"December 24, 1972",1972-12-24,N/A,"Braunia subincana Brot. Det. Errain De Luna, 1992 Duke University Herbarium",Braunia subincana,Det. Errain De Luna,1992,N/A,Bolivia,Departamento de Cochabamba,N/A,N/A,"From the Province of Chaparé, alt. ca. 9500 ft.","Province of Chapare, Department of Cochabamba, 9500 feet altitude",N/A,alt. ca. 9500 ft.,N/A,C0341270F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/102/C0341698F.jpg,S.R. Gradstein & M. Lewis 7560,S.R. Gradstein,M. Lewis,220. Racocpilium intermedium Hampe,12 November 1989,1989-11-12,N/A,"BRYOPHYTA NEOTROPICA EXSICCATA Fascicule V (1990) edited by S. Rob Gradstein distributed by the Institute of Systematic Botany, Utrecht",Bryophyta,S. Rob Gradstein,12 November 1989,N/A,Bolivia,Cochapamba,Cochabamba,N/A,"BOLIVIA, Dept. Cochabamba, Prov. Chapare, 5 km S of road Cochabamba – Villa Tunari km 95, alt. 2300 m. On cliff under scrub in area of wet meadows and secondary woodlands.","Bolivia, Chapare, 5 km S of road Cochabamba - Villa Tunari km 95, alt. 2300 m. On cliff under scrub in area of wet meadows and secondary woodlands.",On cliff under scrub in area of wet meadows and secondary woodlands.,alt. 2300 m.,N/A,CO541696F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/191/C0341739F.jpg,N° 1100456,Marko Lewis,83-503,N° 1100456,7 Feb 1983,1983-02-07,N/A,Racopilum tomentosum (Hedw.) Brid.,Racopilum tomentosum,Marko Lewis,7 Feb 1983,N/A,Bolivia,La Paz,Nor Yungas,Coroico,1 km S of Coroico along road between Coroico and Yolosa.,1 km S of Coroico along road between Coroico and Yolosa.,Fruit and coffee plantations. On rocks in shady fruit orchard.,1650 m.,"16°11'1'', 67°43'W",C0041720F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/199/C0341763F.jpg,"Ynet Mexia, No. 5281-a",Y Mexia,N/A,5281-a,"Nov. 11, 1930",1930-11-11,N/A,Rhacopium tomentosum (Hedw.) Brid.,Rhacopium tomentosum,det. Bartram,N/A,N/A,Brazil,Minas Gerais,N/A,N/A,Fazenda de F. Lopez. Cut over woods. On rotting log.,Fazenda de F. Lopez. Cut over woods. On rotting log.,N/A,Alt. 720 m.,N/A,C0341763F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,"S.R. Gradstein, H.A.C. Weber",S. R. Gradstein,H. A. C. Weber,1023912,24.IV.1976,1976-04-24,N/A,Rhacomitrium tomentosum (Hedw.) Brid.,Rhacomitrium tomentosum,W. A. Weber,N/A,N/A,Ecuador,Galápagos,N/A,N/A,"GALAPAGOS ISLANDS. Isla Floreana, Psidium guajava woodlands and pampas east of Cruz Farm, on rather dry shaded rocks.","GALAPAGOS ISLANDS. Isla Floreana, Psidium guajava woodlands and pampas east of Cruz Farm, on rather dry shaded rocks.","Psidium guajava woodlands and pampas east of Cruz Farm, on rather dry shaded rocks.",alt.: 250-350 m,N/A,C0341787E,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,R. & E. Hegewald,R. Hegewald,E. Hegewald,1026724,31.8.1973,1973-08-31,1973-08-31,Racopilum tomentosum (Hedw.) Brid.,Racopilum tomentosum,E. Hegewald,31.8.1973,N/A,Peru,Amazonas,N/A,N/A,Prov.Chachapoyas,In Amazonas,"Fels, Erde, Mauer, Baum, Strauch, Holz, See, Bach, Hohe",m.,N/A,CO341798F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,J. & P. A. Florschutz,J. Florschutz,|P. A. Florschutz,No. 4715,d. 18.XII.1975,1975-12-18,N/A,Racopilum tomentosum (Hedw.) Brid.,Racopilum tomentosum,P. A. Florschutz|J. Florschutz,d. 18.XII.1975,N/A,Suriname,N/A,N/A,N/A,"Brownsberg, trail to Leo fall. On decaying log.",On decaying log Brownsberg trail to Leo fall.,N/A,N/A,N/A,1028580,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,"E. Linares, S.R. Gradstein and B.O. van Zanten 1543",E. Linares,S. R. Gradstein | B. O. van Zanten,1065598,26 Sept. 1984,1984-09-26,1984-09-26,"BRYOPHYTA  NEOTROPICA EXSICCATA Fascicle II (1986), edited by S. Rob Gradstein distributed by the Institute of Systematic Botany, Utrecht",Racopilium tomentosum,S. Rob Gradstein,26 Sept. 1984,,Colombia,Meta,N/A,Villavicencio,"COLOMBIA. Dept. Meta, Villavicencio, forest of the Bavaria brewery near rio Guaitiquia, alt. 600 m.",Colombia Meta Villavicencio forest of the Bavaria brewery near rio Guaitiquia,On log in forest.,alt. 600 m.,N/A,C034803F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,N° 1100344,Marko Lewis,83-511,1100344,7 Feb 1983,1983-02-07,N/A,Racopilum tomentosum (Hedw.) Brid.,Racopilum tomentosum,N/A,N/A,N/A,Bolivia,Depto. La Paz,N/A,Prov. Nor Yungas,1 km S of Coroico along road between Coroico and Yolosa.,1 km south of Coroico on road between Coroico and Yolosa,Fruit and coffee plantations. Bark of fruit trees in orchard.,ca. 1650 m.,"16°11'S, 67°43'W",C0394198›F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/219/C0341805F.jpg,Ynes Mexia,Y. Mexia,N/A,No.8190a,"Sept. 15,1936",1936-09-15,N/A,Rhacopyllum tomentosum (Sw.) Brid.,Rhacopyllum tomentosum,Bartram,N/A,N/A,Peru,Huanuco,N/A,N/A,"Departamento and Provincia Huanuco, Distrito Churubamba, Hacienda Mercedes, Poca Perga, old tree trunk in dense shade","Department and Province Huanuco, District Churubamba, Hacienda Mercedes, Poca Perga, old tree trunk in dense shade",N/A,Alt. 1950 m,N/A,C0341805F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/220/C0341806F.jpg,"Ynes Mexia, No. 8165a",Ynes Mexia,N/A,8165a,"Sept. 9, 1936",1936-09-09,N/A,Rhacopilum tomentosum (Sw.) Brid.,Rhacopilum tomentosum,Bartram,N/A,N/A,Peru,Departamento and Provincia Huanuco,Distrito Churumbamba,N/A,Hacienda Exito; bank of Rio Ysabel; on rock in wood.,Hacienda Exito; bank of Rio Ysabel; on rock in wood.,N/A,Alt. 1100 m.,N/A,C0341806F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/221/C0341807F.jpg,"Ynes Mexia, No. 8168a",Y Mexia,N/A,8168a,"Sept. 9, 1936",1936-09-09,N/A,Rhacopililum tomentosum (Sw.) Brid.,Rhacopililum tomentosum,Bartram,det. Bartram,N/A,Peru,Huanuco,N/A,Distrito Chubamba,Distrito Chubamba; Hacienda Exito; bank of Rio Ysabel; on rock in woods.,"Distrito Chubamba, bank of Rio Ysabel, on rock in woods",N/A,Alt. 1100 m.,N/A,1036248,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2310/761/C0341828F.jpg,"Explorations carried out for the Division of Rubber Plant Investigations, Bureau of Plant Industry, Soils and Agricultural Engineering, United States Department of Agriculture in collaboration with the Caja de Crédito Agrario of Colombia and the Instituto de Ciencias Naturales, Universidad Nacional, Colombia.",Richard Evans Schultes,Isidoro Cabrera,16563,"May 19, 1956",1956-05-19,N/A,"Leucomium lingula Spruce ex Mitt. & Callicostaella aspera (Mitt.) Jaeg. On wet, fallen log.",Leucomium lingula,H. A. Crum,"May 19, 1956",Callicostaella aspera,Colombia,Amazonas,N/A,N/A,Rio Miritiparana: Cafio Guacayas.,Rio Miritiparana: Cafio Guacayas.,"On wet, fallen log.",Altitude about 700 feet.,"Lat. 0° 30' S, Long. 70° 40' W",N/A,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2310/772/C0341834F.jpg,"Dana Griffin, III, Orlando Rangel y Guido van Reenen",Dana Griffin,Orlando Rangel | Guido van Reenen,1029476,Julio-Agosto 1977,1977-07-01,1977-08-31,Leucomium lignicola Spr. ex Mitt.,Leucomium lignicola,Dana Griffin III,N/A,N/A,Colombia,Departamento de Magdalena,N/A,N/A,Departamento de Magdalena: Parque Nacional de la Sierra Nevada de Santa Marta. Vertiencia de oriente del Rio Buriticá. Bosque nublado montano bajo. Julio-Agosto 1977.,Departamento de Magdalena Parque Nacional de la Sierra Nevada de Santa Marta Vertiencia de oriente del Rio Buriticá Bosque nublado montano bajo Julio-Agosto 1977,N/A,1600-1700 m,N/A,C38418346,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2311/202/C0341890F.jpg,S.P. Churchill et al. 15466,S. P. Churchill,et al.,1139980,6 July 1987,1987-07-06,N/A,Bryophyuta neotropicales exsiccatae Fascicle VII 330. Trachyxihyphium tenue (Mitt.) Buck (= Hookeriopsis tenue Mitt.) det. S.P. Churchill,Trachyphxiphium tenue,S. P. Churchill,6 July 1987,,Colombia,Antioquia,N/A,Mun. de la Union,"Cerro San Miguel S of San Miguel, 5°55′ N, 75°17' W, alt. 2460-2620 m.",In secondary montane forest,,alt. 2460-2620 m.,"5°55′ N, 75°17' W",C0341890F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2310/492/C0341932F.jpg,"Dana Griffin, III, Maria Isabel Morales y Dora Emilia de Retana",Dana Griffin,Maria Isabel Morales y Dora Emilia de Retana,1025621,"Julio 3-4, 1977",1977-07-03,1977-07-04,Hypnella pilifer a (Hook. et Wils.) Jaeg.,Hypnella pilifer a,N/A,N/A,N/A,Costa Rica,Cartago,,,"CARTAGO: Reserva Forestal Tapanti, vertiente oriental del Rio Macho. Bosque muy humedo montano bajo. Alt. 1.340-1.600 m.","Costa Rica, Cartago, Reserva Forestal Tapanti, vertiente oriental del Rio Macho. Bosque muy humedo montano bajo. Alt. 1.340-1.600 m.",On trunk of tree. Alt. 1.600 m.,1.600 m.,N/A,03419327,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2310/951/C0342106F.jpg,John J. Wurdack,J. J. Wurdack,,34365,Camp 3 - 2,1953-02-11,N/A,Hypnella cymbifolia (Hpe.) Jaeg.,Hypnella cymbifolia,E. B. Bartram,February 11 1953,,Venezuela,Estado Bolivar,N/A,N/A,between Camps 3 and 2,frequent on fallen logs in forest between Camps 3 and 2,N/A,elev. 1250 - 1200 m.,,C03042108E,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2310/953/C0342107F.jpg,William R. Buck 2445,William R. Buck,Rudolf M. Schuster | Jackie M. Poole | Evandro Soares | Jose Ramos | Cosme Damo A. Mota | Lemuel Pereira Gomes participating,1125861,9-12 July 1979,1979-07-09,1979-07-12,Hookeriopsis parkeriana (Hook. & Grev.) Jaeg.,Hookeriopsis parkeriana,N/A,N/A,N/A,Brazil,Amazonas,N/A,N/A,"Slopes and summit of Serra Curcuriari, from Igarapé Araguaí of the Rio Curcuriari; 100°20', 66°50' W.","Slopes and summit of Serra Curcuriari, from Igarapé Araguaí of the Rio Curcuriari.",On branches at summit.,450 m at summit.,N/A,E00421079,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2310/974/C0342117F.jpg,Robin B. Fster 4722,Robin B. Fster,N/A,1059405,30 July 1981,1981-07-30,N/A,HYPNELLLA PILIFERA (Hook. & Wils.) Jaeg.,HYPNELLLA PILIFERA (Hook. & Wils.) Jaeg.,W. C. Steere,30 July 1981,N/A,Peru,PASCO,N/A,N/A,"DEPTO. PASCO: E slope of Cordillera Yanachaga, on Tunque- Chuchurras trail, 1900 m., 10°30'S, 75°30'W. In Weinmannia forest.","E slope of Cordillera Yanachaga, on Tunque- Chuchurras trail, 1900 m. In Weinmannia forest.",N/A,1900 m.,"10°30'S, 75°30'W",CX04217F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2310/987/C0342123F.jpg,J.W. Fitzpatrick & D.E. Willard s.n.,J. W. Fitzpatrick, | D. E. Willard s.n.,C0342123F,4 Dec. 1981,1981-12-04,N/A,HYPNELLIA PILIFERA (Hook. & Wils.) Jaeg.,HYPNELLIA PILIFERA,W. C. Steere,4 Dec. 1981,N/A,Peru,Cuzco,N/A,N/A,"DEPTO. CUZCO: Slopes above Pillahuata, near km. #126 on Cosñiñipata Hwy., 2850 m., 13°11'S, 71°22'W. Extremely mossy elfin cloud forest near shallow ravine.","DEPTO. CUZCO: Slopes above Pillahuata, near km. #126 on Cosñiñipata Hwy., 2850 m., 13°11'S, 71°22'W. Extremely mossy elfin cloud forest near shallow ravine.",Extremely mossy elfin cloud forest near shallow ravine.,2850 m.,"13°11'S, 71°22'W",No: 1059455,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2311/048/C0342153F.jpg,S.P. Churchill et al.,S. P. Churchill,et al.,1139992,11 July 1992,1992-07-11,1992-07-11,"BRYOPHVTA NEOTROPICA EXSICCATÆ Fascicle VII (1996), edited by S. Rob Gradstein distributed by the University of Göttingen Herbarium (GOET) 312. Hypnella diversifolia (Mitt.) Jag. det. S.P. Churchill",Hypnella diversifolia,S. P. Churchill,11 July 1992,,Colombia,Antioquia,,"Mun. de Valdivia, road to Pueblo Nuevo, Ventanas","Colombia. Antioquia: Mun. de Valdivia, road to Pueblo Nuevo, Ventanas, 7°5' N, 75°25' W, alt. 1950 m. On talus, in secondary montane forest.","On talus, in secondary montane forest.",,1950 m.,"7°5' N, 75°25' W",C03942153F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2311/060/C0342159F.jpg,E. B. Bartram,E. B. Bartram,,34056,1952-53,1952-01-01,1953-12-31,Hypnella cymbifolia (Hpe.) Jaeg. Det. E. B. Bartram,Hypnella cymbifolia,E. B. Bartram,N/A,,Venezuela,Boliviar,N/A,N/A,"Kunhhardt-Witherbee Chimanta Massif Expedition, 1952-53 No. 34056 New Botanical Garden – American Museum of Natural History Estado Bolivar, Venezuela Fruiting scantily on logs. Occasional in rain-forest between Camps 2 and 3, elev. 1200-1250 m.","Fruiting scantily on logs. Occasional in rain-forest between Camps 2 and 3, elev. 1200-1250 m.",Slope forest Tiréo-tepui.,1200-1250 m.,N/A,1026299,Typed,no type status
