imageName,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
https://fm-digital-assets.fieldmuseum.org/2307/712/C0341223F.jpg,"Efrain De Luna, 1922",Efrain De Luna,N/A,1045274,"Dec. 19, 1972",1972-12-19,N/A,Bryum squarrososum (Hampe) C. Mueller,Braunia squarrullosa (Hampe) Broth.,F. Bowers,N/A,N/A,Mexico,Chihuahua,N/A,N/A,"Yerba Buena, Pueblo Nuevo, (about 55 km. northeast of Tultitlan-Gutirez) Chiguahua, Mexico","Yerba Buena, Pueblo Nuevo, (about 55 km. northeast of Tultitlan-Gutirez) Chiguahua, Mexico","Partial shade, moist, trail side bank.",6800 ft.,N/A,COT 3412335,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/716/C0341228F.jpg,Efrain De Luna,Efrain De Luna,N/A,26429,"Feb.9,1975",1975-02-09,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa (Hampe) C. Muell.,F. J. Hermann,"Feb.9,1975",N/A,Mexico,Chiapas,N/A,San Cristobal de las Casas,"On oak trunk in oak-pine woods, alt. 6800 ft., 15 mi. S.E. of Chiapas, Mexico.","On oak trunk in oak-pine woods, 6800 feet, 15 miles Southeast of Chiapas, Mexico.",N/A,alt. 6800 ft.,N/A,C0341228F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/719/C0341231F.jpg,"A.J. Sharp, F.D. Bowers, D.K. Smith, R.A. Halloway, Paul Somers, Jr. det. A.J. Sharp",A.J. Sharp,F.D. Bowers | D.K. Smith | R.A. Halloway | Paul Somers | Jr. det. A.J. Sharp,2980-a,"Dec. 23, 1972",1972-12-23,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa,Efrain De Luna,1992,N/A,Mexico,Oaxaca,N/A,N/A,"Oak-pine woods, Roadside near km. east of Oaxaca. (about 70 ft. San Pablo Aytla.)","Dry, full shade, oak branch, oak-pine woods, roadside near km. east of Oaxaca, about 70 ft.",N/A,6000 ft.,N/A,CC0341231F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/722/C0341234F.jpg,Dr. Efraín Da Luna,Efráin Da Luna,N/A,1089541,APR 1953,1953-04-00,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa,N/A,N/A,N/A,Mexico,Jalisco,N/A,N/A,"Slopes of La Ferreria, above Mántlan","Slopes of La Ferreria, above Mántlan","On dead limb, fallen. 7300 feet, Oak forest.",7300 feet,N/A,C0341234F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/724/C0341237F.jpg,Donald Richards,Donald Richards,N/A,1172449,DEC 1945,1945-12-00,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa,N/A,N/A,N/A,Mexico,Distrito Federal,N/A,N/A,"PLANTAE MEXICANAE.  Base of trees, Cina, 10,000 ft.","Base of trees, Cina, 10,000 ft.",N/A,"10,000 ft.",N/A,C2041237F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/725/C0341238F.jpg,leg. Eggers & Frahm,C. Muell.,Eggers & Frahm,1031467,N/A,N/A,N/A,Braunia squarrosula (Hamp.) C. Muell.,Braunia squarrosula,det. Effrain De Luna,1992,N/A,Mexico,Chiapas,N/A,N/A,"MEXICO:EDO.CHIAPAS, KM 100 AN DER STR.CUSINGO-SAN CRISTOBAL EICHEN-KIEFERNWAND 2250 MSM.","MEXICO:EDO.CHIAPAS, KM 100 AN DER STR.CUSINGO-SAN CRISTOBAL EICHEN-KIEFERNWAND 2250 MSM.",N/A,2250 MSM,N/A,C034128F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/726/C0341239F.jpg,"Det. Efrain De Luna, 1992",Efrain De Luna,N/A,1031495,s.d.,N/A,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa,Efrain De Luna,1992,N/A,Mexico,Chiapas,N/A,N/A,"MEXICO,EDO.CHIAPAS, KM 100 AN DER STR. OCUSINGO-SAN CRISTOBAL EICHEN-KIEFERWALD 2250 MSM.",KM 100 on the road from Ocusingo to San Cristobal Eichen-Kieferwald 2250 m,N/A,2250 m,N/A,C0341238F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/729/C0341242F.jpg,F. J. Hermann,F. J. Hermann,N/A,1045277,"February 9, 1975",1975-02-09,N/A,"Braunia squarrulosa (Hampe) C. Mull. Det. Erain De Luna, 1992",Braunia squarrulosa,Erain De Luna,1992,N/A,Mexico,Chiapas,N/A,San Cristobal de las Casas,Estado de Chiapas,"On oak trunk in oak-pine woods along Route 190, alt. 6800 ft. 15 miles SE. San Cristobal de las Casas",N/A,6800 ft.,N/A,C0341242F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/733/C0341246F.jpg,"Det. Ernain De Luna, 1992 Duke University Herbarium",Ernain De Luna,N/A,1029423,s.d.,N/A,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa,Dana Griffin | Maria Isabel Morales,2 feb. 1979,N/A,Costa Rica,San Jose,N/A,N/A,"PROV. SAN JOSE: Valle de Copey, ca. 30 kms al sur de Cartago. Bosque primario montano bajo muy humedo y potreros.","PROV. SAN JOSE: Valle de Copey, ca. 30 kms al sur de Cartago. Bosque primario montano bajo muy humedo y potreros.",N/A,"Alt. 2,000 m.",N/A,N/A,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/735/C0341248F.jpg,S. Churchill 20792,S. Churchill,,1183435,4 Ago 2001,2001-08-04,2001-08-04,Hedwigiaccae Braunia exserta C. Müller,Braunia exserta,C. Müller,2001,,Bolivia,Cochabamba,,,"Tarija: Burnt O'Connor Serrónia Huacayoaj. Ca. 35 km oeste de Entre Rios (carretera a Tarija). Bosque montano Tucumano-Boliviano, remanente. <20792-20809>","Bosque montano Tucumano-Boliviano, remanente. 35 km oeste de Entre Rios on the road to Tarija",,2300 m,21°25'S 64°19'W,C0041248F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/738/C0341251F.jpg,B. Sparre,B. Sparre,N/A,1136355,27 November 1946,1946-11-27,N/A,Braunia cirrhofolia (Mitt.) Jaeg.,Braunia cirrhofolia,W. R. Buck,N/A,N/A,Argentina,Tucumán,N/A,N/A,"Prov. Tucumán, Chitigasta, Rio Cochuna, 1000 m a.s.l.","Subtropical rainforest, epiphyte","Subtropical rainforest, epiphyte",1000 m a.s.l.,N/A,C0341251F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/740/C0341253F.jpg,"Det. Efrain De Luna, 1992",Efrain De Luna,N/A,1032380,6 April 1979,1979-04-06,N/A,Braunia cirrifilolia (Mitt.) Jaeg.,Braunia cirrifilolia,Marko Lewis,79-1625,N/A,Bolivia,La Paz,Larecaja,Canyon 1 km. E. of Cachicata,"Bolivia, La Paz, Larecaja, Canyon 1 km. E. of Cachicata",Bolivia La Paz Larecaja Canyon 1 km. E. of Cachicata,"In ravine with waterfall, 3250 m.",3250 m.,N/A,C2041263F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/741/C0341254F.jpg,Marko Lewis,M. Lewis,,1091412,9 Dec 1982,1982-12-09,N/A,Braunia plicata (Mitt.) Jaeg.,Braunia plicata,Dana Griffin III,1990,,Bolivia,LA PAZ,,,"PROV. LARECAJA:’Rio Chalusuyu’, a branch of the Rio San Cristobal, 3 km NW of Sorata. 16°44’S, 68°41’W ca. 2450 m.","PROV. LARECAJA:’Rio Chalusuyu’, a branch of the Rio San Cristobal, 3 km NW of Sorata.","Arid woodland and cliff area, many cacti present. At base of cliffs near river amongst a boulder pile in a deep canyon. Small trees, tree cacti and shrubs in shady, protected area.",2450 m.,"16°44’S, 68°41’W",CO8841254F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/742/C0341255F.jpg,Marko Lewis,Marko Lewis,N/A,1032384,22 March 1979,1979-03-22,N/A,Braunia plicata (Mitt.) Jaeg.,Braunia plicata,Efrain De Luna,1992,N/A,Bolivia,La Paz,Larecaja,N/A,"DEPTO. LA PAZ, PROV. LARECAJA: Near large red out-crop 2 mi. from Sorata down Rio Consata, 15° 41' S., 68° 43' W.","DEPTO. LA PAZ, PROV. LARECAJA: Near large red out-crop 2 miles from Sorata down Rio Consata, 15° 41' S., 68° 43' W.","Abundant on exposed rock face, 2600 m.",2600 m.,"15° 41' S., 68° 43' W.",C0341255F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/744/C0341257F.jpg,Charasani and Niño Karine,Charasani,Niño Karine,1032341,5 March 1979,1979-03-05,1979-03-05,Braunia plicata (Mitt.) Jaeg.,Braunia plicata,Det. Erain De Luna,1992,N/A,Bolivia,LA PAZ,SAVADEHRA,Charasani,"DEPTO. LA PAZ, PROV. SAAVEDRA; Trail between Charasani and Niño Karine, NWM of Chuma, 15° 11' S, 69° 04' W","DEPTO. LA PAZ, PROV. SAAVEDRA; Trail between Charasani and Niño Karine, NWM of Chuma, 15° 11' S, 69° 04' W",N/A,3200-3240 m,"15° 11' S, 69° 04' W",C0041257F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/745/C0341258F.jpg,Efrain De Luna,Efrain De Luna,N/A,1032381,5 March 1979,1979-03-05,N/A,Braunia plicata (Mitt.) Jaeg.,Braunia plicata,Efrain De Luna,5 March 1979,N/A,Bolivia,La Paz,Saavedra,Charasani,"DEPTO. LA PAZ, PROV. SAAVEDRAD: Trail between Charasani and Niño Karine, NNW of Chuma, 15' 11' S, 69° 04' W","DEPTO. LA PAZ, PROV. SAAVEDRAD: Trail between Charasani and Niño Karine, NNW of Chuma, 15' 11' S, 69° 04' W",N/A,3200 m.,"15' 11' S, 69° 04' W",C0341258F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,Det. Eirain De Luna Nov. 1991.,Eirain De,N/A,1032366,5 March 1979,1979-03-05,N/A,Hedwidigum integrifolium (P. Beauv.) Dix.,Hedwidigum integrifolium,Duke University Herbarium,N/A,Braunia rupestris (Mitt.) Jaeg.,Bolivia,LA PAZ,PROV. SAAVEDERA,N/A,"Along bank of trail, 3200 m. DEPTO. LA PAZ, PROV. SAAVEDERA: Trail between Charasani and Nino Karine, NNW of Chuma, 15'' S., 69' 04' W.",Along bank of trail 3200 m DEPTO LA PAZ PROV SAAVEDERA Trail between Charasani and Nino Karine NNW of Chuma 15' S 69 04' W,N/A,3200 m.,15'' S. 69' 04' W.,C0341283F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,"Marko Lewis, no. 79-615",Marko Lewis,N/A,1032358,10 February 1979,1979-02-10,N/A,"Bryaunia rupestris (Mitt.) Jaeg. Dept. Efraim De Luna, Nov. 1991. Duke University Herbarium BRYOPHYTA OF BOLIVIA Hedwigidium integrifolium (P. Beauv.) Dix.",Hedwigidium integrifolium,Efraim De Luna,Nov. 1991,N/A,Bolivia,Tarija,N/A,N/A,"DEPTO. TARJA, PROV. MENDEZ. 5 mi. NE of Iscayachi, E. slope of mountains (hike from summit of road into canyon N. of Tarija-Iscayachi Hwy.), 21° 27' S., 64° 54' W.","5 miles NE of Iscayachi, on the eastern slope of the mountains, 21° 27' S., 64° 54' W.",Dirt bank,N/A,N/A,C0341284F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/752/C0341265F.jpg,"M. Dillon, U. Molau, & P. Matekeaitis",M. Dillon,U. Molau | P. Matekeaitis,1111862,28 Jan. 1983,1983-01-28,1983-01-28,Braunia secunda (Hook.) B.S.G.,Braunia secunda,Dana Griffin III,28 Jan. 1983,,Peru,Depto. Ancash: Prov. Yungay,,,"Ca. 25 NE of Yungay, slopes below Laguna de Llanganuco. 4380 m.","Ca. 25 NE of Yungay, slopes below Laguna de Llanganuco. 4380 m.",Growing on branches.,4380 m.,,C030412657,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/753/C0341266F.jpg,Dana Griffin III,Dana Griffin III,N/A,577,3.100-3.200 1985,1985-03-01,1985-03-20,Braunia secunda (Hook.) BSG,Braunia secunda,Dana Griffin III,N/A,N/A,Venezuela,Estado Merida,N/A,N/A,"Quebrada Gavidia, al sur de Mucaches, entre la Pena La Virgen y el puente de Portoto, cercano del pueblo de Gavidia. Paramo con Espeletiá schiuzlii.","Quebrada Gavidia, al sur de Mucaches, entre la Pena La Virgen y el puente de Portoto, cercano del pueblo de Gavidia. Paramo con Espeletiá schiuzlii.","On rock + Seca, a baja luz.",N/A,N/A,PV-1113,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/755/C0341268F.jpg,Efrain De Luna,Efrain De Luna,N/A,1032377,2 February 1979,1979-02-02,N/A,Braunia subincana Brot.,Braunia laxifolia,Efrain De Luna,1992,N/A,Bolivia,La Paz,N/A,Tarija,"DEPTO. TARUJA, PROV. O'CONNOR: Castéon, at sum- mit of mountain above and W. of Entre Rios, along road to Tarija, 21' 28' S., 64' 12' W.","Depto. Tarija, prov. O'Connor: Castéon, at summit of mountain above and west of Entre Rios, along road to Tarija, 21 degrees 28 minutes south, 64 degrees 12 minutes west.","On rocks in dry deciduous forest, 1750 m.",1750 m.,N/A,C0341288F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/757/C0341270F.jpg,"Det. Erfrain De Luna, 1992 Duke University Herbarium",E De Luna,N/A,C0341270F,Ex Herb. Fred J. Hermann January 1974,1974-01-00,N/A,Braunia subincana Broth.,Braunia subincana,E De Luna,1992,N/A,Bolivia,Cochambamba,N/A,N/A,"From the Province of Chapare, alt. ca. 9500 ft.","From the Province of Chapare, alt. ca. 9500 ft.",N/A,alt. ca. 9500 ft.,N/A,N/A,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/102/C0341698F.jpg,S.R. Gradstein & M. Lewis,S.R. Gradstein,M. Lewis,7560,12 November 1989,1989-11-12,N/A,"Bryophyta neotropica exsiccata Fasc. V (1990), edited by S. Rob Gradstein distributed by the Institute of Systematic Botany, Utrecht",Racopilum intermedium Hampe,S. Rob Gradstein,12 November 1989,,Bolivia,Cochabamba,Chapare,,"BOLIVIA. Dept. Cochabamba, Prov. Chapare, 5 km S of road Cochabamba - Villa Tunari km 95, alt. 2300 m.",On cliff under scrub in area of wet meadows and secondary woodlands.,,alt. 2300 m.,,CO541698F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/191/C0341739F.jpg,Marko Lewis 83-503,Marko Lewis,N/A,1100456,7 Feb 1983,1983-02-07,N/A,Racopilum tomentosum (Hedw.) Brid.,Racopilum tomentosum,N/A,N/A,N/A,Bolivia,La Paz,N/A,N/A,"PROV. NOR YUNGAS: 'Coroico' 1 km S of Coroico along road between Coroico and Yolosa. 16°11'S, 67°43'W ca. 1650 m.","1 km S of Coroico along road between Coroico and Yolosa. 16°11'S, 67°43'W ca. 1650 m.",Fruit and coffee plantations. On rocks in shady fruit orchard.,ca. 1650 m.,"16°11'S, 67°43'W",C0041728F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/199/C0341763F.jpg,F. Lopez.,F. Lopez,,5281-a,"Nov. 11, 1930",1930-11-11,1930-11-11,Rhacopilum tomentosum (Hedw.) Brid.,Rhacopilum tomentosum,Bartram,Alt. 720 m.,,Brazil,Minas Gerais,,,Fazenda de F. Lopez. Cut over woods. On rotting log.,Fazenda de F. Lopez. Cut over woods. On rotting log.,,Alt. 720 m.,,C0341783F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/207/C0341787F.jpg,"S.R. Gradstein, K.KXXXXXXX & W.A. Weber",S.R. Gradstein,K.KXXXXXXX | W.A. Weber,1023912,24.IV.1976,1976-04-24,N/A,Rhacopilum tomentosum (Hedw.) Brid.,Rhacopilum tomentosum,W.A. Weber,N/A,N/A,Galapagos Islands,Isla Floreana,N/A,N/A,"GALAPAGOS ISLANDS. Isla Floreana. Pisidium guajava woodlands and pampas east of Cruz Farm, on rather dry shaded rocks.","GALAPAGOS ISLANDS Isla Floreana Pisidium guajava woodlands and pampas east of Cruz Farm, on rather dry shaded rocks","Pisidium guajava woodlands and pampas east of Cruz Farm, on rather dry shaded rocks",alt.: 250–350 m,N/A,N/A,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/209/C0341789F.jpg,Hegewald,P Hegewald,E Hegewald,1026724,31.8. 1973,1973-08-31,N/A,Racopilium tomentosum (Hedw.) Brid.,Racopilum tomentosum,P Hegewald,31.8. 1973,N/A,Peru,Amazonas,N/A,N/A,Prov.Chachapoyas Ort.Saullasur zw. Balsas u. Leimenbach.,Saullasur between Balsas and Leimenbach,N/A,N/A,N/A,CO34178F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/214/C0341798F.jpg,J. & P. A. Florschutz,J. Florschutz,P. A. Florschutz,1028580,18.XII.1975,1975-12-18,N/A,Racopilum tomentosum (Hedw.) Brid.,Racopilum tomentosum,P. A. Florschutz & J. P. Florschutz,d. d. 18.XII.1975,N/A,Suriname,N/A,N/A,N/A,"Hab. Brownsberg, trail to Leo fall. On decaying log.","Brownsberg, trail to Leo fall. On decaying log.",On decaying log.,N/A,N/A,No. 4715,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/115/C0341803F.jpg,"E. Linares, S.R. Gradstein and B.O. van Zanten 1543",E. Linares,S.R. Gradstein | B.O. van Zanten,1065598,26 Sept. 1984,1984-09-26,N/A,"Bryophyça neotropicalis Essic. fascicle II (1986), edited by S. Rob Gradstein distributed by the Institute of Systematic Botany, Utrecht",Bryophyça neotropicalis,S. Rob Gradstein,1986,N/A,Colombia,Meta,N/A,Villavicencio,"COLOMBIA. Dept. Meta, Villavicencio, forest of the Bavaria brewery near rio Guaitiquia, alt. 600 m.","COLOMBIA. Dept. Meta, Villavicencio, forest of the Bavaria brewery near rio Guaitiquia, alt. 600 m.",on log in forest.,alt. 600 m.,N/A,C034802F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/218/C0341804F.jpg,Marko Lewis 83-511,Marko Lewis,,1100344,7 Feb 1983,1983-02-07,1983-02-07,Racopilum tomentosum (Hedw.) Brid.,Racopilum tomentosum,N/A,N/A,,Bolivia,La Paz,N/A,Prov. Nor Yungas,"Coroico 1 km S of Coroico along road between Coroico and Cololo. 16'11'S, 67'43'W ca. 1650 m.","Coroico 1 km S of Coroico along road between Coroico and Cololo. 16'11'S, 67'43'W ca. 1650 m.",Fruit and coffee plantations. Bark of fruit trees in orchard.,ca. 1650 m.,"16'11'S, 67'43'W ca. 1650 m.",N/A,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/219/C0341805F.jpg,Ynes Mexia,Y. Mexia,N/A,No. 8190a,"Sept. 15, 1936",1936-09-15,N/A,Rhacopillum tomentosum,Rhacopillum tomentosum,Barttram,N/A,N/A,Peru,Junín,N/A,N/A,Distrito Churubamba; Hacienda Mercedes; Puca Perga; old tree trunk in dense shade.,"Distrito Churubamba, Junin",old tree trunk in dense shade,Alt. 1950 m.,N/A,C0341805F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/220/C0341806F.jpg,Ynes Mexia,Ynes Mexia,N/A,8165a,"Sept. 9, 1936",1936-09-09,N/A,Rhacopllum tomentosum (Sw.) Brid.,Rhacopllum tomentosum,Bartram,N/A,N/A,Peru,Departamento and Provincia Huanuco,N/A,Distrito Churumbamba,Hacienda Exito; bank of Rio Yazabei; on rock in wood.,"Distrito Churumbamba, Departamento and Provincia Huanuco, Peru",on rock in wood,Alt. 1100 m.,N/A,1036304 C0341806F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2308/221/C0341807F.jpg,"Ynes Mexia, No. 8168 ",Ynes Mexia,N/A,8168,"Sept. 9, 1936",1936-09-09,N/A,Rhacopihlum tomentosum (Sw.) Brid. det. Bartram,Rhacopihlum tomentosum,Bartram,N/A,N/A,Peru,Departamento and Provincia Hualnuco.,N/A,Distrito Chubamba; Hacienda Exito; bank of Rio Ysabel; on rock in woods.,Peru Deptamento and Provincia Hualnuco. Distrito Chubamba; Hacienda Exito; bank of Rio Ysabel; on rock in woods.,Peru Deptamento and Provincia Hualnuco. Distrito Chubamba; Hacienda Exito; bank of Rio Ysabel; on rock in woods.,N/A,Alt. 1100 m.,N/A,1036248,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2310/761/C0341828F.jpg,"Richard Evans, Det. H. A. Crum´, Isidro Cabrera",Richard Evans,H. A. Crum | Isidro Cabrera,16563,"May 19, 1952",1952-05-19,1952-05-19,Leucomium lignicola Spruce ex Mitt. & Calliccostella aspera (Mitt.) Jaeg.n,Leucomium lignicola,H. A. Crum,"May 19, 1952",Calliccostella aspera,Colombia,Amazonas,,,Rio Miritiparana; Café Guacayai. Altitude about 700 feet.n,Rio Miritiparana; Café Guacayai. Altitude about 700 feet.,"On wet, fallen log.",about 700 feet.,"Lat. 0° 50' S, Long. 70° 40' W",1055465,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2310/772/C0341834F.jpg,"Dana Griffin, III, Orlando Rangel y Guido van Reenen",Dana Griffin,Orlando Rangel | Guido van Reenen,1029476,Julio-Agosto 1977,1977-07-01,1977-08-31,Leucomium lignicola Spr. ex Mitt. Determined By Dana Griffin III,Leucomium lignicola,Dana Griffin,1600-1700,N/A,Colombia,DEPARTAMENTO DE MAGDALENA,N/A,N/A,Parque Na- cional de la Sierra Nevada de Santa Marta. Veriente orien- tal del Rio Buritaca. Bosque nublado montano bajo. Junto-Agosto 1977.,Parque Na- cional de la Sierra Nevada de Santa Marta Veriente orien- tal del Rio Buritaca Bosque nublado montano bajo,N/A,1600-1700 m.,N/A,C08418348,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2311/202/C0341890F.jpg,S.P. Churchill et al. 15466,S. P. Churchill,N/A,1139980,6 July 1987,1987-07-06,N/A,330. Trachyxiphium tenue (Mitt.) Buck (= Hookeriopsis tenue Mitt.) det. S.P. Churchill,Hookeriopsis tenue,S. P. Churchill,6 July 1987,,Colombia,Antioquia,N/A,Mun. de la Union,"Cerro San Miguel S of San Miguel, 5°55'N, 75°17'W, alt. 2460-2620 m.","In secondary montane forest. Cerro San Miguel S of San Miguel, 5°55'N, 75°17'W, alt. 2460-2620 m.",N/A,alt. 2460-2620 m.,"5°55'N, 75°17'W",,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2310/492/C0341932F.jpg,"Dana Griffin, II, Maria Isabel Morales y Dora Emilia de Retana",Dana Griffin,Maria Isabel Morales y | Dora Emilia de Retana,1025621,"Julio 3-4, 1977.",1977-07-03,1977-07-04,Hypnella pilifera (Hook. et Wils.) Jaeg.,Hypnella pilifera,N/A,N/A,N/A,Costa Rica,Cartago,N/A,N/A,"Reserva Forestal Tapanti, vertiante oriental del Rio Macho. Bosque muy humedo montano bajo. Alt. 1.340-1.600 m.","Reserva Forestal Tapanti, vertiante oriental del Rio Macho. Bosque muy humedo montano bajo. Alt. 1.340-1.600 m.",On trunk of tree.,Alt. 1.600 m.,N/A,C03419327,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2310/951/C0342106F.jpg,"Kunhardt-Witherbee Chimanta Massif Expedition, 1952-53",Unknown,N/A,34365,Det: E. B. Bartram,1953-02-11,N/A,Hypnella cymbifolia (Hpe.) Jaeg.,Hypnella cymbifolia,E. B. Bartram,February 11 1953,N/A,Venezuela,Estado Bolivar,N/A,N/A,"Frequent on fallen logs in forest between Camps 3 and 2, elev. 1250 - 1200 m.",Frequent on fallen logs in forest between Camps 3 and 2,N/A,elev. 1250 - 1200 m.,N/A,C02842106E,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2310/953/C0342107F.jpg,William R. Buck 2445,W. R. Buck,J. M. Schuster | J. K. Poole | E. Soares | J. R. Cosme | D. A. Mota | L. M. Pereira Gomes participating,1125981,9-12 July 1979,1979-07-09,1979-07-12,Hookeriopsis parkeriana (Hook. & Grev.) Jaeg.,Hookeriopsis parkeriana,N/A,N/A,N/A,Brazil,Amazonas,N/A,N/A,"Slopes and summit of Serra Curuarí, from Igarape Arabu of the Rio Curuarí; 100km20' to the summit, w. ca. 450 m at summit","Slopes and summit of Serra Curuarí, from Igarape Arabu of the Rio Curuarí; 100km20' to the summit, w. ca. 450 m at summit",N/A,450 m at summit,N/A,The Field Museum (F) C0424107F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2310/974/C0342117F.jpg,N/A,N/A,N/A,1059405,30 July 1981,1981-07-30,N/A,HYPNELLA PILIFERA (Hook. & Wils.) Jaeg.,HYPNELLA PILIFERA,Det. W. C. Steere,30 July 1981,N/A,Peru,PASCO,N/A,N/A,"DEPTO. PASCO: E slope of Cordillera Yanachaga, on Tunque- Chuchurrra trail, 1900 m., 10°30'S, 75°30'W. In Weinmannia forest.","E slope of Cordillera Yanachaga, on Tunque- Chuchurrra trail, 1900 meters, 10°30'S, 75°30'W. In Weinmannia forest.",N/A,1900 m.,"10°30'S, 75°30'W",C042417F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2310/987/C0342123F.jpg,Co11. J.W. Fitzpatrick & D.E. Willard S.n.,J. W. Fitzpatrick,| D. E. Willard,C0342123F,4 Dec. 1981,1981-12-04,N/A,HYPNELLÄ PILIFERA (Hook. & Wils.) Jaeg.,Hypnella pilifera,W. C. Steere,4 Dec. 1981,N/A,Peru,DEPARTO. CUZCO,N/A,N/A,"Slopes above Phallahuata, near km. #126 on Cosniñpata Hwy., 2850 m., 13°11'S, 71°22'W. Extremely mossy elfin cloud forest near shallow ravine.",Slopes above Phallahuata near km. #126 on Cosniñpata Hwy.,Extremely mossy elfin cloud forest near shallow ravine.,2850 m.,"13°11'S, 71°22'W.",N/A,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2311/048/C0342153F.jpg,S.P. Churchill et al.,S.P. Churchill,et al.,1139992,11 July 1992,1992-07-11,N/A,"Bryophyrta neotropical exsiccata Fascicle VII (1996), edited by S. Rob Gradstein distributed by the University of Gottingen Herbarium (GOET) 312. Hypnella diversifolia (Mitt.) Jag. det. S.P. Churchill",Hypnella diversifolia,S.P. Churchill,N/A,N/A,Colombia,Antioquia,N/A,Mun. de Valdivia,"Antioquia, Mun. de Valdivia, road to Pueblo Nuevo, Ventanas, 7°35' N, 75°25' W, alt. 1950 m.","Road to Pueblo Nuevo, Ventanas, 7°35' N, 75°25' W, alt. 1950 m.",in secondary montane forest,alt. 1950 m.,"7°35' N, 75°25' W",C10342153F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2311/060/C0342159F.jpg,"Kunhardt-Witherbee Chimanta Massif Expedition, 1952-53",John J. Wurdack,N/A,34056,"January 7, 1953",1953-01-07,N/A,Hypnella cymbiifolia (Hpe.) Jaeg. Det. E. B. Bartram,Hypnella cymbiifolia,E. B. Bartram,N/A,N/A,Venezuela,Bolívar,N/A,N/A,"between Camps 2 and 3, elev. 1200-1250 m.","between Camps 2 and 3, elev. 1200-1250 m.",Fruiting scantily on logs. Occasional in rain-forest,1200-1250 m.,N/A,1026299,Typed,no type status
