imageName,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
https://fm-digital-assets.fieldmuseum.org/2307/724/C0341237F.jpg,C. G. Pringle,C. G. Pringle,,10550,"17. July, 1908",1908-07-17,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa,Efrain De Luna,1992,,Mexico,Federal District,,,"Base of trees, Cina, 10,000 ft.",[precise locality unknown],Base of trees,"10,000 ft.",,1172449,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/725/C0341238F.jpg,leg. Eggers & Frahm 10.3.79(29),Eggers,Frahm,s.n.,10.3.79,1979-03-10,N/A,Braunia squarrosula (Hampe.) Broth.,Braunia squarrosula,Efrain De Luna,1992,N/A,Mexico,Chiapas,N/A,N/A,"MEXICO: EDO. CHIAPAS, KM 100 AN DER STR. OCOSINCGO-SAN CRISTOBAL EICHEN-KIEFERWALD 2250 MSM.",[precise locality unknown],N/A,2250 MSM,N/A,F 034128F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/726/C0341239F.jpg,LEG.EGGERS & FRAHM 10.3.79(29),Eggers,Frahm,s.n.,10.3.79,1979-03-10,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa,N/A,N/A,N/A,Mexico,Chiapas,N/A,N/A,"MEXICO:EDO.CHIAPAS, KM 100 AN DER STR.OCUSINGO-SAN CRISTOBAL EICHEN-KIEFERWALD 2250 M.SM.",[precise locality unknown],Eichen-Kiefernwald,2250 M.SM.,N/A,1031495,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/729/C0341242F.jpg,F. J. Hermann 26429,F. J. Hermann,N/A,26429,"February 9, 1975",1975-02-09,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa,A. J. Sharp,N/A,N/A,Mexico,Chiapas,N/A,N/A,"On oak trunk in oak-pine woods along Route 190, alt. 6800 ft, 15 miles SE. SAN CRISTOBAL DE LAS CASAS","On oak trunk in oak-pine woods along Route 190, 15 miles SE. SAN CRISTOBAL DE LAS CASAS",oak-pine woods,alt. 6800 ft,N/A,1045277,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/733/C0341246F.jpg,"leg. Dana Griffin, III y Maria Isabel Morales",D. Griffin,M. I. Morales,s.n.,4 feb. 1979,1979-02-04,N/A,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa,Dana Griffin III,N/A,N/A,Costa Rica,San José,N/A,N/A,"Valle de Copey, ca. 30 kms al sur de Cartago. Bosque primario montano bajo muy húmedo y potreros. 2,000 m.","Valle de Copey, ca. 30 kms al sur de Cartago",Bosque primario montano bajo muy húmedo y potreros.,"2,000 m.",N/A,F C0541246F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/735/C0341248F.jpg,Burnct O'Connor,"O'Connor, Burnct",N/A,s.n.,4 Ago 2001,2001-08-04,N/A,"Hedwigiaceae Braunia exserta C. Muller det. S. Churchill, 2001",Braunia exserta,S. Churchill,2001,N/A,Bolivia,Tarija,N/A,N/A,"Serrania Huacayaoj. Ca. 35 km oeste de Entre Rios (carretera a Tarija). Bosque montano Tucumano-Boliviano, remanente.","Serrania Huacayaoj. Ca. 35 km oeste de Entre Rios (carretera a Tarija). Bosque montano Tucumano-Boliviano, remanente.",Musgo sobre ramas. C.fr.,2300 m,21°25'S 64°19'W,C0043248F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/738/C0341251F.jpg,B. Spare,B. Spare,N/A,s.n.,27 November 1946,1946-11-27,N/A,Braunia cirrifolia (Mitt.) Jaeg.,Braunia cirrifolia,W. R. Buck,N/A,N/A,Argentina,Tucumán,Chiligasta,N/A,"Argentina, Prov. Tucuman, Chiligasta, Rio Cochuna, 1000 m a.s.l.",Rio Cochuna,"Subtropical rainforest, epiphyte",1000 m a.s.l.,N/A,S reg. nr B11750,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/740/C0341253F.jpg,Marko Lewis,Marko Lewis,N/A,79-1625,6 April 1979,1979-04-06,N/A,Braunia cirrifolia (Mitt.) Jaeg.,Braunia cirrifolia,Efrain De Luna,1992,N/A,Bolivia,La Paz,Larecaja,N/A,"DEPTO. LA PAZ, PROV. LARECAJA: Canyon 1 km. E. of Cachipata, SE of Sorata, 3250 m., 15° 48' S., 68° 36' W.","Canyon 1 km. E. of Cachipata, SE of Sorata",In ravine with waterfall,3250 m.,"15° 48' S., 68° 36' W.",F 1032380,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/741/C0341254F.jpg,Marko Lewis 82-303,Marko Lewis,N/A,82-303,9 Dec 1982,1982-12-09,N/A,Braunia plicata (Mitt.) Jaeg.,Braunia plicata,Dana Griffin III,1990,N/A,Bolivia,La Paz,N/A,N/A,"Along the Rio Chalusuyo, a branch of the Rio San Cristobal, 3 km NW of Sorata.","Along the Rio Chalusuyo, a branch of the Rio San Cristobal, 3 kilometers northwest of Sorata","Arid woodland and cliff area, many cacti present. At base of cliffs near river amongst a boulder pile in a deep canyon. Small trees, tree cacti and shrubs in shady, protected area.",ca. 2450 m.,"16°44'S, 68°41'W",F C0841254F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/742/C0341255F.jpg,Marko Lewis,M. Lewis,N/A,79-1230,22 March 1979,1979-03-22,N/A,Braunia plicata (Mitt.) Jaeg.,Braunia plicata,E. De Luna,1992,N/A,Bolivia,La Paz,Larecaja,N/A,"DEPTO. LA PAZ, PROV. LARECAJA: Near large red out-crop 2 mi. from Sorata down Rio Consata",Near large red outcrop 2 miles from Sorata down Rio Consata,Abundant on exposed rock face,2600 m.,"15° 41' S., 68° 43' W.",1032384,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/744/C0341257F.jpg,Marko Lewis,Marko Lewis,N/A,79-947,5 March 1979,1979-03-05,N/A,Braunia plicata (Mitt.) Jaeg.,Braunia plicata,N/A,N/A,N/A,Bolivia,La Paz,N/A,N/A,"DEPTO. LA PAZ, PROV. SAAVEDRA: Trail between Charasani and Niño Karine, NNW of Chuma, 15° 11' S., 69° 04' W.","Trail between Charasani and Niño Karine, NNW of Chuma","Banks of trail, 3200-3240 m.",3200-3240 m.,"15° 11' S., 69° 04' W.",1032341,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/745/C0341258F.jpg,"Marko Lewis, no. 79-940",Marko Lewis,N/A,79-940,5 March 1979,1979-03-05,N/A,Braunia plicata (Mitt.) Jaeg.,Braunia plicata,Efrain De Luna,N/A,N/A,Bolivia,La Paz,N/A,N/A,"DEPTO. LA PAZ, PROV. SAAVEDRA: Trail between Charasani and Niño Karine, NNW of Chuma, 15° 11' S., 69° 04' W.","Trail between Charasani and Niño Karine, NNW of Chuma","Banks of trail, 3200 m.",3200 m.,"15° 11' S., 69° 04' W.",C034125BF,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,Marko Lewis,Marko Lewis,N/A,79-935,5 March 1979,1979-03-05,N/A,"Braunia rupestris (Mitt.) Jaeg. Det. Efrain De Luna, Nov. 1991. Duke University Herbarium",Braunia rupestris,Efrain De Luna,Nov. 1991,Hedwigidium integrifolium,Bolivia,La Paz,N/A,N/A,"Along bank of trail, 3200 m. DEPTO. LA PAZ, PROV. SAAVEDRA: Trail between Charasani and Nino Karine, NNW of Chuma, 15° 11' S., 69° 04' W.","Along bank of trail. Trail between Charasani and Nino Karine, NNW of Chuma",N/A,3200 m.,"15° 11' S., 69° 04' W.",1032366,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,"Marko Lewis, no. 79-615",Marko Lewis,N/A,79-615,10 February 1979,1979-02-10,N/A,"Braunia rupestris (Mitt.) Jaeg. Det. Efraín De Luna, Nov. 1991. Duke University Herbarium",Hedwigidium integrifolium,Efraín De Luna,Nov. 1991,N/A,Bolivia,Tarija,N/A,N/A,"DEPTO. TARIJA, PROV. MENDEZ: 5 mi. NE of Iscayachi, E. slope of mountains (hike from summit of road into canyon N. of Tarija-Iscayachi Hwy.), 21° 27' S., 64° 54' W.","5 miles northeast of Iscayachi, east slope of mountains (hike from summit of road into canyon north of Tarija-Iscayachi Highway), 21 degrees 27 minutes South, 64 degrees 54 minutes West","Dirt bank in Kheñwa forest, 3350 m.",3350 m.,"21° 27' S., 64° 54' W.",C5341284F,Typed,no type status
https://fm-digital-assets.fieldmuseum.org/2307/752/C0341265F.jpg,"M. Dillon, U. Molau, & P. Matekaitis 3128D",M. Dillon,U. Molau | P. Matekaitis,3128D,s.d.,N/A,N/A,Braunia secunda (Hook.) B.S.G.,Braunia secunda,Dana Griffin III,28 Jan. 1983,N/A,Peru,Ancash,Yungay,N/A,"Ca. 25 km NE of Yungay, slopes below Laguna de Llanganuco. + 3380 m.","Ca. 25 km NE of Yungay, slopes below Laguna de Llanganuco",Growing on branches,+ 3380 m.,N/A,F C2041265F,Typed,no type status
